x,rho,beta,p.val,n,ns,feature.set,feature,q.val,y,detected_count,neg_log10_qval
REP_BARDOXOLONE,-0.152257815348779,-0.0217812566628175,0.0018675415172901,415,29,REP,BARDOXOLONE,0.0109678669456396,temozolomide::O6-benzylguanine::11.11::5,7,1.95987782673833
REP_NSC-697923,-0.164911143670083,-0.0234362746050144,0.000691673603890587,420,27,REP,NSC-697923,0.00529646196128372,temozolomide::O6-benzylguanine::11.11::5,6,2.27601414243416
REP_NVP-TAE226,-0.242559032262092,-0.0411994545116488,5.69508403945465e-07,415,43,REP,NVP-TAE226,0.000122367763598227,temozolomide::O6-benzylguanine::11.11::5,5,3.91233297708692
REP_SELINEXOR,-0.158156341940482,-0.0214871083431926,0.00116148002862749,419,27,REP,SELINEXOR,0.00775774916590203,temozolomide::O6-benzylguanine::11.11::5,5,2.11026426670886
REP_DESONIDE,-0.141934237733668,-0.0398384585523948,0.00465673650554875,396,20,REP,DESONIDE,0.0200442136543185,temozolomide::O6-benzylguanine::11.11::5,3,1.69801097669403
REP_MITOXANTRONE,-0.119221745995771,-0.0186126649935165,0.0150955320484117,415,19,REP,MITOXANTRONE,0.0483196476191654,temozolomide::O6-benzylguanine::11.11::5,5,1.31587624155601
REP_KW-2449,-0.142654492064678,-0.0260574460937077,0.00342996326969344,419,23,REP,KW-2449,0.0162805790814901,temozolomide::O6-benzylguanine::11.11::5,5,1.78833015181641
REP_AMG900,-0.176592473796295,-0.0299661387967401,0.000290289435358629,417,29,REP,AMG900,0.00283338843244408,temozolomide::O6-benzylguanine::11.11::5,5,2.54769388347346
REP_AV-412,-0.126590178930217,-0.017414108113842,0.00983855354654043,415,23,REP,AV-412,0.0352357499108657,temozolomide::O6-benzylguanine::11.11::5,3,1.45301648112187
REP_GDC-0980,-0.104607656448991,-0.0179553717267758,0.0331352677722707,415,16,REP,GDC-0980,0.0881487161849658,temozolomide::O6-benzylguanine::11.11::5,4,1.05478400846784
REP_CYT-997,-0.195635088886714,-0.0300887671367274,5.53960054791643e-05,419,41,REP,CYT-997,0.00114595318797197,temozolomide::O6-benzylguanine::11.11::5,5,2.94083312287535
REP_VORELOXIN,-0.218093719700114,-0.0334020842107501,6.62862859808962e-06,419,37,REP,VORELOXIN,0.00032835938004588,temozolomide::O6-benzylguanine::11.11::5,5,3.48365057296865
REP_VU0238429,-0.152182500608476,-0.0213121474500462,0.00180694853785147,418,29,REP,VU0238429,0.0108416912271088,temozolomide::O6-benzylguanine::11.11::5,6,1.96490296564723
REP_ETP-46464,-0.139234370749997,-0.0362332504028438,0.00434405536749786,418,20,REP,ETP-46464,0.0190533567701014,temozolomide::O6-benzylguanine::11.11::5,5,1.72002850039222
REP_AT-9283,-0.153841999614036,-0.0213193317928484,0.00167066502574203,415,25,REP,AT-9283,0.0103372398467788,temozolomide::O6-benzylguanine::11.11::5,5,1.98559540701909
REP_AZD3463,-0.114326984587739,-0.0147854809255352,0.0228848469456268,396,20,REP,AZD3463,0.0655338798897494,temozolomide::O6-benzylguanine::11.11::5,7,1.1835341191669
REP_MK-8745,-0.202529618094732,-0.0353154256907446,4.39995462654998e-05,401,34,REP,MK-8745,0.000999727395475127,temozolomide::O6-benzylguanine::11.11::5,4,3.00011840678074
REP_OSI-930,-0.112951986577214,-0.018267624292009,0.0245883962204282,396,15,REP,OSI-930,0.0694083852576649,temozolomide::O6-benzylguanine::11.11::5,5,1.1585880590675
REP_LY2784544,-0.226211977132017,-0.0421779198513726,2.90565204696968e-06,419,38,REP,LY2784544,0.000251702108568749,temozolomide::O6-benzylguanine::11.11::5,7,3.59911314624768
REP_PRT062070,-0.1810059342859,-0.0424740712875333,0.000198932283878946,418,28,REP,PRT062070,0.00228742612212431,temozolomide::O6-benzylguanine::11.11::5,5,2.64065292360987
REP_NMS-873,-0.127786936749162,-0.0265262872830667,0.00899173686737942,417,22,REP,NMS-873,0.0325468440475605,temozolomide::O6-benzylguanine::11.11::5,2,1.48749111705521
REP_EPZ-5676,-0.194302096096128,-0.0420673757165974,9.96305393059354e-05,396,28,REP,EPZ-5676,0.00159470458460501,temozolomide::O6-benzylguanine::11.11::5,5,2.79731975722032
REP_VE-821,-0.12514379667839,-0.0335718496883671,0.0104376082037578,418,21,REP,VE-821,0.0367170684528129,temozolomide::O6-benzylguanine::11.11::5,6,1.43513200082566
REP_BIX-01294,-0.138343617371398,-0.0356326569597331,0.0044103412725196,422,25,REP,BIX-01294,0.0192224308292835,temozolomide::O6-benzylguanine::11.11::5,5,1.71619169320281
REP_D-64131,-0.155887272597961,-0.0189021982928922,0.00135141817177187,420,27,REP,D-64131,0.00879373514589582,temozolomide::O6-benzylguanine::11.11::5,5,2.0558266188173
REP_TW-37,-0.146117737133985,-0.0211203084730358,0.00356635072245504,396,22,REP,TW-37,0.0166083899290602,temozolomide::O6-benzylguanine::11.11::5,6,1.77967246741718
REP_RESMINOSTAT,-0.115749798455719,-0.0200286425574799,0.0183329495676362,415,14,REP,RESMINOSTAT,0.0552379741320516,temozolomide::O6-benzylguanine::11.11::5,5,1.25776225767133
REP_GENIPIN,-0.145438636963981,-0.0322254695017073,0.00372591218620939,396,22,REP,GENIPIN,0.0170997161923385,temozolomide::O6-benzylguanine::11.11::5,5,1.7670110976268
REP_CD-437,-0.194638321227002,-0.0239473246081079,6.17952576170548e-05,418,34,REP,CD-437,0.00124860286516978,temozolomide::O6-benzylguanine::11.11::5,6,2.90357567282777
REP_BGT226,-0.158256685875683,-0.0253165391745311,0.00113727708159718,420,24,REP,BGT226,0.00765177686938683,temozolomide::O6-benzylguanine::11.11::5,7,2.1162377027596
REP_CHLORAMBUCIL,-0.179981614761041,-0.0556103792527485,0.00022817751515611,415,23,REP,CHLORAMBUCIL,0.00243181499161118,temozolomide::O6-benzylguanine::11.11::5,5,2.61406946853527
REP_AXITINIB,-0.165691571363598,-0.0286469821619712,0.000681614570141584,417,27,REP,AXITINIB,0.00524843219009019,temozolomide::O6-benzylguanine::11.11::5,5,2.2799704095236
REP_KX2-391,-0.181454687748025,-0.0252231602347715,0.000202194332623155,415,33,REP,KX2-391,0.00229234938625321,temozolomide::O6-benzylguanine::11.11::5,5,2.63971918907906
REP_DOCETAXEL,-0.156796997352839,-0.0247497606324462,0.0012651596346043,420,28,REP,DOCETAXEL,0.00831047987469934,temozolomide::O6-benzylguanine::11.11::5,6,2.08037389788656
REP_NH125,-0.115849573654357,-0.0192269313718574,0.0178150231614167,418,21,REP,NH125,0.0543868328231796,temozolomide::O6-benzylguanine::11.11::5,6,1.2645062312651
REP_BARASERTIB,-0.181564808949582,-0.0344061641588234,0.000189927807359568,418,30,REP,BARASERTIB,0.00223084695763019,temozolomide::O6-benzylguanine::11.11::5,5,2.65153022251603
REP_AZATHIOPRINE,-0.159134908481273,-0.039125169313364,0.00109616775564753,418,23,REP,AZATHIOPRINE,0.00752123024419543,temozolomide::O6-benzylguanine::11.11::5,5,2.12371111624793
REP_ADAPALENE,-0.133159462222133,-0.0370097753291741,0.00659582511424347,415,16,REP,ADAPALENE,0.025807019104322,temozolomide::O6-benzylguanine::11.11::5,6,1.58826215668466
REP_TIVANTINIB,-0.121071896593299,-0.0165965905123456,0.0135844495523288,415,20,REP,TIVANTINIB,0.0447222020891395,temozolomide::O6-benzylguanine::11.11::5,6,1.34947682024649
REP_ROCILETINIB,-0.158716101640269,-0.0322615827060913,0.00117811076538523,415,27,REP,ROCILETINIB,0.00781273454939676,temozolomide::O6-benzylguanine::11.11::5,4,2.10719693131447
REP_ABEMACICLIB,-0.115578780309757,-0.0232041641948518,0.0182248348048492,417,18,REP,ABEMACICLIB,0.055152011003321,temozolomide::O6-benzylguanine::11.11::5,3,1.25843864729047
REP_CLOFARABINE,-0.109960800031046,-0.0153869927205958,0.0245606845353913,418,15,REP,CLOFARABINE,0.0694083852576649,temozolomide::O6-benzylguanine::11.11::5,6,1.1585880590675
REP_CYCLOHEXIMIDE,-0.129167111038536,-0.0206957412659015,0.00827054741868428,417,24,REP,CYCLOHEXIMIDE,0.0305679432594571,temozolomide::O6-benzylguanine::11.11::5,6,1.51473378146096
REP_BROXALDINE,-0.174966779727132,-0.0355452519385768,0.000410586792011828,404,35,REP,BROXALDINE,0.00367078721011045,temozolomide::O6-benzylguanine::11.11::5,6,2.4352407901496
REP_PU-H71,-0.180532838584537,-0.0256183694615819,0.000199695931296566,420,37,REP,PU-H71,0.00228742612212431,temozolomide::O6-benzylguanine::11.11::5,5,2.64065292360987
REP_GSK1070916,-0.124581221326,-0.0200136229543362,0.0108868111574243,417,18,REP,GSK1070916,0.038103839050985,temozolomide::O6-benzylguanine::11.11::5,6,1.41903126593423
REP_RIBOCICLIB,-0.166605674050396,-0.039298440757365,0.000635773641840137,417,25,REP,RIBOCICLIB,0.00492280596419235,temozolomide::O6-benzylguanine::11.11::5,5,2.30778728190778
REP_FILANESIB,-0.22655051920146,-0.0339911132079723,3.13124747595547e-06,415,46,REP,FILANESIB,0.000255288764804369,temozolomide::O6-benzylguanine::11.11::5,7,3.59296829796831
REP_PF-03758309,-0.154629959646512,-0.0231009255648593,0.00151892688361166,418,29,REP,PF-03758309,0.00965703055360444,temozolomide::O6-benzylguanine::11.11::5,5,2.01515639454059
REP_ETOPOSIDE,-0.148642633297475,-0.0205079296560654,0.00231254425984139,418,29,REP,ETOPOSIDE,0.0123714634734606,temozolomide::O6-benzylguanine::11.11::5,5,1.90757892277555
REP_LY2183240,-0.130674253697514,-0.018739944372294,0.00754232116049094,417,24,REP,LY2183240,0.0281769733920228,temozolomide::O6-benzylguanine::11.11::5,5,1.55010565812998
REP_CAMPTOTHECIN,-0.134577455898166,-0.019800297730618,0.00622325553343236,412,25,REP,CAMPTOTHECIN,0.0247857246245323,temozolomide::O6-benzylguanine::11.11::5,5,1.60579837973097
REP_UPROSERTIB,-0.15959328359057,-0.0207347865062673,0.00105987555543483,418,31,REP,UPROSERTIB,0.00734493759916337,temozolomide::O6-benzylguanine::11.11::5,5,2.1340118895203
REP_VER-49009,-0.151653319726831,-0.0217067064475958,0.00187545776776088,418,28,REP,VER-49009,0.0109678669456396,temozolomide::O6-benzylguanine::11.11::5,6,1.95987782673833
REP_JK-184,-0.12763793287396,-0.0174416933206806,0.00924135100053876,415,22,REP,JK-184,0.0333555012675696,temozolomide::O6-benzylguanine::11.11::5,5,1.47683252837061
REP_STF-118804,-0.204918896636325,-0.0305537331294043,2.47757248913873e-05,417,41,REP,STF-118804,0.00076309232665473,temozolomide::O6-benzylguanine::11.11::5,7,3.11742291351181
REP_TRIPTOLIDE,-0.158804836100928,-0.0252375448682116,0.00112300691676358,418,25,REP,TRIPTOLIDE,0.00759262237382598,temozolomide::O6-benzylguanine::11.11::5,5,2.11960819962714
REP_TG-101209,-0.168919970878113,-0.0269280156232067,0.000532179948898752,417,28,REP,TG-101209,0.00432500229780007,temozolomide::O6-benzylguanine::11.11::5,5,2.36401365746584
REP_LENVATINIB,0.14119171907631,0.048089180785539,0.00408438304555448,412,20,REP,LENVATINIB,0.0182024273348505,temozolomide::O6-benzylguanine::11.11::5,4,1.73987069400176
REP_TORIN-1,-0.14967432273364,-0.0244003897235578,0.00212682305093051,419,22,REP,TORIN-1,0.0119707735817242,temozolomide::O6-benzylguanine::11.11::5,5,1.92187778347675
REP_TYRPHOSTIN-A9,-0.147290784603058,-0.0240009204926021,0.00250728171448225,419,21,REP,TYRPHOSTIN-A9,0.0131632290010318,temozolomide::O6-benzylguanine::11.11::5,6,1.88063756320564
REP_CR8-(R),-0.116758794289048,-0.0162488087270585,0.0169327726485495,418,19,REP,CR8-(R),0.0519221745373663,temozolomide::O6-benzylguanine::11.11::5,5,1.28464712726696
REP_ELTROMBOPAG,-0.106577300217879,-0.0249997327682524,0.0339892544113725,396,12,REP,ELTROMBOPAG,0.089902875217867,temozolomide::O6-benzylguanine::11.11::5,6,1.04622641870853
REP_ZM-306416,-0.104453479565542,-0.0219988848008039,0.0325514667398599,419,18,REP,ZM-306416,0.0869293504844814,temozolomide::O6-benzylguanine::11.11::5,4,1.06083356530821
REP_LONAFARNIB,-0.129625984191305,-0.0330295746277234,0.00796671511330326,418,23,REP,LONAFARNIB,0.0295237089493003,temozolomide::O6-benzylguanine::11.11::5,7,1.52982908468664
REP_NVP-AUY922,-0.168699171609083,-0.0241876298847043,0.000541341115066288,417,34,REP,NVP-AUY922,0.00436220224117369,temozolomide::O6-benzylguanine::11.11::5,6,2.36029420345478
REP_BUPARLISIB,-0.17644769682971,-0.0282949065243214,0.000283947418795399,419,31,REP,BUPARLISIB,0.00279114271241435,temozolomide::O6-benzylguanine::11.11::5,5,2.55421795726647
REP_MNS-(34-METHYLENEDIOXY-NITROSTYRENE),-0.148745967172491,-0.0283021953954534,0.00224072330122457,420,29,REP,MNS-(34-METHYLENEDIOXY-NITROSTYRENE),0.0123034130095371,temozolomide::O6-benzylguanine::11.11::5,5,1.9099743970485
REP_AZ20,-0.191201067116388,-0.0272269636383445,8.03962238507731e-05,420,39,REP,AZ20,0.00146617324022594,temozolomide::O6-benzylguanine::11.11::5,6,2.83381471125761
REP_SATRAPLATIN,-0.189433542821502,-0.0324651905602472,0.000109515268163377,412,35,REP,SATRAPLATIN,0.00164478090480512,temozolomide::O6-benzylguanine::11.11::5,6,2.78389194462664
REP_OSIMERTINIB,-0.10558314543834,-0.0228252900009498,0.0307092753904148,419,21,REP,OSIMERTINIB,0.0832936510589334,temozolomide::O6-benzylguanine::11.11::5,1,1.07938810081596
REP_POLYDATIN,-0.113811044014946,-0.0147921942308419,0.0235117056108203,396,16,REP,POLYDATIN,0.0670519011864134,temozolomide::O6-benzylguanine::11.11::5,5,1.17358890367274
REP_DAUNORUBICIN,-0.185378458406302,-0.0324723590773867,0.000135415311449173,419,34,REP,DAUNORUBICIN,0.00184005511439758,temozolomide::O6-benzylguanine::11.11::5,6,2.73516916855553
REP_BMS-387032,-0.134854405456433,-0.0192422121708679,0.00720167894117208,396,27,REP,BMS-387032,0.0272719317280451,temozolomide::O6-benzylguanine::11.11::5,6,1.56428409898107
REP_CP-673451,-0.118210291998172,-0.0289349345903701,0.0156034379185811,418,20,REP,CP-673451,0.049046301384537,temozolomide::O6-benzylguanine::11.11::5,6,1.30939373749607
REP_FLUFENAMIC-ACID,-0.143383104107544,-0.0295392246310832,0.00387735161734371,404,26,REP,FLUFENAMIC-ACID,0.0175458056190022,temozolomide::O6-benzylguanine::11.11::5,5,1.75582668627703
REP_Y-27632,-0.132820951845501,-0.0219949723401728,0.0066039407744884,417,17,REP,Y-27632,0.025807019104322,temozolomide::O6-benzylguanine::11.11::5,6,1.58826215668466
REP_2-METHOXYESTRADIOL,-0.126220410152238,-0.0213171438303063,0.00970123864769942,419,19,REP,2-METHOXYESTRADIOL,0.0349244591317179,temozolomide::O6-benzylguanine::11.11::5,6,1.45687031099558
REP_7-HYDROXYSTAUROSPORINE,-0.113362235192275,-0.0175274734763354,0.021367086590225,412,21,REP,7-HYDROXYSTAUROSPORINE,0.0626105327992641,temozolomide::O6-benzylguanine::11.11::5,6,1.20335260046667
REP_M-344,-0.111115589330644,-0.0169967765531889,0.0235874392288859,415,16,REP,M-344,0.0671297551770757,temozolomide::O6-benzylguanine::11.11::5,6,1.17308493668874
REP_MPI-0479605,-0.153290423589812,-0.0260218258294455,0.00222154267014981,396,21,REP,MPI-0479605,0.0123034130095371,temozolomide::O6-benzylguanine::11.11::5,5,1.9099743970485
REP_ANGUIDINE,-0.148908301864612,-0.0243558712677426,0.00227053140312218,418,25,REP,ANGUIDINE,0.0123034130095371,temozolomide::O6-benzylguanine::11.11::5,5,1.9099743970485
REP_FLOXURIDINE,-0.154510320094357,-0.0285270592229276,0.00159346670742349,415,24,REP,FLOXURIDINE,0.00999341564022151,temozolomide::O6-benzylguanine::11.11::5,5,2.00028604929478
REP_YM-201636,-0.118452962930572,-0.0250080053254264,0.0157655887102882,415,17,REP,YM-201636,0.0493252956037461,temozolomide::O6-benzylguanine::11.11::5,3,1.30693030336536
REP_BAY-11-7085,-0.111604767775161,-0.0233837286160936,0.0226481841962546,417,19,REP,BAY-11-7085,0.0651291857592656,temozolomide::O6-benzylguanine::11.11::5,6,1.18622435131261
REP_DASATINIB,-0.103065903716198,-0.0170833166950719,0.0358282276837252,415,18,REP,DASATINIB,0.0930777360510191,temozolomide::O6-benzylguanine::11.11::5,2,1.03115418869114
REP_THIOGUANINE,-0.151688991687133,-0.0242896482276841,0.00194326348512237,415,19,REP,THIOGUANINE,0.0112223466265817,temozolomide::O6-benzylguanine::11.11::5,5,1.94991632129583
REP_PIK-75,-0.133437903607497,-0.0222906654614514,0.00648249796087835,415,20,REP,PIK-75,0.0255975560506479,temozolomide::O6-benzylguanine::11.11::5,5,1.59180149735943
REP_NVP-TAE684,-0.142037276072293,-0.0228162871663873,0.00365466055887231,417,25,REP,NVP-TAE684,0.0168845317819901,temozolomide::O6-benzylguanine::11.11::5,6,1.77251097810334
REP_OXIRACETAM,-0.140024451894725,-0.0203084745672133,0.00426314979109682,415,22,REP,OXIRACETAM,0.018817597485542,temozolomide::O6-benzylguanine::11.11::5,6,1.72543582540272
REP_DIENOGEST,-0.15166265435038,-0.0314207524823257,0.00187422896015345,418,26,REP,DIENOGEST,0.0109678669456396,temozolomide::O6-benzylguanine::11.11::5,5,1.95987782673833
REP_FENBENDAZOLE,-0.154784860071485,-0.0234956056945277,0.00180652793315591,404,27,REP,FENBENDAZOLE,0.0108416912271088,temozolomide::O6-benzylguanine::11.11::5,6,1.96490296564723
REP_P276-00,-0.127660304407752,-0.018413285575241,0.00897764744499198,418,17,REP,P276-00,0.0325468440475605,temozolomide::O6-benzylguanine::11.11::5,4,1.48749111705521
REP_NEMORUBICIN,-0.240407133969587,-0.0363164615827692,6.18019008071856e-07,420,46,REP,NEMORUBICIN,0.000122367763598227,temozolomide::O6-benzylguanine::11.11::5,7,3.91233297708692
REP_BIIB021,-0.17312796567166,-0.0267306212161328,0.000376690646915381,418,34,REP,BIIB021,0.00344404434210305,temozolomide::O6-benzylguanine::11.11::5,5,2.46293126563688
REP_R547,-0.153764597532179,-0.023588013871123,0.00174667470349817,412,28,REP,R547,0.0106129476275502,temozolomide::O6-benzylguanine::11.11::5,7,1.97416397890815
REP_TACEDINALINE,-0.110929849996201,-0.0309861461568096,0.0257714041504879,404,14,REP,TACEDINALINE,0.0724526696806821,temozolomide::O6-benzylguanine::11.11::5,3,1.13994560734633
REP_EPOTHILONE-D,-0.121580505264667,-0.0161094371212831,0.013193110408387,415,22,REP,EPOTHILONE-D,0.0438504820767971,temozolomide::O6-benzylguanine::11.11::5,7,1.35802562779071
REP_AURORA-A-INHIBITOR-I,-0.145154148505407,-0.0250499434922872,0.00296847331010816,417,21,REP,AURORA-A-INHIBITOR-I,0.0146939428850354,temozolomide::O6-benzylguanine::11.11::5,4,1.83286165257944
REP_MK-5108,-0.173735964571622,-0.0330857652604619,0.000358923326255485,418,29,REP,MK-5108,0.00331645153460068,temozolomide::O6-benzylguanine::11.11::5,5,2.47932634493858
REP_CMPD-1,-0.128652246646037,-0.0237689485720343,0.00845405493216208,418,18,REP,CMPD-1,0.0310804247638638,temozolomide::O6-benzylguanine::11.11::5,5,1.50751305449977
REP_HALOFUGINONE,-0.184678887330451,-0.0288899795127543,0.00016347167704435,412,34,REP,HALOFUGINONE,0.00204118688633756,temozolomide::O6-benzylguanine::11.11::5,7,2.69011723046793
REP_MK-1775,-0.166641505538268,-0.0237488260628506,0.000624511849822226,418,33,REP,MK-1775,0.00489413626372394,temozolomide::O6-benzylguanine::11.11::5,7,2.31032394308403
REP_RIGOSERTIB,-0.123726287104719,-0.0185629584904323,0.0114485458505645,417,18,REP,RIGOSERTIB,0.0396692113722059,temozolomide::O6-benzylguanine::11.11::5,5,1.40154643325672
REP_SC-144,-0.216056527267073,-0.0282380919038395,7.91315666396961e-06,420,37,REP,SC-144,0.000353794681814899,temozolomide::O6-benzylguanine::11.11::5,5,3.45124869962246
REP_AP26113,-0.120850270324296,-0.0204042976129136,0.0134187213970202,418,20,REP,AP26113,0.0442817806101667,temozolomide::O6-benzylguanine::11.11::5,6,1.35377492407105
REP_AMONAFIDE,-0.17508337637219,-0.0283315797410969,0.000311751470544267,420,31,REP,AMONAFIDE,0.00302159117604443,temozolomide::O6-benzylguanine::11.11::5,5,2.51976429644927
REP_DACINOSTAT,-0.118253584730333,-0.019370241552531,0.0153181655873939,420,17,REP,DACINOSTAT,0.0487401370101307,temozolomide::O6-benzylguanine::11.11::5,6,1.31211325433348
REP_CCT129202,-0.168956218918938,-0.0293180418973954,0.000522507291727354,418,33,REP,CCT129202,0.00431068515675067,temozolomide::O6-benzylguanine::11.11::5,6,2.36545369593042
REP_THIOSTREPTON,-0.134728823707306,-0.0193291174956292,0.00585924907719666,417,22,REP,THIOSTREPTON,0.0238150123782832,temozolomide::O6-benzylguanine::11.11::5,6,1.62314918841992
REP_HESPERADIN,-0.142667202305096,-0.0218891315977025,0.00346599170778442,418,27,REP,HESPERADIN,0.0163341363825468,temozolomide::O6-benzylguanine::11.11::5,6,1.78690382257265
REP_AT13387,-0.196190159661195,-0.0255796189462028,5.38125729641158e-05,418,35,REP,AT13387,0.00113006403224643,temozolomide::O6-benzylguanine::11.11::5,6,2.9468969476109
REP_FK-866,-0.125998826333221,-0.0213528621149599,0.00991952137724437,418,21,REP,FK-866,0.0354341665692286,temozolomide::O6-benzylguanine::11.11::5,6,1.45057777762355
REP_NMS-E973,-0.179440311853052,-0.0204876104606876,0.000226331075505714,418,32,REP,NMS-E973,0.00243181499161118,temozolomide::O6-benzylguanine::11.11::5,5,2.61406946853527
REP_AZ3146,-0.179252409864224,-0.0332927494286731,0.000229846871501489,418,30,REP,AZ3146,0.00243181499161118,temozolomide::O6-benzylguanine::11.11::5,6,2.61406946853527
REP_DELANZOMIB,-0.157483223202519,-0.0274181604848721,0.00120347632704731,420,28,REP,DELANZOMIB,0.00794294375851223,temozolomide::O6-benzylguanine::11.11::5,6,2.10001851254242
REP_TOZASERTIB,-0.161385851681167,-0.0292714412293301,0.000902262817230367,420,27,REP,TOZASERTIB,0.00644228355199998,temozolomide::O6-benzylguanine::11.11::5,5,2.19096016396854
REP_LDN-212854,-0.116958431366738,-0.0169983670700683,0.0164836739632092,420,17,REP,LDN-212854,0.0511024185506645,temozolomide::O6-benzylguanine::11.11::5,4,1.29155854529871
REP_CRYSTAL-VIOLET,-0.162211801835598,-0.0267881486712901,0.00087293803310651,418,28,REP,CRYSTAL-VIOLET,0.00633451368526504,temozolomide::O6-benzylguanine::11.11::5,5,2.19828672125614
REP_BRILLIANT-GREEN,-0.150586585905031,-0.022154981455342,0.00217828941894407,412,27,REP,BRILLIANT-GREEN,0.0121738271558729,temozolomide::O6-benzylguanine::11.11::5,7,1.9145728686569
REP_ONX-0914,-0.119991430435123,-0.0188885356875356,0.014214224075054,417,21,REP,ONX-0914,0.0461379732272245,temozolomide::O6-benzylguanine::11.11::5,4,1.33594148730876
REP_PHA-848125,-0.12313112919448,-0.0175517562934558,0.0117529169222058,418,20,REP,PHA-848125,0.0403206506291516,temozolomide::O6-benzylguanine::11.11::5,4,1.39447246856723
REP_COMBRETASTATIN-A-4,-0.230734227095607,-0.0300303568733223,1.76002272099826e-06,420,41,REP,COMBRETASTATIN-A-4,0.000187645499331045,temozolomide::O6-benzylguanine::11.11::5,6,3.72666184765981
REP_FPH1-(BRD-6125),-0.119947704949099,-0.0349925757556561,0.0141332677181276,418,14,REP,FPH1-(BRD-6125),0.0460910801348819,temozolomide::O6-benzylguanine::11.11::5,4,1.33638311415532
REP_SB-225002,-0.174364202853282,-0.0255043502421673,0.00035871591378695,415,33,REP,SB-225002,0.00331645153460068,temozolomide::O6-benzylguanine::11.11::5,6,2.47932634493858
REP_ROMIDEPSIN,-0.238679235142831,-0.0353492573394419,8.1902134395598e-07,417,51,REP,ROMIDEPSIN,0.000141895447840373,temozolomide::O6-benzylguanine::11.11::5,6,3.84803153695632
REP_FLEROXACIN,-0.190386675727207,-0.056035524872804,0.000120384050323806,403,20,REP,FLEROXACIN,0.00170257442600811,temozolomide::O6-benzylguanine::11.11::5,4,2.7688938943355
REP_PACLITAXEL,-0.135292735796611,-0.0183031818640507,0.00577107802489552,415,26,REP,PACLITAXEL,0.0235256298308976,temozolomide::O6-benzylguanine::11.11::5,5,1.62845874076269
REP_AVN-944,-0.163982542672032,-0.0295172014253879,0.000798746781882391,415,26,REP,AVN-944,0.00592012320689302,temozolomide::O6-benzylguanine::11.11::5,6,2.22766925484516
REP_G-1,-0.118115711212074,-0.016870953319654,0.0156871850320404,418,18,REP,G-1,0.0491910372271673,temozolomide::O6-benzylguanine::11.11::5,6,1.30811401994349
REP_TIPIFARNIB,-0.130857197649826,-0.0297269426677428,0.00738648097465657,418,23,REP,TIPIFARNIB,0.0278955385037439,temozolomide::O6-benzylguanine::11.11::5,7,1.55446525042328
REP_ZSTK-474,-0.101137221377035,-0.0220507032504877,0.0389819902479233,417,19,REP,ZSTK-474,0.0991358504286636,temozolomide::O6-benzylguanine::11.11::5,4,1.00376926349875
REP_MYCOPHENOLIC-ACID,-0.177405030409083,-0.0353044492012177,0.000267238878111589,418,26,REP,MYCOPHENOLIC-ACID,0.00266469845368822,temozolomide::O6-benzylguanine::11.11::5,6,2.57435193009291
REP_10-HYDROXYCAMPTOTHECIN,-0.137071777274484,-0.0196613649116782,0.00629554257854665,396,24,REP,10-HYDROXYCAMPTOTHECIN,0.0250017822746867,temozolomide::O6-benzylguanine::11.11::5,5,1.60202903114907
REP_BARASERTIB-HQPA,-0.156861656261494,-0.0272579522104404,0.00134713924178059,415,22,REP,BARASERTIB-HQPA,0.00879373514589582,temozolomide::O6-benzylguanine::11.11::5,5,2.0558266188173
REP_PHA-793887,-0.139226402843127,-0.0176970249243592,0.00425348833373655,420,27,REP,PHA-793887,0.018817597485542,temozolomide::O6-benzylguanine::11.11::5,6,1.72543582540272
REP_CYC116,-0.155615354412346,-0.0261586779341939,0.00147296805496178,415,26,REP,CYC116,0.00940798951233653,temozolomide::O6-benzylguanine::11.11::5,6,2.02650317540239
REP_ISPINESIB,-0.184708082147805,-0.0277286163017945,0.000148711391698679,417,36,REP,ISPINESIB,0.00198186527783047,temozolomide::O6-benzylguanine::11.11::5,6,2.70292587108355
REP_BI-2536,-0.15944788250358,-0.0205821643977398,0.00111695917142475,415,34,REP,BI-2536,0.00759262237382598,temozolomide::O6-benzylguanine::11.11::5,5,2.11960819962714
REP_DIPHENYLENEIODONIUM,-0.219795418112195,-0.0343550429136287,6.1999835271957e-06,415,41,REP,DIPHENYLENEIODONIUM,0.00032835938004588,temozolomide::O6-benzylguanine::11.11::5,6,3.48365057296865
REP_SERDEMETAN,-0.184559466880895,-0.0318235925115067,0.000156230333035965,415,33,REP,SERDEMETAN,0.0019865618494298,temozolomide::O6-benzylguanine::11.11::5,5,2.70189790911457
REP_AFATINIB,-0.113563132603665,-0.0227580279675102,0.0211363741239766,412,24,REP,AFATINIB,0.0621429782678633,temozolomide::O6-benzylguanine::11.11::5,2,1.20660793656055
REP_PEVONEDISTAT,-0.200291157932662,-0.0280132239600868,3.71430039599152e-05,418,33,REP,PEVONEDISTAT,0.000887589715317974,temozolomide::O6-benzylguanine::11.11::5,6,3.05178773866911
REP_EPROSARTAN,-0.140297232134405,-0.0359827142239203,0.00432820279682835,412,22,REP,EPROSARTAN,0.0190440923060447,temozolomide::O6-benzylguanine::11.11::5,5,1.72023972218237
REP_EPOTHILONE-B,-0.146019872039924,-0.0193561784580225,0.00276704141185292,418,28,REP,EPOTHILONE-B,0.0140700915958252,temozolomide::O6-benzylguanine::11.11::5,5,1.85170307531352
