"","ccle_name","GE_MCL1","GE_BCL2L1","XPR_MCL1","XPR_BCL2L1","pert1","pert2","dose1","dose2","anchor.fitted","library.fitted","combination.fitted"
"4972","MELHO_SKIN",5.51222688651396,5.31903981556254,-0.0386934891301614,-1.12282473796885,"AZD5991","A-1331852",0.0137,0.041,0.380292898762159,1,0.273464790351942
"4973","MELHO_SKIN",5.51222688651396,5.31903981556254,-0.0386934891301614,-1.12282473796885,"AZD5991","A-1331852",0.04111,0.041,0.380292898762159,0.999999999999577,0.119596348890916
"4974","MELHO_SKIN",5.51222688651396,5.31903981556254,-0.0386934891301614,-1.12282473796885,"AZD5991","A-1331852",0.1233,0.041,0.380292898762159,0.999999509461459,0.0334064564594018
"4975","MELHO_SKIN",5.51222688651396,5.31903981556254,-0.0386934891301614,-1.12282473796885,"AZD5991","A-1331852",0.37,0.041,0.380292898762159,0.635767246657194,0.00800530248253914
"4976","TE8_OESOPHAGUS",7.59380192890496,6.06974512379903,-2.01623688881866,-1.93898200621894,"AZD5991","A-1331852",0.004568,0.000506,0.844388391662756,1,0.922393643830976
"4977","TE8_OESOPHAGUS",7.59380192890496,6.06974512379903,-2.01623688881866,-1.93898200621894,"AZD5991","A-1331852",0.0137,0.000506,0.844388391662756,1,0.958028628529684
"4978","TE8_OESOPHAGUS",7.59380192890496,6.06974512379903,-2.01623688881866,-1.93898200621894,"AZD5991","A-1331852",0.04111,0.000506,0.844388391662756,0.999999999996588,0.944176318799032
"4979","TE8_OESOPHAGUS",7.59380192890496,6.06974512379903,-2.01623688881866,-1.93898200621894,"AZD5991","A-1331852",0.1233,0.000506,0.844388391662756,0.999998746531635,0.762835188167757
"4980","TE8_OESOPHAGUS",7.59380192890496,6.06974512379903,-2.01623688881866,-1.93898200621894,"AZD5991","A-1331852",0.37,0.000506,0.844388391662756,0.683433691421149,0.501843699831927
"4981","TE8_OESOPHAGUS",7.59380192890496,6.06974512379903,-2.01623688881866,-1.93898200621894,"AZD5991","A-1331852",0.004568,0.001519,0.76855684362574,1,0.906657078804628
"4982","TE8_OESOPHAGUS",7.59380192890496,6.06974512379903,-2.01623688881866,-1.93898200621894,"AZD5991","A-1331852",0.0137,0.001519,0.76855684362574,1,0.953953362565366
"4983","TE8_OESOPHAGUS",7.59380192890496,6.06974512379903,-2.01623688881866,-1.93898200621894,"AZD5991","A-1331852",0.04111,0.001519,0.76855684362574,0.999999999996588,0.947777861634614
"4984","TE8_OESOPHAGUS",7.59380192890496,6.06974512379903,-2.01623688881866,-1.93898200621894,"AZD5991","A-1331852",0.1233,0.001519,0.76855684362574,0.999998746531635,0.73825429342117
"4985","TE8_OESOPHAGUS",7.59380192890496,6.06974512379903,-2.01623688881866,-1.93898200621894,"AZD5991","A-1331852",0.37,0.001519,0.76855684362574,0.683433691421149,0.149445618837067
"4986","TE8_OESOPHAGUS",7.59380192890496,6.06974512379903,-2.01623688881866,-1.93898200621894,"AZD5991","A-1331852",0.004568,0.004556,0.670291404404558,1,0.874693653089403
"4987","TE8_OESOPHAGUS",7.59380192890496,6.06974512379903,-2.01623688881866,-1.93898200621894,"AZD5991","A-1331852",0.0137,0.004556,0.670291404404558,1,0.891374818415523
"4988","TE8_OESOPHAGUS",7.59380192890496,6.06974512379903,-2.01623688881866,-1.93898200621894,"AZD5991","A-1331852",0.04111,0.004556,0.670291404404558,0.999999999996588,0.75083910997825
"4989","TE8_OESOPHAGUS",7.59380192890496,6.06974512379903,-2.01623688881866,-1.93898200621894,"AZD5991","A-1331852",0.1233,0.004556,0.670291404404558,0.999998746531635,0.380628044794708
"4990","TE8_OESOPHAGUS",7.59380192890496,6.06974512379903,-2.01623688881866,-1.93898200621894,"AZD5991","A-1331852",0.37,0.004556,0.670291404404558,0.683433691421149,0.0651145673160475
"4991","TE8_OESOPHAGUS",7.59380192890496,6.06974512379903,-2.01623688881866,-1.93898200621894,"AZD5991","A-1331852",0.004568,0.01367,0.554448979382244,1,0.86350472232544
"4992","TE8_OESOPHAGUS",7.59380192890496,6.06974512379903,-2.01623688881866,-1.93898200621894,"AZD5991","A-1331852",0.0137,0.01367,0.554448979382244,1,0.920708700542074
"4993","TE8_OESOPHAGUS",7.59380192890496,6.06974512379903,-2.01623688881866,-1.93898200621894,"AZD5991","A-1331852",0.04111,0.01367,0.554448979382244,0.999999999996588,0.780880481011199
"4994","TE8_OESOPHAGUS",7.59380192890496,6.06974512379903,-2.01623688881866,-1.93898200621894,"AZD5991","A-1331852",0.1233,0.01367,0.554448979382244,0.999998746531635,0.246626245995415
"4995","TE8_OESOPHAGUS",7.59380192890496,6.06974512379903,-2.01623688881866,-1.93898200621894,"AZD5991","A-1331852",0.37,0.01367,0.554448979382244,0.683433691421149,0.00893572794936373
"4996","TE8_OESOPHAGUS",7.59380192890496,6.06974512379903,-2.01623688881866,-1.93898200621894,"AZD5991","A-1331852",0.004568,0.041,0.432415434809602,1,0.838147940614702
"4997","TE8_OESOPHAGUS",7.59380192890496,6.06974512379903,-2.01623688881866,-1.93898200621894,"AZD5991","A-1331852",0.0137,0.041,0.432415434809602,1,0.90669039345415
"4998","TE8_OESOPHAGUS",7.59380192890496,6.06974512379903,-2.01623688881866,-1.93898200621894,"AZD5991","A-1331852",0.04111,0.041,0.432415434809602,0.999999999996588,0.804541980095042
"4999","TE8_OESOPHAGUS",7.59380192890496,6.06974512379903,-2.01623688881866,-1.93898200621894,"AZD5991","A-1331852",0.1233,0.041,0.432415434809602,0.999998746531635,0.2931602058302
"5000","TE8_OESOPHAGUS",7.59380192890496,6.06974512379903,-2.01623688881866,-1.93898200621894,"AZD5991","A-1331852",0.37,0.041,0.432415434809602,0.683433691421149,0.00522036164176618
"5001","HCC95_LUNG",5.74335339094491,6.19475685442225,-0.340820930957292,-0.717004513298297,"AZD5991","A-1331852",0.004568,0.000506,0.910171947416236,0.998716200506722,0.91180051006783
"5002","HCC95_LUNG",5.74335339094491,6.19475685442225,-0.340820930957292,-0.717004513298297,"AZD5991","A-1331852",0.0137,0.000506,0.910171947416236,0.994737329191084,0.983243943176853
"5003","HCC95_LUNG",5.74335339094491,6.19475685442225,-0.340820930957292,-0.717004513298297,"AZD5991","A-1331852",0.04111,0.000506,0.910171947416236,0.978675512113631,0.956541751785908
"5004","HCC95_LUNG",5.74335339094491,6.19475685442225,-0.340820930957292,-0.717004513298297,"AZD5991","A-1331852",0.1233,0.000506,0.910171947416236,0.917698141827296,0.854767985484446
"5005","HCC95_LUNG",5.74335339094491,6.19475685442225,-0.340820930957292,-0.717004513298297,"AZD5991","A-1331852",0.37,0.000506,0.910171947416236,0.730260377541418,0.643120682020722
"5006","HCC95_LUNG",5.74335339094491,6.19475685442225,-0.340820930957292,-0.717004513298297,"AZD5991","A-1331852",0.004568,0.001519,0.867936341416058,0.998716200506722,0.897864343552867
"5007","HCC95_LUNG",5.74335339094491,6.19475685442225,-0.340820930957292,-0.717004513298297,"AZD5991","A-1331852",0.0137,0.001519,0.867936341416058,0.994737329191084,0.97887001932208
"5008","HCC95_LUNG",5.74335339094491,6.19475685442225,-0.340820930957292,-0.717004513298297,"AZD5991","A-1331852",0.04111,0.001519,0.867936341416058,0.978675512113631,0.942441864729194
"5009","HCC95_LUNG",5.74335339094491,6.19475685442225,-0.340820930957292,-0.717004513298297,"AZD5991","A-1331852",0.1233,0.001519,0.867936341416058,0.917698141827296,0.764196378710799
"5010","HCC95_LUNG",5.74335339094491,6.19475685442225,-0.340820930957292,-0.717004513298297,"AZD5991","A-1331852",0.37,0.001519,0.867936341416058,0.730260377541418,0.380052348404041
"5011","HCC95_LUNG",5.74335339094491,6.19475685442225,-0.340820930957292,-0.717004513298297,"AZD5991","A-1331852",0.004568,0.004556,0.810041239055183,0.998716200506722,0.875427811673219
"5012","HCC95_LUNG",5.74335339094491,6.19475685442225,-0.340820930957292,-0.717004513298297,"AZD5991","A-1331852",0.0137,0.004556,0.810041239055183,0.994737329191084,0.944402926168874
"5013","HCC95_LUNG",5.74335339094491,6.19475685442225,-0.340820930957292,-0.717004513298297,"AZD5991","A-1331852",0.04111,0.004556,0.810041239055183,0.978675512113631,0.857204852369421
"5014","HCC95_LUNG",5.74335339094491,6.19475685442225,-0.340820930957292,-0.717004513298297,"AZD5991","A-1331852",0.1233,0.004556,0.810041239055183,0.917698141827296,0.601781391688762
"5015","HCC95_LUNG",5.74335339094491,6.19475685442225,-0.340820930957292,-0.717004513298297,"AZD5991","A-1331852",0.37,0.004556,0.810041239055183,0.730260377541418,0.251972291909267
"5016","HCC95_LUNG",5.74335339094491,6.19475685442225,-0.340820930957292,-0.717004513298297,"AZD5991","A-1331852",0.004568,0.01367,0.734500547599782,0.998716200506722,0.833694353847056
"5017","HCC95_LUNG",5.74335339094491,6.19475685442225,-0.340820930957292,-0.717004513298297,"AZD5991","A-1331852",0.0137,0.01367,0.734500547599782,0.994737329191084,0.85764695679124
"5018","HCC95_LUNG",5.74335339094491,6.19475685442225,-0.340820930957292,-0.717004513298297,"AZD5991","A-1331852",0.04111,0.01367,0.734500547599782,0.978675512113631,0.704621940159817
"5019","HCC95_LUNG",5.74335339094491,6.19475685442225,-0.340820930957292,-0.717004513298297,"AZD5991","A-1331852",0.1233,0.01367,0.734500547599782,0.917698141827296,0.42603655132577
"5020","HCC95_LUNG",5.74335339094491,6.19475685442225,-0.340820930957292,-0.717004513298297,"AZD5991","A-1331852",0.37,0.01367,0.734500547599782,0.730260377541418,0.152300598921823
"5021","HCC95_LUNG",5.74335339094491,6.19475685442225,-0.340820930957292,-0.717004513298297,"AZD5991","A-1331852",0.004568,0.041,0.642224314241924,0.998716200506722,0.827685190990686
"5022","HCC95_LUNG",5.74335339094491,6.19475685442225,-0.340820930957292,-0.717004513298297,"AZD5991","A-1331852",0.0137,0.041,0.642224314241924,0.994737329191084,0.825587718660071
"5023","HCC95_LUNG",5.74335339094491,6.19475685442225,-0.340820930957292,-0.717004513298297,"AZD5991","A-1331852",0.04111,0.041,0.642224314241924,0.978675512113631,0.622941217202089
"5024","HCC95_LUNG",5.74335339094491,6.19475685442225,-0.340820930957292,-0.717004513298297,"AZD5991","A-1331852",0.1233,0.041,0.642224314241924,0.917698141827296,0.290958318182715
"5025","HCC95_LUNG",5.74335339094491,6.19475685442225,-0.340820930957292,-0.717004513298297,"AZD5991","A-1331852",0.37,0.041,0.642224314241924,0.730260377541418,0.0647256715929369
"5026","BCPAP_THYROID",6.28780470907755,5.65248649491816,-0.265322909766056,-1.56833332797188,"AZD5991","A-1331852",0.004568,0.000506,0.844758483231346,0.999435860912776,0.909936415792378
"5027","BCPAP_THYROID",6.28780470907755,5.65248649491816,-0.265322909766056,-1.56833332797188,"AZD5991","A-1331852",0.0137,0.000506,0.844758483231346,0.997117564315464,0.922390157846546
"5028","BCPAP_THYROID",6.28780470907755,5.65248649491816,-0.265322909766056,-1.56833332797188,"AZD5991","A-1331852",0.04111,0.000506,0.844758483231346,0.985399978903619,0.956809998855092
"5029","BCPAP_THYROID",6.28780470907755,5.65248649491816,-0.265322909766056,-1.56833332797188,"AZD5991","A-1331852",0.1233,0.000506,0.844758483231346,0.929467608202347,0.907492743714038
"5030","BCPAP_THYROID",6.28780470907755,5.65248649491816,-0.265322909766056,-1.56833332797188,"AZD5991","A-1331852",0.37,0.000506,0.844758483231346,0.71996567152349,0.656974617461576
"5031","BCPAP_THYROID",6.28780470907755,5.65248649491816,-0.265322909766056,-1.56833332797188,"AZD5991","A-1331852",0.004568,0.001519,0.721362050735686,0.999435860912776,0.861457287104525
"5032","BCPAP_THYROID",6.28780470907755,5.65248649491816,-0.265322909766056,-1.56833332797188,"AZD5991","A-1331852",0.0137,0.001519,0.721362050735686,0.997117564315464,0.874005211444136
"5033","BCPAP_THYROID",6.28780470907755,5.65248649491816,-0.265322909766056,-1.56833332797188,"AZD5991","A-1331852",0.04111,0.001519,0.721362050735686,0.985399978903619,0.904360786117619
"5034","BCPAP_THYROID",6.28780470907755,5.65248649491816,-0.265322909766056,-1.56833332797188,"AZD5991","A-1331852",0.1233,0.001519,0.721362050735686,0.929467608202347,0.806283572734833
"5035","BCPAP_THYROID",6.28780470907755,5.65248649491816,-0.265322909766056,-1.56833332797188,"AZD5991","A-1331852",0.37,0.001519,0.721362050735686,0.71996567152349,0.493058981093024
"5036","BCPAP_THYROID",6.28780470907755,5.65248649491816,-0.265322909766056,-1.56833332797188,"AZD5991","A-1331852",0.004568,0.004556,0.552055791763049,0.999435860912776,0.622362822866325
"5037","BCPAP_THYROID",6.28780470907755,5.65248649491816,-0.265322909766056,-1.56833332797188,"AZD5991","A-1331852",0.0137,0.004556,0.552055791763049,0.997117564315464,0.624489017794927
"5038","BCPAP_THYROID",6.28780470907755,5.65248649491816,-0.265322909766056,-1.56833332797188,"AZD5991","A-1331852",0.04111,0.004556,0.552055791763049,0.985399978903619,0.658627024209858
"5039","BCPAP_THYROID",6.28780470907755,5.65248649491816,-0.265322909766056,-1.56833332797188,"AZD5991","A-1331852",0.1233,0.004556,0.552055791763049,0.929467608202347,0.600045268854294
"5040","BCPAP_THYROID",6.28780470907755,5.65248649491816,-0.265322909766056,-1.56833332797188,"AZD5991","A-1331852",0.37,0.004556,0.552055791763049,0.71996567152349,0.417756983709222
"5041","BCPAP_THYROID",6.28780470907755,5.65248649491816,-0.265322909766056,-1.56833332797188,"AZD5991","A-1331852",0.004568,0.01367,0.369697623501097,0.999435860912776,0.472062486097317
"5042","BCPAP_THYROID",6.28780470907755,5.65248649491816,-0.265322909766056,-1.56833332797188,"AZD5991","A-1331852",0.0137,0.01367,0.369697623501097,0.997117564315464,0.481161492554603
"5043","BCPAP_THYROID",6.28780470907755,5.65248649491816,-0.265322909766056,-1.56833332797188,"AZD5991","A-1331852",0.04111,0.01367,0.369697623501097,0.985399978903619,0.508740872832552
"5044","BCPAP_THYROID",6.28780470907755,5.65248649491816,-0.265322909766056,-1.56833332797188,"AZD5991","A-1331852",0.1233,0.01367,0.369697623501097,0.929467608202347,0.445374913658396
"5045","BCPAP_THYROID",6.28780470907755,5.65248649491816,-0.265322909766056,-1.56833332797188,"AZD5991","A-1331852",0.37,0.01367,0.369697623501097,0.71996567152349,0.298870370358236
"5046","BCPAP_THYROID",6.28780470907755,5.65248649491816,-0.265322909766056,-1.56833332797188,"AZD5991","A-1331852",0.004568,0.041,0.218275353520438,0.999435860912776,0.449120616032238
"5047","BCPAP_THYROID",6.28780470907755,5.65248649491816,-0.265322909766056,-1.56833332797188,"AZD5991","A-1331852",0.0137,0.041,0.218275353520438,0.997117564315464,0.405219700451516
"5048","BCPAP_THYROID",6.28780470907755,5.65248649491816,-0.265322909766056,-1.56833332797188,"AZD5991","A-1331852",0.04111,0.041,0.218275353520438,0.985399978903619,0.361718059497483
"5049","BCPAP_THYROID",6.28780470907755,5.65248649491816,-0.265322909766056,-1.56833332797188,"AZD5991","A-1331852",0.1233,0.041,0.218275353520438,0.929467608202347,0.261522602734711
"5050","BCPAP_THYROID",6.28780470907755,5.65248649491816,-0.265322909766056,-1.56833332797188,"AZD5991","A-1331852",0.37,0.041,0.218275353520438,0.71996567152349,0.135646587489918
"5051","CJM_SKIN",7.63952159951083,7.27276973243651,-0.584075997742689,-0.908470554241092,"AZD5991","A-1331852",0.004568,0.000506,0.944959146755618,0.95685589367836,0.952078688006611
"5052","CJM_SKIN",7.63952159951083,7.27276973243651,-0.584075997742689,-0.908470554241092,"AZD5991","A-1331852",0.0137,0.000506,0.944959146755618,0.923595705261265,0.991919846319838
"5053","CJM_SKIN",7.63952159951083,7.27276973243651,-0.584075997742689,-0.908470554241092,"AZD5991","A-1331852",0.04111,0.000506,0.944959146755618,0.868192202002274,0.968231381549059
"5054","CJM_SKIN",7.63952159951083,7.27276973243651,-0.584075997742689,-0.908470554241092,"AZD5991","A-1331852",0.1233,0.000506,0.944959146755618,0.782138108464654,0.843179021329454
"5055","CJM_SKIN",7.63952159951083,7.27276973243651,-0.584075997742689,-0.908470554241092,"AZD5991","A-1331852",0.37,0.000506,0.944959146755618,0.661724326697642,0.5449892640864
"5056","CJM_SKIN",7.63952159951083,7.27276973243651,-0.584075997742689,-0.908470554241092,"AZD5991","A-1331852",0.004568,0.001519,0.891970951352981,0.95685589367836,0.927028660605034
"5057","CJM_SKIN",7.63952159951083,7.27276973243651,-0.584075997742689,-0.908470554241092,"AZD5991","A-1331852",0.0137,0.001519,0.891970951352981,0.923595705261265,0.976131785006735
"5058","CJM_SKIN",7.63952159951083,7.27276973243651,-0.584075997742689,-0.908470554241092,"AZD5991","A-1331852",0.04111,0.001519,0.891970951352981,0.868192202002274,0.919808761667465
"5059","CJM_SKIN",7.63952159951083,7.27276973243651,-0.584075997742689,-0.908470554241092,"AZD5991","A-1331852",0.1233,0.001519,0.891970951352981,0.782138108464654,0.68047397618557
"5060","CJM_SKIN",7.63952159951083,7.27276973243651,-0.584075997742689,-0.908470554241092,"AZD5991","A-1331852",0.37,0.001519,0.891970951352981,0.661724326697642,0.224703035383893
"5061","CJM_SKIN",7.63952159951083,7.27276973243651,-0.584075997742689,-0.908470554241092,"AZD5991","A-1331852",0.004568,0.004556,0.798924421990716,0.95685589367836,0.892584830515578
"5062","CJM_SKIN",7.63952159951083,7.27276973243651,-0.584075997742689,-0.908470554241092,"AZD5991","A-1331852",0.0137,0.004556,0.798924421990716,0.923595705261265,0.940249204973958
"5063","CJM_SKIN",7.63952159951083,7.27276973243651,-0.584075997742689,-0.908470554241092,"AZD5991","A-1331852",0.04111,0.004556,0.798924421990716,0.868192202002274,0.826011646309039
"5064","CJM_SKIN",7.63952159951083,7.27276973243651,-0.584075997742689,-0.908470554241092,"AZD5991","A-1331852",0.1233,0.004556,0.798924421990716,0.782138108464654,0.408305885324589
"5065","CJM_SKIN",7.63952159951083,7.27276973243651,-0.584075997742689,-0.908470554241092,"AZD5991","A-1331852",0.37,0.004556,0.798924421990716,0.661724326697642,0.0387363945996165
"5066","CJM_SKIN",7.63952159951083,7.27276973243651,-0.584075997742689,-0.908470554241092,"AZD5991","A-1331852",0.004568,0.01367,0.656535727088706,0.95685589367836,0.845850831212785
"5067","CJM_SKIN",7.63952159951083,7.27276973243651,-0.584075997742689,-0.908470554241092,"AZD5991","A-1331852",0.0137,0.01367,0.656535727088706,0.923595705261265,0.849522191036158
"5068","CJM_SKIN",7.63952159951083,7.27276973243651,-0.584075997742689,-0.908470554241092,"AZD5991","A-1331852",0.04111,0.01367,0.656535727088706,0.868192202002274,0.633248993971268
"5069","CJM_SKIN",7.63952159951083,7.27276973243651,-0.584075997742689,-0.908470554241092,"AZD5991","A-1331852",0.1233,0.01367,0.656535727088706,0.782138108464654,0.227668015387916
"5070","CJM_SKIN",7.63952159951083,7.27276973243651,-0.584075997742689,-0.908470554241092,"AZD5991","A-1331852",0.37,0.01367,0.656535727088706,0.661724326697642,0.0117787294473599
"5071","CJM_SKIN",7.63952159951083,7.27276973243651,-0.584075997742689,-0.908470554241092,"AZD5991","A-1331852",0.004568,0.041,0.479127727972947,0.95685589367836,0.741381416556893
"5072","CJM_SKIN",7.63952159951083,7.27276973243651,-0.584075997742689,-0.908470554241092,"AZD5991","A-1331852",0.0137,0.041,0.479127727972947,0.923595705261265,0.597990242400784
"5073","CJM_SKIN",7.63952159951083,7.27276973243651,-0.584075997742689,-0.908470554241092,"AZD5991","A-1331852",0.04111,0.041,0.479127727972947,0.868192202002274,0.380061853852765
"5074","CJM_SKIN",7.63952159951083,7.27276973243651,-0.584075997742689,-0.908470554241092,"AZD5991","A-1331852",0.1233,0.041,0.479127727972947,0.782138108464654,0.151507802314721
"5075","CJM_SKIN",7.63952159951083,7.27276973243651,-0.584075997742689,-0.908470554241092,"AZD5991","A-1331852",0.37,0.041,0.479127727972947,0.661724326697642,0.0193778721314339
"5076","SNU1196_BILIARY_TRACT",6.70666868217975,8.63749432520631,-0.319137953514633,-0.705688262707229,"AZD5991","A-1331852",0.004568,0.000506,0.875135243191664,1,0.933869047916576
"5077","SNU1196_BILIARY_TRACT",6.70666868217975,8.63749432520631,-0.319137953514633,-0.705688262707229,"AZD5991","A-1331852",0.0137,0.000506,0.875135243191664,1,0.859179747823783
"5078","SNU1196_BILIARY_TRACT",6.70666868217975,8.63749432520631,-0.319137953514633,-0.705688262707229,"AZD5991","A-1331852",0.04111,0.000506,0.875135243191664,1,0.980876456038224
"5079","SNU1196_BILIARY_TRACT",6.70666868217975,8.63749432520631,-0.319137953514633,-0.705688262707229,"AZD5991","A-1331852",0.1233,0.000506,0.875135243191664,1,0.829782238049661
"5080","SNU1196_BILIARY_TRACT",6.70666868217975,8.63749432520631,-0.319137953514633,-0.705688262707229,"AZD5991","A-1331852",0.37,0.000506,0.875135243191664,1,0.845674802317882
"5081","SNU1196_BILIARY_TRACT",6.70666868217975,8.63749432520631,-0.319137953514633,-0.705688262707229,"AZD5991","A-1331852",0.004568,0.001519,0.855330175090775,1,0.9366633616108
"5082","SNU1196_BILIARY_TRACT",6.70666868217975,8.63749432520631,-0.319137953514633,-0.705688262707229,"AZD5991","A-1331852",0.0137,0.001519,0.855330175090775,1,0.89682020956933
"5083","SNU1196_BILIARY_TRACT",6.70666868217975,8.63749432520631,-0.319137953514633,-0.705688262707229,"AZD5991","A-1331852",0.04111,0.001519,0.855330175090775,1,0.996120147754116
"5084","SNU1196_BILIARY_TRACT",6.70666868217975,8.63749432520631,-0.319137953514633,-0.705688262707229,"AZD5991","A-1331852",0.1233,0.001519,0.855330175090775,1,0.999999363530234
"5085","SNU1196_BILIARY_TRACT",6.70666868217975,8.63749432520631,-0.319137953514633,-0.705688262707229,"AZD5991","A-1331852",0.37,0.001519,0.855330175090775,1,0.991095051480559
"5086","SNU1196_BILIARY_TRACT",6.70666868217975,8.63749432520631,-0.319137953514633,-0.705688262707229,"AZD5991","A-1331852",0.004568,0.004556,0.833002196161835,1,0.937785269298104
"5087","SNU1196_BILIARY_TRACT",6.70666868217975,8.63749432520631,-0.319137953514633,-0.705688262707229,"AZD5991","A-1331852",0.0137,0.004556,0.833002196161835,1,0.922877046572627
"5088","SNU1196_BILIARY_TRACT",6.70666868217975,8.63749432520631,-0.319137953514633,-0.705688262707229,"AZD5991","A-1331852",0.04111,0.004556,0.833002196161835,1,0.979643984665994
"5089","SNU1196_BILIARY_TRACT",6.70666868217975,8.63749432520631,-0.319137953514633,-0.705688262707229,"AZD5991","A-1331852",0.1233,0.004556,0.833002196161835,1,0.999999991535416
"5090","SNU1196_BILIARY_TRACT",6.70666868217975,8.63749432520631,-0.319137953514633,-0.705688262707229,"AZD5991","A-1331852",0.37,0.004556,0.833002196161835,1,0.938434401601901
"5091","SNU1196_BILIARY_TRACT",6.70666868217975,8.63749432520631,-0.319137953514633,-0.705688262707229,"AZD5991","A-1331852",0.004568,0.01367,0.807992934109285,1,0.934098697591287
"5092","SNU1196_BILIARY_TRACT",6.70666868217975,8.63749432520631,-0.319137953514633,-0.705688262707229,"AZD5991","A-1331852",0.0137,0.01367,0.807992934109285,1,0.929462823547957
"5093","SNU1196_BILIARY_TRACT",6.70666868217975,8.63749432520631,-0.319137953514633,-0.705688262707229,"AZD5991","A-1331852",0.04111,0.01367,0.807992934109285,1,0.867714033152296
"5094","SNU1196_BILIARY_TRACT",6.70666868217975,8.63749432520631,-0.319137953514633,-0.705688262707229,"AZD5991","A-1331852",0.1233,0.01367,0.807992934109285,1,0.901159968030998
"5095","SNU1196_BILIARY_TRACT",6.70666868217975,8.63749432520631,-0.319137953514633,-0.705688262707229,"AZD5991","A-1331852",0.37,0.01367,0.807992934109285,1,0.598042215435665
"5096","SNU1196_BILIARY_TRACT",6.70666868217975,8.63749432520631,-0.319137953514633,-0.705688262707229,"AZD5991","A-1331852",0.004568,0.041,0.780236831972043,1,0.897773758841276
"5097","SNU1196_BILIARY_TRACT",6.70666868217975,8.63749432520631,-0.319137953514633,-0.705688262707229,"AZD5991","A-1331852",0.0137,0.041,0.780236831972043,1,0.872374100211845
"5098","SNU1196_BILIARY_TRACT",6.70666868217975,8.63749432520631,-0.319137953514633,-0.705688262707229,"AZD5991","A-1331852",0.04111,0.041,0.780236831972043,1,0.561301158615019
"5099","SNU1196_BILIARY_TRACT",6.70666868217975,8.63749432520631,-0.319137953514633,-0.705688262707229,"AZD5991","A-1331852",0.1233,0.041,0.780236831972043,1,0.740867728359305
"5100","SNU1196_BILIARY_TRACT",6.70666868217975,8.63749432520631,-0.319137953514633,-0.705688262707229,"AZD5991","A-1331852",0.37,0.041,0.780236831972043,1,0.25297153568418
"5101","NCIH460_LUNG",6.55320688623026,4.49697358099828,-0.197819161268026,-0.608166331129757,"AZD5991","A-1331852",0.004568,0.000506,0.9536869892887,0.995811536000303,0.915398114336055
"5102","NCIH460_LUNG",6.55320688623026,4.49697358099828,-0.197819161268026,-0.608166331129757,"AZD5991","A-1331852",0.0137,0.000506,0.9536869892887,0.988193701496123,0.957351450460202
"5103","NCIH460_LUNG",6.55320688623026,4.49697358099828,-0.197819161268026,-0.608166331129757,"AZD5991","A-1331852",0.04111,0.000506,0.9536869892887,0.967161328261487,0.956705212877352
"5104","NCIH460_LUNG",6.55320688623026,4.49697358099828,-0.197819161268026,-0.608166331129757,"AZD5991","A-1331852",0.1233,0.000506,0.9536869892887,0.912034559602663,0.946558878253218
"5105","NCIH460_LUNG",6.55320688623026,4.49697358099828,-0.197819161268026,-0.608166331129757,"AZD5991","A-1331852",0.37,0.000506,0.9536869892887,0.784860794613286,0.873564940703529
"5106","NCIH460_LUNG",6.55320688623026,4.49697358099828,-0.197819161268026,-0.608166331129757,"AZD5991","A-1331852",0.004568,0.001519,0.917555159082895,0.995811536000303,0.893055199113024
"5107","NCIH460_LUNG",6.55320688623026,4.49697358099828,-0.197819161268026,-0.608166331129757,"AZD5991","A-1331852",0.0137,0.001519,0.917555159082895,0.988193701496123,0.924843624408765
"5108","NCIH460_LUNG",6.55320688623026,4.49697358099828,-0.197819161268026,-0.608166331129757,"AZD5991","A-1331852",0.04111,0.001519,0.917555159082895,0.967161328261487,0.892368519430045
"5109","NCIH460_LUNG",6.55320688623026,4.49697358099828,-0.197819161268026,-0.608166331129757,"AZD5991","A-1331852",0.1233,0.001519,0.917555159082895,0.912034559602663,0.834044237410431
"5110","NCIH460_LUNG",6.55320688623026,4.49697358099828,-0.197819161268026,-0.608166331129757,"AZD5991","A-1331852",0.37,0.001519,0.917555159082895,0.784860794613286,0.682435567815456
"5111","NCIH460_LUNG",6.55320688623026,4.49697358099828,-0.197819161268026,-0.608166331129757,"AZD5991","A-1331852",0.004568,0.004556,0.857508083942097,0.995811536000303,0.808702938701731
"5112","NCIH460_LUNG",6.55320688623026,4.49697358099828,-0.197819161268026,-0.608166331129757,"AZD5991","A-1331852",0.0137,0.004556,0.857508083942097,0.988193701496123,0.830942984219319
"5113","NCIH460_LUNG",6.55320688623026,4.49697358099828,-0.197819161268026,-0.608166331129757,"AZD5991","A-1331852",0.04111,0.004556,0.857508083942097,0.967161328261487,0.778364745459955
"5114","NCIH460_LUNG",6.55320688623026,4.49697358099828,-0.197819161268026,-0.608166331129757,"AZD5991","A-1331852",0.1233,0.004556,0.857508083942097,0.912034559602663,0.713697608526073
"5115","NCIH460_LUNG",6.55320688623026,4.49697358099828,-0.197819161268026,-0.608166331129757,"AZD5991","A-1331852",0.37,0.004556,0.857508083942097,0.784860794613286,0.576007307408755
"5116","NCIH460_LUNG",6.55320688623026,4.49697358099828,-0.197819161268026,-0.608166331129757,"AZD5991","A-1331852",0.004568,0.01367,0.764894344542087,0.995811536000303,0.768434131546733
"5117","NCIH460_LUNG",6.55320688623026,4.49697358099828,-0.197819161268026,-0.608166331129757,"AZD5991","A-1331852",0.0137,0.01367,0.764894344542087,0.988193701496123,0.789005160610314
