ccle_name,DepMap_ID,pert1,pert2,dose1,dose2,capped_library,capped_anchor,capped_combination,library,anchor,combination,S,LS,BLISS.NULL,HSA.NULL,EXP_MGMT,EXP_MSH6,RPPA_MSH2_MSH2,RPPA_MSH6_Caution_MSH6,qval_S.emp.onlySynergy,qval_S.emp,is_synergistic,synergy_count_across_doses
HEC50B_ENDOMETRIUM,ACH-000831,temozolomide,O6-benzylguanine,0.1372,5,0.835755426651679,1,0.842267977158032,0.835755426651679,1.09198837940053,0.842267977158032,-0.0065125505063538,-0.011198498749189,0.835755426651679,0.835755426651679,4.03121873061072,5.29792505250381,-0.33855,0.296022,0.419516096780644,0.839032193561288,0,1
HEC50B_ENDOMETRIUM,ACH-000831,temozolomide,O6-benzylguanine,0.4115,5,0.770459392310063,1,0.824793717520007,0.770459392310063,1.09198837940053,0.824793717520007,-0.0543343252099435,-0.098314423367454,0.770459392310063,0.770459392310063,4.03121873061072,5.29792505250381,-0.33855,0.296022,0.51379724055189,0.972405518896221,0,1
HEC50B_ENDOMETRIUM,ACH-000831,temozolomide,O6-benzylguanine,1.235,5,0.916739707468543,1,0.880683763177695,0.916739707468543,1.09198837940053,0.880683763177695,0.0360559442908482,0.057888095697475,0.916739707468543,0.916739707468543,4.03121873061072,5.29792505250381,-0.33855,0.296022,0.230453909218156,0.460907818436313,0,1
HEC50B_ENDOMETRIUM,ACH-000831,temozolomide,O6-benzylguanine,100,5,1,1,0.749143241027123,1.09197740209476,1.09198837940053,0.749143241027123,0.250856758972877,0.416686497215997,1,1,4.03121873061072,5.29792505250381,-0.33855,0.296022,0.0366926614677064,0.0733853229354129,1,1
HEC50B_ENDOMETRIUM,ACH-000831,temozolomide,O6-benzylguanine,11.11,5,0.91125613372734,1,0.798739073568599,0.91125613372734,1.09198837940053,0.798739073568599,0.112517060158741,0.190132329648349,0.91125613372734,0.91125613372734,4.03121873061072,5.29792505250381,-0.33855,0.296022,0.133973205358928,0.267946410717856,0,1
HEC50B_ENDOMETRIUM,ACH-000831,temozolomide,O6-benzylguanine,3.704,5,0.970733747783497,1,0.940410659250864,0.970733747783497,1.09198837940053,0.940410659250864,0.0303230885326334,0.0457847568844856,0.970733747783497,0.970733747783497,4.03121873061072,5.29792505250381,-0.33855,0.296022,0.237252549490102,0.474505098980204,0,1
HEC50B_ENDOMETRIUM,ACH-000831,temozolomide,O6-benzylguanine,33.33,5,0.93167222259532,1,0.960728165945302,0.93167222259532,1.09198837940053,0.960728165945302,-0.0290559433499816,-0.0443058035331897,0.93167222259532,0.93167222259532,4.03121873061072,5.29792505250381,-0.33855,0.296022,0.466806638672266,0.933613277344531,0,1
HEC59_ENDOMETRIUM,ACH-000994,temozolomide,O6-benzylguanine,0.1372,5,0.832654672640359,0.822646392726534,0.703013972534397,0.832654672640359,0.822646392726534,0.703013972534397,0,0,0.684980362834485,0.822646392726534,5.16148463864166,5.2098432305255,-0.636854,-0.581203,0.27374525094981,0.54749050189962,0,1
HEC59_ENDOMETRIUM,ACH-000994,temozolomide,O6-benzylguanine,0.4115,5,0.92519533529842,0.822646392726534,0.858420309071168,0.92519533529842,0.822646392726534,0.858420309071168,-0.0357739163446337,-0.0614117745360951,0.761108605150662,0.822646392726534,5.16148463864166,5.2098432305255,-0.636854,-0.581203,0.536792641471706,0.926414717056589,0,1
HEC59_ENDOMETRIUM,ACH-000994,temozolomide,O6-benzylguanine,1.235,5,0.882814653590814,0.822646392726534,0.953192038783979,0.882814653590814,0.822646392726534,0.953192038783979,-0.130545646057445,-0.212494467764821,0.726244290222608,0.822646392726534,5.16148463864166,5.2098432305255,-0.636854,-0.581203,0.776644671065787,0.446710657868426,0,1
HEC59_ENDOMETRIUM,ACH-000994,temozolomide,O6-benzylguanine,100,5,0.816271002855126,0.822646392726534,0.590041602678299,0.816271002855126,0.822646392726534,0.590041602678299,0.0814607933077403,0.186575867674753,0.67150239598604,0.816271002855126,5.16148463864166,5.2098432305255,-0.636854,-0.581203,0.142571485702859,0.285142971405719,0,1
HEC59_ENDOMETRIUM,ACH-000994,temozolomide,O6-benzylguanine,11.11,5,0.889457274022006,0.822646392726534,0.722004448201449,0.889457274022006,0.822646392726534,0.722004448201449,0.00970436975713129,0.0192619196971588,0.73170881795858,0.822646392726534,5.16148463864166,5.2098432305255,-0.636854,-0.581203,0.257248550289942,0.514497100579884,0,1
HEC59_ENDOMETRIUM,ACH-000994,temozolomide,O6-benzylguanine,3.704,5,1,0.822646392726534,0.651741304747535,1.01527330671682,0.822646392726534,0.651741304747535,0.170905087978999,0.335973004116566,0.822646392726534,0.822646392726534,5.16148463864166,5.2098432305255,-0.636854,-0.581203,0.05498900219956,0.10997800439912,1,1
HEC59_ENDOMETRIUM,ACH-000994,temozolomide,O6-benzylguanine,33.33,5,0.903060856451358,0.822646392726534,0.766330579239227,0.903060856451358,0.822646392726534,0.766330579239227,0,0,0.742899755972244,0.822646392726534,5.16148463864166,5.2098432305255,-0.636854,-0.581203,0.27374525094981,0.54749050189962,0,1
HEC6_ENDOMETRIUM,ACH-000984,temozolomide,O6-benzylguanine,0.1372,5,1,0.964920867028336,1,1.26026604637402,0.964920867028336,1.24506852618354,-0.0350791329716642,-0.0515174627936671,0.964920867028336,0.964920867028336,4.87528859822269,3.02502879449152,-0.917994,-1.80175,0.486502699460108,0.973005398920216,0,3
HEC6_ENDOMETRIUM,ACH-000984,temozolomide,O6-benzylguanine,0.4115,5,1,0.964920867028336,0.649732938810515,1.1183970448765,0.964920867028336,0.649732938810515,0.315187928217821,0.57056378629984,0.964920867028336,0.964920867028336,4.87528859822269,3.02502879449152,-0.917994,-1.80175,0.0328934213157368,0.0657868426314736,1,3
HEC6_ENDOMETRIUM,ACH-000984,temozolomide,O6-benzylguanine,1.235,5,1,0.964920867028336,1,1.12593437084344,0.964920867028336,1.06580230237646,-0.0350791329716642,-0.0515174627936671,0.964920867028336,0.964920867028336,4.87528859822269,3.02502879449152,-0.917994,-1.80175,0.486502699460108,0.973005398920216,0,3
HEC6_ENDOMETRIUM,ACH-000984,temozolomide,O6-benzylguanine,100,5,1,0.964920867028336,0.514575790103592,1.01072307465951,0.964920867028336,0.514575790103592,0.450345076924744,0.907027049719056,0.964920867028336,0.964920867028336,4.87528859822269,3.02502879449152,-0.917994,-1.80175,0.0041991601679664,0.0083983203359328,1,3
HEC6_ENDOMETRIUM,ACH-000984,temozolomide,O6-benzylguanine,11.11,5,1,0.964920867028336,0.59844270508498,1.07128842180259,0.964920867028336,0.59844270508498,0.366478161943356,0.689197501961732,0.964920867028336,0.964920867028336,4.87528859822269,3.02502879449152,-0.917994,-1.80175,0.0148970205958808,0.0297940411917617,1,3
HEC6_ENDOMETRIUM,ACH-000984,temozolomide,O6-benzylguanine,3.704,5,0.591439146290061,0.964920867028336,1,0.591439146290061,0.964920867028336,1.04672646995015,-0.408560853709939,-0.757698358886901,0.570691973832705,0.591439146290061,4.87528859822269,3.02502879449152,-0.917994,-1.80175,0.96000799840032,0.0799840031993601,0,3
HEC6_ENDOMETRIUM,ACH-000984,temozolomide,O6-benzylguanine,33.33,5,0.550198382802339,0.964920867028336,0.813495404331532,0.550198382802339,0.964920867028336,0.813495404331532,-0.263297021529192,-0.564182296575458,0.530897900571221,0.550198382802339,4.87528859822269,3.02502879449152,-0.917994,-1.80175,0.871525694861028,0.256948610277944,0,3
HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000005,temozolomide,O6-benzylguanine,0.1372,5,0.940874428377889,1,0.855301251048357,0.940874428377889,1.12429623730482,0.855301251048357,0.085573177329532,0.137569539628644,0.940874428377889,0.940874428377889,3.39094277280254,6.21529030565123,0.137376,1.040656,0.155968806238752,0.311937612477504,0,4
HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000005,temozolomide,O6-benzylguanine,0.4115,5,0.923360556989839,1,1,0.923360556989839,1.12429623730482,1.07455498286551,-0.0766394430101608,-0.115033988502382,0.923360556989839,0.923360556989839,3.39094277280254,6.21529030565123,0.137376,1.040656,0.62377524495101,0.75244951009798,0,4
HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000005,temozolomide,O6-benzylguanine,1.235,5,1,1,0.785560690713483,1.0441883583817,1.12429623730482,0.785560690713483,0.214439309286517,0.348205355575396,1,1,3.39094277280254,6.21529030565123,0.137376,1.040656,0.0469906018796241,0.0939812037592482,1,4
HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000005,temozolomide,O6-benzylguanine,100,5,1,1,0.162316766701663,1.19187215862068,1.12429623730482,0.162316766701663,0.837683233298337,2.62311606242002,1,1,3.39094277280254,6.21529030565123,0.137376,1.040656,9.99800039992449e-05,0.00019996000799849,1,4
HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000005,temozolomide,O6-benzylguanine,11.11,5,1,1,0.846487845673514,1.2357445121968,1.12429623730482,0.846487845673514,0.153512154326486,0.240438741606887,1,1,3.39094277280254,6.21529030565123,0.137376,1.040656,0.0891821635672866,0.178364327134573,1,4
HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000005,temozolomide,O6-benzylguanine,3.704,5,0.781860404528438,1,1,0.781860404528438,1.12429623730482,1.24254546996366,-0.218139595471562,-0.355017047037817,0.781860404528438,0.781860404528438,3.39094277280254,6.21529030565123,0.137376,1.040656,0.879924015196961,0.240151969606079,0,4
HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000005,temozolomide,O6-benzylguanine,33.33,5,1,1,0.582152491027062,1.48470521213002,1.12429623730482,0.582152491027062,0.417847508972938,0.7805309877461,1,1,3.39094277280254,6.21529030565123,0.137376,1.040656,0.00799840031993604,0.0159968006398721,1,4
HEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000004,temozolomide,O6-benzylguanine,0.1372,5,0.963543861334451,1,1,0.963543861334451,1.08237272349649,1.05125807471552,-0.0364561386655491,-0.0535777541687209,0.963543861334451,0.963543861334451,3.20945336562895,5.34340782229781,0.331647,0.560986,0.51749650069986,0.96500699860028,0,2
HEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000004,temozolomide,O6-benzylguanine,0.4115,5,0.661507889553032,1,0.953073445871843,0.661507889553032,1.08237272349649,0.953073445871843,-0.291565556318811,-0.52682903249345,0.661507889553032,0.661507889553032,3.20945336562895,5.34340782229781,0.331647,0.560986,0.972205558888222,0.0555888822235553,0,2
HEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000004,temozolomide,O6-benzylguanine,1.235,5,0.839013633742353,1,1,0.839013633742353,1.08237272349649,1.15823162467462,-0.160986366257647,-0.253233840631477,0.839013633742353,0.839013633742353,3.20945336562895,5.34340782229781,0.331647,0.560986,0.845230953809238,0.309538092381524,0,2
HEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000004,temozolomide,O6-benzylguanine,100,5,1,1,0.595506311094918,1.27041179789946,1.08237272349649,0.595506311094918,0.404493688905082,0.747811297231066,1,1,3.20945336562895,5.34340782229781,0.331647,0.560986,0.00109978004399125,0.0021995600879825,1,2
HEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000004,temozolomide,O6-benzylguanine,11.11,5,1,1,0.72252123687958,1.00577028551806,1.08237272349649,0.72252123687958,0.277478763120421,0.468888101889165,1,1,3.20945336562895,5.34340782229781,0.331647,0.560986,0.0100979804039192,0.0201959608078384,1,2
HEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000004,temozolomide,O6-benzylguanine,3.704,5,0.96665382028305,1,0.875833412411005,0.96665382028305,1.08237272349649,0.875833412411005,0.0908204078720457,0.14234283316943,0.96665382028305,0.96665382028305,3.20945336562895,5.34340782229781,0.331647,0.560986,0.122575484903019,0.245150969806039,0,2
HEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000004,temozolomide,O6-benzylguanine,33.33,5,1,1,0.939447855424171,1.05662859732518,1.08237272349649,0.939447855424171,0.0605521445758286,0.0901150086105515,1,1,3.20945336562895,5.34340782229781,0.331647,0.560986,0.176664667066587,0.353329334133173,0,2
HEP3B217_LIVER,ACH-000625,temozolomide,O6-benzylguanine,0.1372,5,0.799717965726435,0.674688970803817,0.792010553638821,0.799717965726435,0.674688970803817,0.792010553638821,-0.117321582835004,-0.231297076348281,0.539560891229291,0.674688970803817,4.02236781302845,5.45779126025604,-0.018353,-0.249681,0.609678064387123,0.780643871225755,0,0
HEP3B217_LIVER,ACH-000625,temozolomide,O6-benzylguanine,0.4115,5,1,0.674688970803817,0.854854850074843,1.01282379024077,0.674688970803817,0.854854850074843,-0.180165879271026,-0.341456900473478,0.674688970803817,0.674688970803817,4.02236781302845,5.45779126025604,-0.018353,-0.249681,0.696160767846431,0.607678464307139,0,0
HEP3B217_LIVER,ACH-000625,temozolomide,O6-benzylguanine,1.235,5,0.852558040537465,0.674688970803817,0.98737445236842,0.852558040537465,0.674688970803817,0.98737445236842,-0.312685481564603,-0.54937473864982,0.575211506920741,0.674688970803817,4.02236781302845,5.45779126025604,-0.018353,-0.249681,0.86872625474905,0.2625474905019,0,0
HEP3B217_LIVER,ACH-000625,temozolomide,O6-benzylguanine,100,5,0.924800111537429,0.674688970803817,0.984341692531566,0.924800111537429,0.674688970803817,0.984341692531566,-0.309652721727748,-0.544936624128487,0.623952435452443,0.674688970803817,4.02236781302845,5.45779126025604,-0.018353,-0.249681,0.866426714657069,0.267146570685863,0,0
HEP3B217_LIVER,ACH-000625,temozolomide,O6-benzylguanine,11.11,5,1,0.674688970803817,1,1.25822666527057,0.674688970803817,1.20595120323861,-0.325311029196183,-0.567705516712389,0.674688970803817,0.674688970803817,4.02236781302845,5.45779126025604,-0.018353,-0.249681,0.871525694861028,0.256948610277944,0,0
HEP3B217_LIVER,ACH-000625,temozolomide,O6-benzylguanine,3.704,5,1,0.674688970803817,0.735444404462545,1.32969937640356,0.674688970803817,0.735444404462545,-0.0607554336587282,-0.124393707645413,0.674688970803817,0.674688970803817,4.02236781302845,5.45779126025604,-0.018353,-0.249681,0.528994201159768,0.942011597680464,0,0
HEP3B217_LIVER,ACH-000625,temozolomide,O6-benzylguanine,33.33,5,1,0.674688970803817,0.933562318278315,1.16047841838992,0.674688970803817,0.933562318278315,-0.258873347474497,-0.468523752011104,0.674688970803817,0.674688970803817,4.02236781302845,5.45779126025604,-0.018353,-0.249681,0.787842431513697,0.424315136972605,0,0
HEPG2_LIVER,ACH-000739,temozolomide,O6-benzylguanine,0.1372,5,0.845071385620124,0.957745628553777,0.934294973298088,0.845071385620124,0.957745628553777,0.934294973298088,-0.0892235876779636,-0.144804890803827,0.809363425393557,0.845071385620124,4.01613970265525,5.14771372235215,0.315035,-0.291191,0.5999800039992,0.8000399920016,0,3
HEPG2_LIVER,ACH-000739,temozolomide,O6-benzylguanine,0.4115,5,0.986180908449425,0.957745628553777,1,0.986180908449425,0.957745628553777,1.25253819738994,-0.0422543714462231,-0.0622855591279804,0.944510454030629,0.957745628553777,4.01613970265525,5.14771372235215,0.315035,-0.291191,0.523995200959808,0.952009598080384,0,3
HEPG2_LIVER,ACH-000739,temozolomide,O6-benzylguanine,1.235,5,1,0.957745628553777,0.920108927907522,1.02249943365675,0.957745628553777,0.920108927907522,0.037636700646255,0.0578378697533477,0.957745628553777,0.957745628553777,4.01613970265525,5.14771372235215,0.315035,-0.291191,0.213657268546291,0.427314537092581,0,3
HEPG2_LIVER,ACH-000739,temozolomide,O6-benzylguanine,100,5,1,0.957745628553777,0.506669425663067,1.05574996926245,0.957745628553777,0.506669425663067,0.45107620289071,0.918597761911973,0.957745628553777,0.957745628553777,4.01613970265525,5.14771372235215,0.315035,-0.291191,0.000699860027994381,0.00139972005598876,1,3
HEPG2_LIVER,ACH-000739,temozolomide,O6-benzylguanine,11.11,5,1,0.957745628553777,0.687503101873666,1.11631743299564,0.957745628553777,0.687503101873666,0.270242526680111,0.47827631307449,0.957745628553777,0.957745628553777,4.01613970265525,5.14771372235215,0.315035,-0.291191,0.0242951409718056,0.0485902819436113,1,3
HEPG2_LIVER,ACH-000739,temozolomide,O6-benzylguanine,3.704,5,1,0.957745628553777,1,1.01040821258666,0.957745628553777,1.03332192801765,-0.0422543714462231,-0.0622855591279804,0.957745628553777,0.957745628553777,4.01613970265525,5.14771372235215,0.315035,-0.291191,0.523995200959808,0.952009598080384,0,3
HEPG2_LIVER,ACH-000739,temozolomide,O6-benzylguanine,33.33,5,1,0.957745628553777,0.596538889614892,1.07555818584458,0.957745628553777,0.596538889614892,0.361206738938884,0.683026342473114,0.957745628553777,0.957745628553777,4.01613970265525,5.14771372235215,0.315035,-0.291191,0.00459908018396316,0.00919816036792631,1,3
HEYA8_OVARY,ACH-000542,temozolomide,O6-benzylguanine,0.1372,5,0.88153624592294,0.974054446666979,0.86587552919955,0.88153624592294,0.974054446666979,0.86587552919955,0,0,0.858664300239355,0.88153624592294,0.16349873228288,5.22226360352835,-0.295252,0.162308,0.2750449910018,0.550089982003599,0,2
HEYA8_OVARY,ACH-000542,temozolomide,O6-benzylguanine,0.4115,5,0.866600627867708,0.974054446666979,0.86521746822473,0.866600627867708,0.974054446666979,0.86521746822473,0,0,0.844116195058938,0.866600627867708,0.16349873228288,5.22226360352835,-0.295252,0.162308,0.2750449910018,0.550089982003599,0,2
HEYA8_OVARY,ACH-000542,temozolomide,O6-benzylguanine,1.235,5,1,0.974054446666979,0.904319395394611,1.05494200214643,0.974054446666979,0.904319395394611,0.0697350512723688,0.107170010570722,0.974054446666979,0.974054446666979,0.16349873228288,5.22226360352835,-0.295252,0.162308,0.172065586882624,0.344131173765247,0,2
HEYA8_OVARY,ACH-000542,temozolomide,O6-benzylguanine,100,5,0.29048967811838,0.974054446666979,0.44396059068081,0.29048967811838,0.974054446666979,0.44396059068081,-0.153470912562431,-0.61194471597753,0.282952762682068,0.29048967811838,0.16349873228288,5.22226360352835,-0.295252,0.162308,0.791041791641672,0.417916416716657,0,2
HEYA8_OVARY,ACH-000542,temozolomide,O6-benzylguanine,11.11,5,0.891723641883112,0.974054446666979,0.634057257254113,0.891723641883112,0.974054446666979,0.634057257254113,0.234530121320206,0.454057863275779,0.868587378574319,0.891723641883112,0.16349873228288,5.22226360352835,-0.295252,0.162308,0.0376924615076984,0.0753849230153969,1,2
HEYA8_OVARY,ACH-000542,temozolomide,O6-benzylguanine,3.704,5,1,0.974054446666979,0.774880362999743,1.10359261238264,0.974054446666979,0.774880362999743,0.199174083667237,0.330028832909692,0.974054446666979,0.974054446666979,0.16349873228288,5.22226360352835,-0.295252,0.162308,0.0486902619476105,0.097380523895221,1,2
HEYA8_OVARY,ACH-000542,temozolomide,O6-benzylguanine,33.33,5,0.417199492900749,0.974054446666979,0.323629557407623,0.417199492900749,0.974054446666979,0.323629557407623,0.0827454637995605,0.328468349653946,0.406375021207183,0.417199492900749,0.16349873228288,5.22226360352835,-0.295252,0.162308,0.153869226154769,0.307738452309538,0,2
HGC27_STOMACH,ACH-000847,temozolomide,O6-benzylguanine,0.1372,5,0.841713770152453,0.924129740402973,1,0.841713770152453,0.924129740402973,1.03525954573724,-0.158286229847547,-0.248598375355107,0.777852727904593,0.841713770152453,3.92789645372882,6.19986861652443,0.82628,1.035142,0.783443311337732,0.433113377324535,0,3
HGC27_STOMACH,ACH-000847,temozolomide,O6-benzylguanine,0.4115,5,0.892108569972364,0.924129740402973,0.877437072276245,0.892108569972364,0.924129740402973,0.877437072276245,0,0,0.824424061179828,0.892108569972364,3.92789645372882,6.19986861652443,0.82628,1.035142,0.271045790841832,0.542091581683663,0,3
HGC27_STOMACH,ACH-000847,temozolomide,O6-benzylguanine,1.235,5,0.869192000628807,0.924129740402973,0.792443826133074,0.869192000628807,0.924129740402973,0.792443826133074,0.0108023517683654,0.019533540182454,0.80324617790144,0.869192000628807,3.92789645372882,6.19986861652443,0.82628,1.035142,0.255748850229954,0.511497700459908,0,3
HGC27_STOMACH,ACH-000847,temozolomide,O6-benzylguanine,100,5,1,0.924129740402973,0.174490952091404,1.1637278621488,0.924129740402973,0.174490952091404,0.749638788311568,2.4049431786055,0.924129740402973,0.924129740402973,3.92789645372882,6.19986861652443,0.82628,1.035142,9.99800039992449e-05,0.00019996000799849,1,3
HGC27_STOMACH,ACH-000847,temozolomide,O6-benzylguanine,11.11,5,1,0.924129740402973,0.511344522031477,1.00784018915361,0.924129740402973,0.511344522031477,0.412785218371495,0.853799763797848,0.924129740402973,0.924129740402973,3.92789645372882,6.19986861652443,0.82628,1.035142,0.00129974005198963,0.00259948010397926,1,3
HGC27_STOMACH,ACH-000847,temozolomide,O6-benzylguanine,3.704,5,0.881618331981958,0.924129740402973,1,0.881618331981958,0.924129740402973,1.09542047164515,-0.118381668018042,-0.181773871903325,0.814729720268989,0.881618331981958,3.92789645372882,6.19986861652443,0.82628,1.035142,0.712957408518296,0.574085182963407,0,3
HGC27_STOMACH,ACH-000847,temozolomide,O6-benzylguanine,33.33,5,1,0.924129740402973,0.285429591285126,1.04623666568683,0.924129740402973,0.285429591285126,0.638700149117846,1.69496049786932,0.924129740402973,0.924129740402973,3.92789645372882,6.19986861652443,0.82628,1.035142,9.99800039992449e-05,0.00019996000799849,1,3
HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000061,temozolomide,O6-benzylguanine,0.1372,5,0.92205237556657,1,0.925946126674071,0.92205237556657,1.124765017786,0.925946126674071,-0.00389375110750145,-0.00607955441457209,0.92205237556657,0.92205237556657,0.0426443374084937,6.04614178164472,0.880424,0.644321,0.414417116576685,0.828834233153369,0,0
HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000061,temozolomide,O6-benzylguanine,0.4115,5,0.712899210092788,1,0.563845866449796,0.712899210092788,1.124765017786,0.563845866449796,0.149053343642992,0.33839728266924,0.712899210092788,0.712899210092788,0.0426443374084937,6.04614178164472,0.880424,0.644321,0.138672265546891,0.277344531093781,0,0
HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000061,temozolomide,O6-benzylguanine,1.235,5,1,1,0.95025922349212,1.25349246370671,1.124765017786,0.95025922349212,0.0497407765078796,0.0736069715149203,1,1,0.0426443374084937,6.04614178164472,0.880424,0.644321,0.224155168966207,0.448310337932414,0,0
HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000061,temozolomide,O6-benzylguanine,100,5,0.432904839967773,1,0.726625279781623,0.432904839967773,1.124765017786,0.726625279781623,-0.29372043981385,-0.747161628679728,0.432904839967773,0.432904839967773,0.0426443374084937,6.04614178164472,0.880424,0.644321,0.811737652469506,0.376524695060988,0,0
HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000061,temozolomide,O6-benzylguanine,11.11,5,0.516947110285326,1,0.490132257144125,0.516947110285326,1.124765017786,0.490132257144125,0.0268148531412007,0.0768455854058071,0.516947110285326,0.516947110285326,0.0426443374084937,6.04614178164472,0.880424,0.644321,0.247850429914017,0.495700859828034,0,0
HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000061,temozolomide,O6-benzylguanine,3.704,5,0.66293211482349,1,0.587083841156582,0.66293211482349,1.124765017786,0.587083841156582,0.0758482736669085,0.175294595287439,0.66293211482349,0.66293211482349,0.0426443374084937,6.04614178164472,0.880424,0.644321,0.199660067986403,0.399320135972805,0,0
HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000061,temozolomide,O6-benzylguanine,33.33,5,0.356431677218735,1,0.519951804496036,0.356431677218735,1.124765017786,0.519951804496036,-0.1635201272773,-0.544752343335647,0.356431677218735,0.356431677218735,0.0426443374084937,6.04614178164472,0.880424,0.644321,0.664867026594681,0.670265946810638,0,0
HKA1_SKIN,ACH-001521,temozolomide,O6-benzylguanine,0.1372,5,1,0.845790250474384,0.896633988610832,1.06886561770511,0.845790250474384,0.896633988610832,-0.0508437381364483,-0.0842192581713201,0.845790250474384,0.845790250474384,4.36737106564853,5.44790974874208,NA,NA,0.504399120175965,0.99120175964807,0,0
HKA1_SKIN,ACH-001521,temozolomide,O6-benzylguanine,0.4115,5,1,0.845790250474384,1,1.26976577172432,0.845790250474384,1.03217100502153,-0.154209749525616,-0.241628164543496,0.845790250474384,0.845790250474384,4.36737106564853,5.44790974874208,NA,NA,0.782243551289742,0.435512897420516,0,0
HKA1_SKIN,ACH-001521,temozolomide,O6-benzylguanine,1.235,5,1,0.845790250474384,1,1.15685437677187,0.845790250474384,1.05400203861602,-0.154209749525616,-0.241628164543496,0.845790250474384,0.845790250474384,4.36737106564853,5.44790974874208,NA,NA,0.782243551289742,0.435512897420516,0,0
HKA1_SKIN,ACH-001521,temozolomide,O6-benzylguanine,100,5,1,0.845790250474384,1,1.23410836324987,0.845790250474384,1.1236106909457,-0.154209749525616,-0.241628164543496,0.845790250474384,0.845790250474384,4.36737106564853,5.44790974874208,NA,NA,0.782243551289742,0.435512897420516,0,0
HKA1_SKIN,ACH-001521,temozolomide,O6-benzylguanine,11.11,5,1,0.845790250474384,0.812131793103822,1.31233112181363,0.845790250474384,0.812131793103822,0.0336584573705616,0.0585860627502939,0.845790250474384,0.845790250474384,4.36737106564853,5.44790974874208,NA,NA,0.228954209158168,0.457908418316337,0,0
HKA1_SKIN,ACH-001521,temozolomide,O6-benzylguanine,3.704,5,1,0.845790250474384,1,1.1138915485065,0.845790250474384,1.02753632038969,-0.154209749525616,-0.241628164543496,0.845790250474384,0.845790250474384,4.36737106564853,5.44790974874208,NA,NA,0.782243551289742,0.435512897420516,0,0
HKA1_SKIN,ACH-001521,temozolomide,O6-benzylguanine,33.33,5,1,0.845790250474384,1,1.1699232675369,0.845790250474384,1.07338879640704,-0.154209749525616,-0.241628164543496,0.845790250474384,0.845790250474384,4.36737106564853,5.44790974874208,NA,NA,0.782243551289742,0.435512897420516,0,0
HKGZCC_BILIARY_TRACT,ACH-001852,temozolomide,O6-benzylguanine,0.1372,5,1,1,0.858140793633689,1.18813127049327,1.14597667584061,0.858140793633689,0.141859206366311,0.220713727333584,1,1,3.57773093149008,4.40053792958373,NA,NA,0.125374925014997,0.250749850029994,0,1
HKGZCC_BILIARY_TRACT,ACH-001852,temozolomide,O6-benzylguanine,0.4115,5,1,1,0.969633660301874,1.01272230697603,1.14597667584061,0.969633660301874,0.0303663396981262,0.0444883128383749,1,1,3.57773093149008,4.40053792958373,NA,NA,0.235952809438112,0.471905618876225,0,1
HKGZCC_BILIARY_TRACT,ACH-001852,temozolomide,O6-benzylguanine,1.235,5,1,1,0.78790116189246,1.06713900784661,1.14597667584061,0.78790116189246,0.21209883810754,0.343913432453192,1,1,3.57773093149008,4.40053792958373,NA,NA,0.0667866426714657,0.133573285342931,1,1
HKGZCC_BILIARY_TRACT,ACH-001852,temozolomide,O6-benzylguanine,100,5,1,1,1,1.0454476817919,1.14597667584061,1.7046532226938,0,0,1,1,3.57773093149008,4.40053792958373,NA,NA,0.277144571085783,0.554289142171566,0,1
HKGZCC_BILIARY_TRACT,ACH-001852,temozolomide,O6-benzylguanine,11.11,5,1,1,0.883009454898843,1.45489739031415,1.14597667584061,0.883009454898843,0.116990545101157,0.179499209151057,1,1,3.57773093149008,4.40053792958373,NA,NA,0.145970805838832,0.291941611677665,0,1
HKGZCC_BILIARY_TRACT,ACH-001852,temozolomide,O6-benzylguanine,3.704,5,1,1,0.854257977106355,1.02679279686217,1.14597667584061,0.854257977106355,0.145742022893645,0.227256280207013,1,1,3.57773093149008,4.40053792958373,NA,NA,0.123575284943011,0.247150569886023,0,1
