"","ccle_name","pert1","pert2","dose1","dose2","combination.fitted"
"12176","JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","AZD5991","A-1331852",0.004568,0.000506,0.944471241740702
"12177","JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","AZD5991","A-1331852",0.0137,0.000506,0.959766392130687
"12178","JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","AZD5991","A-1331852",0.04111,0.000506,0.955919809805773
"12179","JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","AZD5991","A-1331852",0.1233,0.000506,0.958542011877519
"12180","JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","AZD5991","A-1331852",0.37,0.000506,0.976823284212653
"12181","JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","AZD5991","A-1331852",0.004568,0.001519,0.780409280361179
"12182","JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","AZD5991","A-1331852",0.0137,0.001519,0.865531051631541
"12183","JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","AZD5991","A-1331852",0.04111,0.001519,0.896994269886844
"12184","JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","AZD5991","A-1331852",0.1233,0.001519,0.909713977915209
"12185","JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","AZD5991","A-1331852",0.37,0.001519,0.921093060119969
"12186","JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","AZD5991","A-1331852",0.004568,0.004556,0.759294738491925
"12187","JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","AZD5991","A-1331852",0.0137,0.004556,0.766437125763278
"12188","JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","AZD5991","A-1331852",0.04111,0.004556,0.740890321681462
"12189","JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","AZD5991","A-1331852",0.1233,0.004556,0.699782997167085
"12190","JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","AZD5991","A-1331852",0.37,0.004556,0.624118699582124
"12191","JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","AZD5991","A-1331852",0.004568,0.01367,0.766895756875252
"12192","JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","AZD5991","A-1331852",0.0137,0.01367,0.74788538674286
"12193","JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","AZD5991","A-1331852",0.04111,0.01367,0.676757933795759
"12194","JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","AZD5991","A-1331852",0.1233,0.01367,0.557869870247322
"12195","JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","AZD5991","A-1331852",0.37,0.01367,0.350935204294218
"12196","JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","AZD5991","A-1331852",0.004568,0.041,0.692066628580671
"12197","JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","AZD5991","A-1331852",0.0137,0.041,0.647133856327791
"12198","JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","AZD5991","A-1331852",0.04111,0.041,0.545337526383903
"12199","JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","AZD5991","A-1331852",0.1233,0.041,0.384195866406865
"12200","JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","AZD5991","A-1331852",0.37,0.041,0.15787729079338
"12201","HEC251_ENDOMETRIUM","AZD5991","A-1331852",0.004568,0.000506,0.49807426833047
"12202","HEC251_ENDOMETRIUM","AZD5991","A-1331852",0.0137,0.000506,0.743445548621196
"12203","HEC251_ENDOMETRIUM","AZD5991","A-1331852",0.04111,0.000506,0.95679515904048
"12204","HEC251_ENDOMETRIUM","AZD5991","A-1331852",0.1233,0.000506,0.94486943174362
"12205","HEC251_ENDOMETRIUM","AZD5991","A-1331852",0.37,0.000506,0.856272713076302
"12206","HEC251_ENDOMETRIUM","AZD5991","A-1331852",0.004568,0.001519,0.648522131008102
"12207","HEC251_ENDOMETRIUM","AZD5991","A-1331852",0.0137,0.001519,0.616685253269327
"12208","HEC251_ENDOMETRIUM","AZD5991","A-1331852",0.04111,0.001519,0.704484844991749
"12209","HEC251_ENDOMETRIUM","AZD5991","A-1331852",0.1233,0.001519,0.598367597295788
"12210","HEC251_ENDOMETRIUM","AZD5991","A-1331852",0.37,0.001519,0.429616966813743
"12211","HEC251_ENDOMETRIUM","AZD5991","A-1331852",0.004568,0.004556,0.438075330690393
"12212","HEC251_ENDOMETRIUM","AZD5991","A-1331852",0.0137,0.004556,0.435215622552032
"12213","HEC251_ENDOMETRIUM","AZD5991","A-1331852",0.04111,0.004556,0.467307079555943
"12214","HEC251_ENDOMETRIUM","AZD5991","A-1331852",0.1233,0.004556,0.355834354222929
"12215","HEC251_ENDOMETRIUM","AZD5991","A-1331852",0.37,0.004556,0.270208717282674
"12216","HEC251_ENDOMETRIUM","AZD5991","A-1331852",0.004568,0.01367,0.480622523107934
"12217","HEC251_ENDOMETRIUM","AZD5991","A-1331852",0.0137,0.01367,0.40415856437823
"12218","HEC251_ENDOMETRIUM","AZD5991","A-1331852",0.04111,0.01367,0.267625468530508
"12219","HEC251_ENDOMETRIUM","AZD5991","A-1331852",0.1233,0.01367,0.132129475555538
"12220","HEC251_ENDOMETRIUM","AZD5991","A-1331852",0.37,0.01367,0.0745168214044408
"12221","HEC251_ENDOMETRIUM","AZD5991","A-1331852",0.004568,0.041,0.51121722994182
"12222","HEC251_ENDOMETRIUM","AZD5991","A-1331852",0.0137,0.041,0.358258931837815
"12223","HEC251_ENDOMETRIUM","AZD5991","A-1331852",0.04111,0.041,0.121356574033126
"12224","HEC251_ENDOMETRIUM","AZD5991","A-1331852",0.1233,0.041,0.0358878515232825
"12225","HEC251_ENDOMETRIUM","AZD5991","A-1331852",0.37,0.041,0.0166536394572716
"12226","HCT15_LARGE_INTESTINE","AZD5991","A-1331852",0.004568,0.000506,0.856552242617833
"12227","HCT15_LARGE_INTESTINE","AZD5991","A-1331852",0.0137,0.000506,0.939324374605513
"12228","HCT15_LARGE_INTESTINE","AZD5991","A-1331852",0.04111,0.000506,0.954292132911957
"12229","HCT15_LARGE_INTESTINE","AZD5991","A-1331852",0.1233,0.000506,0.932821696755579
"12230","HCT15_LARGE_INTESTINE","AZD5991","A-1331852",0.37,0.000506,0.926623686326943
"12231","HCT15_LARGE_INTESTINE","AZD5991","A-1331852",0.004568,0.001519,0.682439256417295
"12232","HCT15_LARGE_INTESTINE","AZD5991","A-1331852",0.0137,0.001519,0.788369771707229
"12233","HCT15_LARGE_INTESTINE","AZD5991","A-1331852",0.04111,0.001519,0.79123008363642
"12234","HCT15_LARGE_INTESTINE","AZD5991","A-1331852",0.1233,0.001519,0.788408723021564
"12235","HCT15_LARGE_INTESTINE","AZD5991","A-1331852",0.37,0.001519,0.772522376368958
"12236","HCT15_LARGE_INTESTINE","AZD5991","A-1331852",0.004568,0.004556,0.627755056457735
"12237","HCT15_LARGE_INTESTINE","AZD5991","A-1331852",0.0137,0.004556,0.724305425066532
"12238","HCT15_LARGE_INTESTINE","AZD5991","A-1331852",0.04111,0.004556,0.66449104110763
"12239","HCT15_LARGE_INTESTINE","AZD5991","A-1331852",0.1233,0.004556,0.664501111669345
"12240","HCT15_LARGE_INTESTINE","AZD5991","A-1331852",0.37,0.004556,0.602566459206183
"12241","HCT15_LARGE_INTESTINE","AZD5991","A-1331852",0.004568,0.01367,0.603981010808726
"12242","HCT15_LARGE_INTESTINE","AZD5991","A-1331852",0.0137,0.01367,0.693149783877705
"12243","HCT15_LARGE_INTESTINE","AZD5991","A-1331852",0.04111,0.01367,0.555235724295368
"12244","HCT15_LARGE_INTESTINE","AZD5991","A-1331852",0.1233,0.01367,0.569627562414074
"12245","HCT15_LARGE_INTESTINE","AZD5991","A-1331852",0.37,0.01367,0.461613086612133
"12246","HCT15_LARGE_INTESTINE","AZD5991","A-1331852",0.004568,0.041,0.588698933592226
"12247","HCT15_LARGE_INTESTINE","AZD5991","A-1331852",0.0137,0.041,0.651693494867477
"12248","HCT15_LARGE_INTESTINE","AZD5991","A-1331852",0.04111,0.041,0.416220992526096
"12249","HCT15_LARGE_INTESTINE","AZD5991","A-1331852",0.1233,0.041,0.426908557689156
"12250","HCT15_LARGE_INTESTINE","AZD5991","A-1331852",0.37,0.041,0.275558532761852
"12251","143B_BONE","AZD5991","A-1331852",0.004568,0.000506,0.956610607978115
"12252","143B_BONE","AZD5991","A-1331852",0.0137,0.000506,0.975265697592055
"12253","143B_BONE","AZD5991","A-1331852",0.04111,0.000506,0.964324923496362
"12254","143B_BONE","AZD5991","A-1331852",0.1233,0.000506,0.985804261373399
"12255","143B_BONE","AZD5991","A-1331852",0.37,0.000506,0.949768371831886
"12256","143B_BONE","AZD5991","A-1331852",0.004568,0.001519,0.860212087014084
"12257","143B_BONE","AZD5991","A-1331852",0.0137,0.001519,0.894166462643455
"12258","143B_BONE","AZD5991","A-1331852",0.04111,0.001519,0.893810994872068
"12259","143B_BONE","AZD5991","A-1331852",0.1233,0.001519,0.930357155507311
"12260","143B_BONE","AZD5991","A-1331852",0.37,0.001519,0.864958896458359
"12261","143B_BONE","AZD5991","A-1331852",0.004568,0.004556,0.92278062189805
"12262","143B_BONE","AZD5991","A-1331852",0.0137,0.004556,0.912132452505786
"12263","143B_BONE","AZD5991","A-1331852",0.04111,0.004556,0.85758384843297
"12264","143B_BONE","AZD5991","A-1331852",0.1233,0.004556,0.800459029560656
"12265","143B_BONE","AZD5991","A-1331852",0.37,0.004556,0.552851816132893
"12266","143B_BONE","AZD5991","A-1331852",0.004568,0.01367,0.839772626932793
"12267","143B_BONE","AZD5991","A-1331852",0.0137,0.01367,0.778388380421112
"12268","143B_BONE","AZD5991","A-1331852",0.04111,0.01367,0.695235433906504
"12269","143B_BONE","AZD5991","A-1331852",0.1233,0.01367,0.614018618283726
"12270","143B_BONE","AZD5991","A-1331852",0.37,0.01367,0.387732904642881
"12271","143B_BONE","AZD5991","A-1331852",0.004568,0.041,0.826162836678695
"12272","143B_BONE","AZD5991","A-1331852",0.0137,0.041,0.713235025364899
"12273","143B_BONE","AZD5991","A-1331852",0.04111,0.041,0.59458129834584
"12274","143B_BONE","AZD5991","A-1331852",0.1233,0.041,0.430612704550871
"12275","143B_BONE","AZD5991","A-1331852",0.37,0.041,0.209395909869385
"12276","BECKER_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.004568,0.000506,0.869847860814825
"12277","BECKER_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.0137,0.000506,0.913009560894391
"12278","BECKER_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.04111,0.000506,0.873786475350407
"12279","BECKER_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.1233,0.000506,0.920684530567745
"12280","BECKER_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.37,0.000506,0.867148914534109
"12281","BECKER_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.004568,0.001519,0.837001545716299
"12282","BECKER_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.0137,0.001519,0.894229227601572
"12283","BECKER_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.04111,0.001519,0.850838444489047
"12284","BECKER_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.1233,0.001519,0.966240649832659
"12285","BECKER_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.37,0.001519,0.55547552864852
"12286","BECKER_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.004568,0.004556,0.556248589592214
"12287","BECKER_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.0137,0.004556,0.588614645477387
"12288","BECKER_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.04111,0.004556,0.512498074935022
"12289","BECKER_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.1233,0.004556,0.611398091184904
"12290","BECKER_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.37,0.004556,0.377401909875408
"12291","BECKER_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.004568,0.01367,0.403347003205723
"12292","BECKER_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.0137,0.01367,0.385490405494622
"12293","BECKER_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.04111,0.01367,0.28448175581088
"12294","BECKER_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.1233,0.01367,0.27290030413414
"12295","BECKER_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.37,0.01367,0.108264559757055
"12296","BECKER_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.004568,0.041,0.429415902609511
"12297","BECKER_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.0137,0.041,0.284687825950154
"12298","BECKER_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.04111,0.041,0.14018981941342
"12299","BECKER_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.1233,0.041,0.065578349929523
"12300","BECKER_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.37,0.041,0.0111129070624872
"12301","CHLA06ATRT_SOFT_TISSUE","AZD5991","A-1331852",0.004568,0.000506,0.91354488108082
"12302","CHLA06ATRT_SOFT_TISSUE","AZD5991","A-1331852",0.0137,0.000506,0.859133331875449
"12303","CHLA06ATRT_SOFT_TISSUE","AZD5991","A-1331852",0.04111,0.000506,0.912115028832131
"12304","CHLA06ATRT_SOFT_TISSUE","AZD5991","A-1331852",0.1233,0.000506,0.849228419957227
"12305","CHLA06ATRT_SOFT_TISSUE","AZD5991","A-1331852",0.37,0.000506,0.853858735550917
"12306","CHLA06ATRT_SOFT_TISSUE","AZD5991","A-1331852",0.004568,0.001519,0.759168108169032
"12307","CHLA06ATRT_SOFT_TISSUE","AZD5991","A-1331852",0.0137,0.001519,0.757080978209526
"12308","CHLA06ATRT_SOFT_TISSUE","AZD5991","A-1331852",0.04111,0.001519,0.830618592251466
"12309","CHLA06ATRT_SOFT_TISSUE","AZD5991","A-1331852",0.1233,0.001519,0.802941711605554
"12310","CHLA06ATRT_SOFT_TISSUE","AZD5991","A-1331852",0.37,0.001519,0.802282605303144
"12311","CHLA06ATRT_SOFT_TISSUE","AZD5991","A-1331852",0.004568,0.004556,0.677228458449899
"12312","CHLA06ATRT_SOFT_TISSUE","AZD5991","A-1331852",0.0137,0.004556,0.735396147548614
"12313","CHLA06ATRT_SOFT_TISSUE","AZD5991","A-1331852",0.04111,0.004556,0.81901326711125
"12314","CHLA06ATRT_SOFT_TISSUE","AZD5991","A-1331852",0.1233,0.004556,0.808302460221054
"12315","CHLA06ATRT_SOFT_TISSUE","AZD5991","A-1331852",0.37,0.004556,0.732833213097859
"12316","CHLA06ATRT_SOFT_TISSUE","AZD5991","A-1331852",0.004568,0.01367,0.82252480783223
"12317","CHLA06ATRT_SOFT_TISSUE","AZD5991","A-1331852",0.0137,0.01367,0.813272007047053
"12318","CHLA06ATRT_SOFT_TISSUE","AZD5991","A-1331852",0.04111,0.01367,0.75552560927644
"12319","CHLA06ATRT_SOFT_TISSUE","AZD5991","A-1331852",0.1233,0.01367,0.608813797068905
"12320","CHLA06ATRT_SOFT_TISSUE","AZD5991","A-1331852",0.37,0.01367,0.313584315610482
"12321","CHLA06ATRT_SOFT_TISSUE","AZD5991","A-1331852",0.004568,0.041,0.82215115792499
"12322","CHLA06ATRT_SOFT_TISSUE","AZD5991","A-1331852",0.0137,0.041,0.884711758151816
"12323","CHLA06ATRT_SOFT_TISSUE","AZD5991","A-1331852",0.04111,0.041,0.847847403555873
"12324","CHLA06ATRT_SOFT_TISSUE","AZD5991","A-1331852",0.1233,0.041,0.661706506116812
"12325","CHLA06ATRT_SOFT_TISSUE","AZD5991","A-1331852",0.37,0.041,0.170236791308842
"12326","CHLA10_BONE","AZD5991","A-1331852",0.004568,0.000506,0.820986780848298
"12327","CHLA10_BONE","AZD5991","A-1331852",0.0137,0.000506,0.843729812940838
"12328","CHLA10_BONE","AZD5991","A-1331852",0.04111,0.000506,0.456839437434529
"12329","CHLA10_BONE","AZD5991","A-1331852",0.1233,0.000506,0.331373545521595
"12330","CHLA10_BONE","AZD5991","A-1331852",0.37,0.000506,0.127096688524557
"12331","CHLA10_BONE","AZD5991","A-1331852",0.004568,0.001519,0.825870144773438
"12332","CHLA10_BONE","AZD5991","A-1331852",0.0137,0.001519,0.909757555781055
"12333","CHLA10_BONE","AZD5991","A-1331852",0.04111,0.001519,0.498206300417716
"12334","CHLA10_BONE","AZD5991","A-1331852",0.1233,0.001519,0.23885664620822
"12335","CHLA10_BONE","AZD5991","A-1331852",0.37,0.001519,0.044052873630465
"12336","CHLA10_BONE","AZD5991","A-1331852",0.004568,0.004556,0.756396233674331
"12337","CHLA10_BONE","AZD5991","A-1331852",0.0137,0.004556,0.847917653820389
"12338","CHLA10_BONE","AZD5991","A-1331852",0.04111,0.004556,0.453882312443117
"12339","CHLA10_BONE","AZD5991","A-1331852",0.1233,0.004556,0.185623291537427
"12340","CHLA10_BONE","AZD5991","A-1331852",0.37,0.004556,0.0272994127684165
"12341","CHLA10_BONE","AZD5991","A-1331852",0.004568,0.01367,0.644123883710308
"12342","CHLA10_BONE","AZD5991","A-1331852",0.0137,0.01367,0.715570903469534
"12343","CHLA10_BONE","AZD5991","A-1331852",0.04111,0.01367,0.41266860515843
"12344","CHLA10_BONE","AZD5991","A-1331852",0.1233,0.01367,0.1657449777998
"12345","CHLA10_BONE","AZD5991","A-1331852",0.37,0.01367,0.0329112334101333
"12346","CHLA10_BONE","AZD5991","A-1331852",0.004568,0.041,0.506373589210503
"12347","CHLA10_BONE","AZD5991","A-1331852",0.0137,0.041,0.554084914245491
"12348","CHLA10_BONE","AZD5991","A-1331852",0.04111,0.041,0.363959903603611
"12349","CHLA10_BONE","AZD5991","A-1331852",0.1233,0.041,0.126961703632547
"12350","CHLA10_BONE","AZD5991","A-1331852",0.37,0.041,0.0283627288628837
"12351","CW9019_SOFT_TISSUE","AZD5991","A-1331852",0.004568,0.000506,0.886752806048088
"12352","CW9019_SOFT_TISSUE","AZD5991","A-1331852",0.0137,0.000506,0.834768303926653
"12353","CW9019_SOFT_TISSUE","AZD5991","A-1331852",0.04111,0.000506,0.915137505168231
"12354","CW9019_SOFT_TISSUE","AZD5991","A-1331852",0.1233,0.000506,0.415981258075319
"12355","CW9019_SOFT_TISSUE","AZD5991","A-1331852",0.37,0.000506,0.146955654391907
"12356","CW9019_SOFT_TISSUE","AZD5991","A-1331852",0.004568,0.001519,0.807148827539358
"12357","CW9019_SOFT_TISSUE","AZD5991","A-1331852",0.0137,0.001519,0.775900380356759
"12358","CW9019_SOFT_TISSUE","AZD5991","A-1331852",0.04111,0.001519,0.801957845665946
"12359","CW9019_SOFT_TISSUE","AZD5991","A-1331852",0.1233,0.001519,0.13050425645405
"12360","CW9019_SOFT_TISSUE","AZD5991","A-1331852",0.37,0.001519,7.48903220387259e-07
"12361","CW9019_SOFT_TISSUE","AZD5991","A-1331852",0.004568,0.004556,0.48504699299968
"12362","CW9019_SOFT_TISSUE","AZD5991","A-1331852",0.0137,0.004556,0.338902740749753
"12363","CW9019_SOFT_TISSUE","AZD5991","A-1331852",0.04111,0.004556,0.191141797764264
"12364","CW9019_SOFT_TISSUE","AZD5991","A-1331852",0.1233,0.004556,0.0129470992248245
"12365","CW9019_SOFT_TISSUE","AZD5991","A-1331852",0.37,0.004556,0.00371121634072282
"12366","CW9019_SOFT_TISSUE","AZD5991","A-1331852",0.004568,0.01367,0.128598100334531
"12367","CW9019_SOFT_TISSUE","AZD5991","A-1331852",0.0137,0.01367,0.154947466123231
"12368","CW9019_SOFT_TISSUE","AZD5991","A-1331852",0.04111,0.01367,0.0519236790217774
"12369","CW9019_SOFT_TISSUE","AZD5991","A-1331852",0.1233,0.01367,1.90198172542153e-25
"12370","CW9019_SOFT_TISSUE","AZD5991","A-1331852",0.37,0.01367,1.35075887518154e-19
"12371","CW9019_SOFT_TISSUE","AZD5991","A-1331852",0.004568,0.041,0.0695100918547973
"12372","CW9019_SOFT_TISSUE","AZD5991","A-1331852",0.0137,0.041,0.106679545062045
"12373","CW9019_SOFT_TISSUE","AZD5991","A-1331852",0.04111,0.041,0.0154821153902009
"12374","CW9019_SOFT_TISSUE","AZD5991","A-1331852",0.1233,0.041,3.00556088694969e-20
"12375","CW9019_SOFT_TISSUE","AZD5991","A-1331852",0.37,0.041,1.65131306189479e-19
"12376","NCIH292_LUNG","AZD5991","A-1331852",0.004568,0.000506,0.902768838741717
"12377","NCIH292_LUNG","AZD5991","A-1331852",0.0137,0.000506,0.96259991982092
"12378","NCIH292_LUNG","AZD5991","A-1331852",0.04111,0.000506,0.760326108942544
"12379","NCIH292_LUNG","AZD5991","A-1331852",0.1233,0.000506,0.929906263645781
"12380","NCIH292_LUNG","AZD5991","A-1331852",0.37,0.000506,0.864972932282839
"12381","NCIH292_LUNG","AZD5991","A-1331852",0.004568,0.001519,0.856551065936583
"12382","NCIH292_LUNG","AZD5991","A-1331852",0.0137,0.001519,0.906428631971476
"12383","NCIH292_LUNG","AZD5991","A-1331852",0.04111,0.001519,0.693821387709361
"12384","NCIH292_LUNG","AZD5991","A-1331852",0.1233,0.001519,0.772017584791317
"12385","NCIH292_LUNG","AZD5991","A-1331852",0.37,0.001519,0.582516262434685
"12386","NCIH292_LUNG","AZD5991","A-1331852",0.004568,0.004556,0.899507605995804
"12387","NCIH292_LUNG","AZD5991","A-1331852",0.0137,0.004556,0.989485676419334
"12388","NCIH292_LUNG","AZD5991","A-1331852",0.04111,0.004556,0.846497388445821
"12389","NCIH292_LUNG","AZD5991","A-1331852",0.1233,0.004556,0.889519237952082
"12390","NCIH292_LUNG","AZD5991","A-1331852",0.37,0.004556,0.371108791296939
"12391","NCIH292_LUNG","AZD5991","A-1331852",0.004568,0.01367,0.85662765661485
"12392","NCIH292_LUNG","AZD5991","A-1331852",0.0137,0.01367,0.888198441300476
"12393","NCIH292_LUNG","AZD5991","A-1331852",0.04111,0.01367,0.725575321412384
"12394","NCIH292_LUNG","AZD5991","A-1331852",0.1233,0.01367,0.508485466340705
"12395","NCIH292_LUNG","AZD5991","A-1331852",0.37,0.01367,0.187325053721024
"12396","NCIH292_LUNG","AZD5991","A-1331852",0.004568,0.041,0.851299034568814
"12397","NCIH292_LUNG","AZD5991","A-1331852",0.0137,0.041,0.777621208527252
"12398","NCIH292_LUNG","AZD5991","A-1331852",0.04111,0.041,0.74047982726673
"12399","NCIH292_LUNG","AZD5991","A-1331852",0.1233,0.041,0.26508041643227
"12400","NCIH292_LUNG","AZD5991","A-1331852",0.37,0.041,0.0420558371555862
"12401","JR_SOFT_TISSUE","AZD5991","A-1331852",0.004568,0.000506,0.941696194515087
"12402","JR_SOFT_TISSUE","AZD5991","A-1331852",0.0137,0.000506,0.818049886172583
"12403","JR_SOFT_TISSUE","AZD5991","A-1331852",0.04111,0.000506,0.637276295765216
"12404","JR_SOFT_TISSUE","AZD5991","A-1331852",0.1233,0.000506,0.312152030865992
"12405","JR_SOFT_TISSUE","AZD5991","A-1331852",0.37,0.000506,0.0561561579233026
"12406","JR_SOFT_TISSUE","AZD5991","A-1331852",0.004568,0.001519,0.94077852700355
"12407","JR_SOFT_TISSUE","AZD5991","A-1331852",0.0137,0.001519,0.809697533503131
"12408","JR_SOFT_TISSUE","AZD5991","A-1331852",0.04111,0.001519,0.53679704774211
"12409","JR_SOFT_TISSUE","AZD5991","A-1331852",0.1233,0.001519,0.0978318145764985
"12410","JR_SOFT_TISSUE","AZD5991","A-1331852",0.37,0.001519,0.0120618819966205
"12411","JR_SOFT_TISSUE","AZD5991","A-1331852",0.004568,0.004556,0.937916312474088
"12412","JR_SOFT_TISSUE","AZD5991","A-1331852",0.0137,0.004556,0.873872652000194
"12413","JR_SOFT_TISSUE","AZD5991","A-1331852",0.04111,0.004556,0.615774695120189
"12414","JR_SOFT_TISSUE","AZD5991","A-1331852",0.1233,0.004556,0.00517753691725438
"12415","JR_SOFT_TISSUE","AZD5991","A-1331852",0.37,0.004556,1.67360075567677e-19
"12416","JR_SOFT_TISSUE","AZD5991","A-1331852",0.004568,0.01367,0.914552071307737
"12417","JR_SOFT_TISSUE","AZD5991","A-1331852",0.0137,0.01367,0.852489314206395
"12418","JR_SOFT_TISSUE","AZD5991","A-1331852",0.04111,0.01367,0.446202066489069
"12419","JR_SOFT_TISSUE","AZD5991","A-1331852",0.1233,0.01367,0.00576986244572517
"12420","JR_SOFT_TISSUE","AZD5991","A-1331852",0.37,0.01367,6.04715925350635e-05
"12421","JR_SOFT_TISSUE","AZD5991","A-1331852",0.004568,0.041,0.88319979603285
"12422","JR_SOFT_TISSUE","AZD5991","A-1331852",0.0137,0.041,0.801197672840397
"12423","JR_SOFT_TISSUE","AZD5991","A-1331852",0.04111,0.041,0.319487781041216
"12424","JR_SOFT_TISSUE","AZD5991","A-1331852",0.1233,0.041,0.00726471563292897
"12425","JR_SOFT_TISSUE","AZD5991","A-1331852",0.37,0.041,0.000267745908717079
"12426","KD_SOFT_TISSUE","AZD5991","A-1331852",0.004568,0.000506,0.77570919824588
"12427","KD_SOFT_TISSUE","AZD5991","A-1331852",0.0137,0.000506,0.978332470551271
"12428","KD_SOFT_TISSUE","AZD5991","A-1331852",0.04111,0.000506,0.696700744111501
"12429","KD_SOFT_TISSUE","AZD5991","A-1331852",0.1233,0.000506,0.499502586688737
"12430","KD_SOFT_TISSUE","AZD5991","A-1331852",0.37,0.000506,0.0465846836888148
"12431","KD_SOFT_TISSUE","AZD5991","A-1331852",0.004568,0.001519,0.75096655491768
"12432","KD_SOFT_TISSUE","AZD5991","A-1331852",0.0137,0.001519,0.889338926626217
"12433","KD_SOFT_TISSUE","AZD5991","A-1331852",0.04111,0.001519,0.566116114131786
"12434","KD_SOFT_TISSUE","AZD5991","A-1331852",0.1233,0.001519,0.330403820318883
"12435","KD_SOFT_TISSUE","AZD5991","A-1331852",0.37,0.001519,0.058890250247685
"12436","KD_SOFT_TISSUE","AZD5991","A-1331852",0.004568,0.004556,0.789678401231255
"12437","KD_SOFT_TISSUE","AZD5991","A-1331852",0.0137,0.004556,0.94767243184203
"12438","KD_SOFT_TISSUE","AZD5991","A-1331852",0.04111,0.004556,0.599709181556448
"12439","KD_SOFT_TISSUE","AZD5991","A-1331852",0.1233,0.004556,0.131931151855699
"12440","KD_SOFT_TISSUE","AZD5991","A-1331852",0.37,0.004556,0.0018180072906003
"12441","KD_SOFT_TISSUE","AZD5991","A-1331852",0.004568,0.01367,0.780047960156416
"12442","KD_SOFT_TISSUE","AZD5991","A-1331852",0.0137,0.01367,0.839353699587562
"12443","KD_SOFT_TISSUE","AZD5991","A-1331852",0.04111,0.01367,0.533493487899799
"12444","KD_SOFT_TISSUE","AZD5991","A-1331852",0.1233,0.01367,0.130707543262265
"12445","KD_SOFT_TISSUE","AZD5991","A-1331852",0.37,0.01367,0.0196616782303798
"12446","KD_SOFT_TISSUE","AZD5991","A-1331852",0.004568,0.041,0.802481102763858
"12447","KD_SOFT_TISSUE","AZD5991","A-1331852",0.0137,0.041,0.83592908467115
"12448","KD_SOFT_TISSUE","AZD5991","A-1331852",0.04111,0.041,0.544554860312753
"12449","KD_SOFT_TISSUE","AZD5991","A-1331852",0.1233,0.041,0.0185724927446428
