"","ccle_name","XPR_GPX4","culture","pert1","pert2","dose1","dose2","anchor.fitted","library.fitted","combination.fitted","S"
"2630","BFTC909_KIDNEY",-0.561145343102913,"PR500","ML210","ferrostatin-1",1.111,10,1,0.798960459464804,0.846940849257696,-0.0479803897928919
"2631","BFTC909_KIDNEY",-0.561145343102913,"PR500","ML210","ferrostatin-1",10,10,1,0.783918365849833,0.802896534981791,-0.0189781691319579
"2632","BFTC909_KIDNEY",-0.561145343102913,"PR500","ML210","ferrostatin-1",3.333,10,1,0.791539681406127,0.826017135512252,-0.0344774541061253
"2633","KATOIII_STOMACH",-0.597543522034824,"PR300","ML210","ferrostatin-1",0.01372,10,0.562036796144687,0.484183342289576,0.850863202602686,-0.36667986031311
"2634","KATOIII_STOMACH",-0.597543522034824,"PR300","ML210","ferrostatin-1",0.04115,10,0.562036796144687,0.646887854366623,0.80498532943787,-0.242948533293183
"2635","KATOIII_STOMACH",-0.597543522034824,"PR300","ML210","ferrostatin-1",0.1235,10,0.562036796144687,0.781504705468832,0.749119208484942,-0.187082412340255
"2636","KATOIII_STOMACH",-0.597543522034824,"PR300","ML210","ferrostatin-1",0.3704,10,0.562036796144687,0.874693990109848,0.683583637040632,-0.121546840895945
"2637","KATOIII_STOMACH",-0.597543522034824,"PR300","ML210","ferrostatin-1",1.111,10,0.562036796144687,0.931618980108372,0.609838494998228,-0.0478016988535406
"2638","KATOIII_STOMACH",-0.597543522034824,"PR300","ML210","ferrostatin-1",10,10,0.562036796144687,0.981100423999635,0.449964161691575,0.101450377309373
"2639","KATOIII_STOMACH",-0.597543522034824,"PR300","ML210","ferrostatin-1",3.333,10,0.562036796144687,0.963759046947263,0.530692282447605,0.010975764554091
"2640","BICR22_UPPER_AERODIGESTIVE_TRACT",-0.500865563121102,"PR300","ML210","ferrostatin-1",0.01372,10,1,1,1,0
"2641","BICR22_UPPER_AERODIGESTIVE_TRACT",-0.500865563121102,"PR300","ML210","ferrostatin-1",0.04115,10,1,1,1,0
"2642","BICR22_UPPER_AERODIGESTIVE_TRACT",-0.500865563121102,"PR300","ML210","ferrostatin-1",0.1235,10,1,1,1,0
"2643","BICR22_UPPER_AERODIGESTIVE_TRACT",-0.500865563121102,"PR300","ML210","ferrostatin-1",0.3704,10,1,1,1,0
"2644","BICR22_UPPER_AERODIGESTIVE_TRACT",-0.500865563121102,"PR300","ML210","ferrostatin-1",1.111,10,1,1,0.999999999995828,0
"2645","BICR22_UPPER_AERODIGESTIVE_TRACT",-0.500865563121102,"PR300","ML210","ferrostatin-1",10,10,1,1,0.827946095607539,0.0532553883621321
"2646","BICR22_UPPER_AERODIGESTIVE_TRACT",-0.500865563121102,"PR300","ML210","ferrostatin-1",3.333,10,1,1,0.999999069382141,0
"2647","MCAS_OVARY",-1.16087876244347,"PR500","ML210","ferrostatin-1",0.01372,10,0.940218123052501,0.921413745797599,0.89682106297738,0
"2648","MCAS_OVARY",-1.16087876244347,"PR500","ML210","ferrostatin-1",0.04115,10,0.940218123052501,0.88652252858338,0.881026091654283,0
"2649","MCAS_OVARY",-1.16087876244347,"PR500","ML210","ferrostatin-1",0.1235,10,0.940218123052501,0.838817046967555,0.863170891619046,-0.0243538446514907
"2650","MCAS_OVARY",-1.16087876244347,"PR500","ML210","ferrostatin-1",0.3704,10,0.940218123052501,0.776164374691549,0.843126236557452,-0.0669618618659031
"2651","MCAS_OVARY",-1.16087876244347,"PR500","ML210","ferrostatin-1",1.111,10,0.940218123052501,0.697921331113313,0.820753002389299,-0.122831671275986
"2652","MCAS_OVARY",-1.16087876244347,"PR500","ML210","ferrostatin-1",10,10,0.940218123052501,0.506295165413053,0.768694598043588,-0.262399432630535
"2653","MCAS_OVARY",-1.16087876244347,"PR500","ML210","ferrostatin-1",3.333,10,0.940218123052501,0.606188574242667,0.795956844101139,-0.189768269858472
"2654","NCIH446_LUNG",-0.849462414990285,"PR500","ML210","ferrostatin-1",0.01372,10,1,0.998469550467116,1,-0.00153044953288417
"2655","NCIH446_LUNG",-0.849462414990285,"PR500","ML210","ferrostatin-1",0.04115,10,1,0.986942721279485,1,-0.0130572787205151
"2656","NCIH446_LUNG",-0.849462414990285,"PR500","ML210","ferrostatin-1",0.1235,10,1,0.897394030394815,1,-0.102605969605185
"2657","NCIH446_LUNG",-0.849462414990285,"PR500","ML210","ferrostatin-1",0.3704,10,1,0.503313937984889,1,-0.496686062015111
"2658","NCIH446_LUNG",-0.849462414990285,"PR500","ML210","ferrostatin-1",1.111,10,1,0.10505638314899,0.999999999999998,-0.894943616851008
"2659","NCIH446_LUNG",-0.849462414990285,"PR500","ML210","ferrostatin-1",10,10,1,0.00157141650035784,0.804463023554628,-0.80289160705427
"2660","NCIH446_LUNG",-0.849462414990285,"PR500","ML210","ferrostatin-1",3.333,10,1,0.0134115562399465,0.999999981052491,-0.986588424812544
"2661","BFTC905_URINARY_TRACT",-0.349260790803494,"PR500","ML210","ferrostatin-1",0.01372,10,0.905526791706435,0.980502649163245,0.898361954797125,0
"2662","BFTC905_URINARY_TRACT",-0.349260790803494,"PR500","ML210","ferrostatin-1",0.04115,10,0.905526791706435,0.967310616793161,0.887161713008387,0
"2663","BFTC905_URINARY_TRACT",-0.349260790803494,"PR500","ML210","ferrostatin-1",0.1235,10,0.905526791706435,0.945671126610475,0.874891547729574,0
"2664","BFTC905_URINARY_TRACT",-0.349260790803494,"PR500","ML210","ferrostatin-1",0.3704,10,0.905526791706435,0.911050911717329,0.86150400225715,0
"2665","BFTC905_URINARY_TRACT",-0.349260790803494,"PR500","ML210","ferrostatin-1",1.111,10,0.905526791706435,0.857684118930666,0.846933278861638,0
"2666","BFTC905_URINARY_TRACT",-0.349260790803494,"PR500","ML210","ferrostatin-1",10,10,0.905526791706435,0.675960446157469,0.814046134785809,-0.138085688628339
"2667","BFTC905_URINARY_TRACT",-0.349260790803494,"PR500","ML210","ferrostatin-1",3.333,10,0.905526791706435,0.780014695726665,0.831127405962096,-0.0511127102354318
"2668","NB1_AUTONOMIC_GANGLIA",-1.26146533979413,"PR500","ML210","ferrostatin-1",0.01372,10,1,0.99946976500023,0.935976141032413,0.00663922538603978
"2669","NB1_AUTONOMIC_GANGLIA",-1.26146533979413,"PR500","ML210","ferrostatin-1",0.04115,10,1,0.994992658406193,0.91200907998321,0.00707079838164559
"2670","NB1_AUTONOMIC_GANGLIA",-1.26146533979413,"PR500","ML210","ferrostatin-1",0.1235,10,1,0.954378156787013,0.880196848871805,0
"2671","NB1_AUTONOMIC_GANGLIA",-1.26146533979413,"PR500","ML210","ferrostatin-1",0.3704,10,1,0.688024311268334,0.83894323555747,-0.150918924289136
"2672","NB1_AUTONOMIC_GANGLIA",-1.26146533979413,"PR500","ML210","ferrostatin-1",1.111,10,1,0.188611172623622,0.786918270051204,-0.598307097427582
"2673","NB1_AUTONOMIC_GANGLIA",-1.26146533979413,"PR500","ML210","ferrostatin-1",10,10,1,0.00257348006045422,0.64986125601517,-0.647287775954716
"2674","NB1_AUTONOMIC_GANGLIA",-1.26146533979413,"PR500","ML210","ferrostatin-1",3.333,10,1,0.0239069861452726,0.723612998281191,-0.699706012135918
"2675","COLO679_SKIN",-0.393808011841441,"PR500","ML210","ferrostatin-1",0.01372,10,1,0.896197485674377,0.910796679143141,-0.014599193468764
"2676","COLO679_SKIN",-0.393808011841441,"PR500","ML210","ferrostatin-1",0.04115,10,1,0.87043079024807,0.890577214075015,-0.0201464238269449
"2677","COLO679_SKIN",-0.393808011841441,"PR500","ML210","ferrostatin-1",0.1235,10,1,0.839394201953163,0.866431215327032,-0.0270370133738685
"2678","COLO679_SKIN",-0.393808011841441,"PR500","ML210","ferrostatin-1",0.3704,10,1,0.80263355994665,0.837945578413962,-0.035312018467312
"2679","COLO679_SKIN",-0.393808011841441,"PR500","ML210","ferrostatin-1",1.111,10,1,0.759862213828887,0.804750989362756,-0.0448887755338696
"2680","COLO679_SKIN",-0.393808011841441,"PR500","ML210","ferrostatin-1",10,10,1,0.657009412474593,0.723649002789966,-0.066639590315373
"2681","COLO679_SKIN",-0.393808011841441,"PR500","ML210","ferrostatin-1",3.333,10,1,0.711149047234764,0.766643801642879,-0.055494754408115
"2682","KYSE410_OESOPHAGUS",-0.388485818185142,"PR500","ML210","ferrostatin-1",0.01372,10,0.828035582543833,0.916182789801651,0.929970019376801,-0.101934436832968
"2683","KYSE410_OESOPHAGUS",-0.388485818185142,"PR500","ML210","ferrostatin-1",0.04115,10,0.828035582543833,0.868179906000371,0.918020768329063,-0.0899851857852296
"2684","KYSE410_OESOPHAGUS",-0.388485818185142,"PR500","ML210","ferrostatin-1",0.1235,10,0.828035582543833,0.798676897740053,0.904233845465394,-0.105556947725341
"2685","KYSE410_OESOPHAGUS",-0.388485818185142,"PR500","ML210","ferrostatin-1",0.3704,10,0.828035582543833,0.705045487976811,0.888420520017892,-0.18337503204108
"2686","KYSE410_OESOPHAGUS",-0.388485818185142,"PR500","ML210","ferrostatin-1",1.111,10,0.828035582543833,0.590200785849926,0.870368787095454,-0.280168001245528
"2687","KYSE410_OESOPHAGUS",-0.388485818185142,"PR500","ML210","ferrostatin-1",10,10,0.828035582543833,0.343280723431083,0.826809590867352,-0.483528867436268
"2688","KYSE410_OESOPHAGUS",-0.388485818185142,"PR500","ML210","ferrostatin-1",3.333,10,0.828035582543833,0.464576136020617,0.849886466568884,-0.385310330548267
"2689","SKMEL30_SKIN",-0.332372909679673,"PR500","ML210","ferrostatin-1",0.01372,10,1,1,1,0
"2690","SKMEL30_SKIN",-0.332372909679673,"PR500","ML210","ferrostatin-1",0.04115,10,1,1,1,0
"2691","SKMEL30_SKIN",-0.332372909679673,"PR500","ML210","ferrostatin-1",0.1235,10,1,1,1,0
"2692","SKMEL30_SKIN",-0.332372909679673,"PR500","ML210","ferrostatin-1",0.3704,10,1,1,1,0
"2693","SKMEL30_SKIN",-0.332372909679673,"PR500","ML210","ferrostatin-1",1.111,10,1,1,1,0
"2694","SKMEL30_SKIN",-0.332372909679673,"PR500","ML210","ferrostatin-1",10,10,1,1,1,0
"2695","SKMEL30_SKIN",-0.332372909679673,"PR500","ML210","ferrostatin-1",3.333,10,1,1,1,0
"2696","SKOV3_OVARY",-1.19345621620967,"PR500","ML210","ferrostatin-1",0.01372,10,0.930629378496168,0.999836066082938,0.804949878530513,0.125526938246304
"2697","SKOV3_OVARY",-1.19345621620967,"PR500","ML210","ferrostatin-1",0.04115,10,0.930629378496168,0.999437063719861,0.801440415598469,0.12866507785718
"2698","SKOV3_OVARY",-1.19345621620967,"PR500","ML210","ferrostatin-1",0.1235,10,0.930629378496168,0.998067392819731,0.797881551195659,0.130949286281457
"2699","SKOV3_OVARY",-1.19345621620967,"PR500","ML210","ferrostatin-1",0.3704,10,0.930629378496168,0.993392227306511,0.794277502626859,0.130202488474323
"2700","SKOV3_OVARY",-1.19345621620967,"PR500","ML210","ferrostatin-1",1.111,10,0.930629378496168,0.977658314263632,0.790625751949493,0.119211797435282
"2701","SKOV3_OVARY",-1.19345621620967,"PR500","ML210","ferrostatin-1",10,10,0.930629378496168,0.787486920818296,0.783178373258943,0
"2702","SKOV3_OVARY",-1.19345621620967,"PR500","ML210","ferrostatin-1",3.333,10,0.930629378496168,0.927191727565113,0.786925958604258,0.0759459025664504
"2703","LN18_CENTRAL_NERVOUS_SYSTEM",-0.256574951943,"PR500","ML210","ferrostatin-1",0.01372,10,0.971120683169793,0.951171909191996,0.956455026158224,-0.00528311696622741
"2704","LN18_CENTRAL_NERVOUS_SYSTEM",-0.256574951943,"PR500","ML210","ferrostatin-1",0.04115,10,0.971120683169793,0.922489827493655,0.944010772559303,-0.0215209450656488
"2705","LN18_CENTRAL_NERVOUS_SYSTEM",-0.256574951943,"PR500","ML210","ferrostatin-1",0.1235,10,0.971120683169793,0.879070209609696,0.928266503465322,-0.0491962938556263
"2706","LN18_CENTRAL_NERVOUS_SYSTEM",-0.256574951943,"PR500","ML210","ferrostatin-1",0.3704,10,0.971120683169793,0.816220048260007,0.908537435680862,-0.0923173874208557
"2707","LN18_CENTRAL_NERVOUS_SYSTEM",-0.256574951943,"PR500","ML210","ferrostatin-1",1.111,10,0.971120683169793,0.73070349361591,0.884057729108091,-0.153354235492182
"2708","LN18_CENTRAL_NERVOUS_SYSTEM",-0.256574951943,"PR500","ML210","ferrostatin-1",10,10,0.971120683169793,0.503121990988725,0.817927159043405,-0.31480516805468
"2709","LN18_CENTRAL_NERVOUS_SYSTEM",-0.256574951943,"PR500","ML210","ferrostatin-1",3.333,10,0.971120683169793,0.62371902788323,0.854073009166183,-0.230353981282953
"2710","SKMEL24_SKIN",-0.871093982929109,"PR500","ML210","ferrostatin-1",0.01372,10,1,0.995684872685312,0.964689316037632,0
"2711","SKMEL24_SKIN",-0.871093982929109,"PR500","ML210","ferrostatin-1",0.04115,10,1,0.989064481292225,0.953220660849412,0
"2712","SKMEL24_SKIN",-0.871093982929109,"PR500","ML210","ferrostatin-1",0.1235,10,1,0.972552004825906,0.938255424135696,0
"2713","SKMEL24_SKIN",-0.871093982929109,"PR500","ML210","ferrostatin-1",0.3704,10,1,0.932836052743583,0.918923338343943,0
"2714","SKMEL24_SKIN",-0.871093982929109,"PR500","ML210","ferrostatin-1",1.111,10,1,0.844812233178837,0.894218547463695,-0.0494063142848586
"2715","SKMEL24_SKIN",-0.871093982929109,"PR500","ML210","ferrostatin-1",10,10,1,0.455333855466814,0.824622818847384,-0.36928896338057
"2716","SKMEL24_SKIN",-0.871093982929109,"PR500","ML210","ferrostatin-1",3.333,10,1,0.680856534151693,0.863101723239264,-0.182245189087571
"2717","KYSE140_OESOPHAGUS",-0.3509261399549,"PR500","ML210","ferrostatin-1",0.01372,10,0.957911397391155,0.938539678161383,0.955237372750179,-0.0166976945887954
"2718","KYSE140_OESOPHAGUS",-0.3509261399549,"PR500","ML210","ferrostatin-1",0.04115,10,0.957911397391155,0.906214531519306,0.946543932077251,-0.0403294005579459
"2719","KYSE140_OESOPHAGUS",-0.3509261399549,"PR500","ML210","ferrostatin-1",0.1235,10,0.957911397391155,0.859401628759566,0.936268185397069,-0.0768665566375033
"2720","KYSE140_OESOPHAGUS",-0.3509261399549,"PR500","ML210","ferrostatin-1",0.3704,10,0.957911397391155,0.794566288780404,0.924183422784688,-0.129617134004285
"2721","KYSE140_OESOPHAGUS",-0.3509261399549,"PR500","ML210","ferrostatin-1",1.111,10,0.957911397391155,0.709916710871738,0.91002611486045,-0.200109403988713
"2722","KYSE140_OESOPHAGUS",-0.3509261399549,"PR500","ML210","ferrostatin-1",10,10,0.957911397391155,0.494850435631075,0.874417621842608,-0.379567186211533
"2723","KYSE140_OESOPHAGUS",-0.3509261399549,"PR500","ML210","ferrostatin-1",3.333,10,0.957911397391155,0.60759429775589,0.893526844536284,-0.285932546780393
"2724","KYSE510_OESOPHAGUS",-0.114918262223625,"PR500","ML210","ferrostatin-1",0.01372,10,0.992735395871489,0.953618466558997,0.913243026378865,0.0334477795309424
"2725","KYSE510_OESOPHAGUS",-0.114918262223625,"PR500","ML210","ferrostatin-1",0.04115,10,0.992735395871489,0.927473333692972,0.896153683033501,0.0245819240504406
"2726","KYSE510_OESOPHAGUS",-0.114918262223625,"PR500","ML210","ferrostatin-1",0.1235,10,0.992735395871489,0.888288517091312,0.876141870385303,0.00569358227743733
"2727","KYSE510_OESOPHAGUS",-0.114918262223625,"PR500","ML210","ferrostatin-1",0.3704,10,0.992735395871489,0.831813702247567,0.852921959559959,-0.0211082573123923
"2728","KYSE510_OESOPHAGUS",-0.114918262223625,"PR500","ML210","ferrostatin-1",1.111,10,0.992735395871489,0.754666322527108,0.826210090606517,-0.0715437680794095
"2729","KYSE510_OESOPHAGUS",-0.114918262223625,"PR500","ML210","ferrostatin-1",10,10,0.992735395871489,0.543315666319696,0.761607553684917,-0.218291887365221
"2730","KYSE510_OESOPHAGUS",-0.114918262223625,"PR500","ML210","ferrostatin-1",3.333,10,0.992735395871489,0.656717199381139,0.795803022009672,-0.139085822628532
"2731","WM793_SKIN",-0.540548887788487,"PR500","ML210","ferrostatin-1",0.01372,10,1,0.978499403111366,0.943712204276127,0.000998209896790891
"2732","WM793_SKIN",-0.540548887788487,"PR500","ML210","ferrostatin-1",0.04115,10,1,0.961790736669839,0.934408824847704,0.00182174090672527
"2733","WM793_SKIN",-0.540548887788487,"PR500","ML210","ferrostatin-1",0.1235,10,1,0.932964761546121,0.923685324790308,0
"2734","WM793_SKIN",-0.540548887788487,"PR500","ML210","ferrostatin-1",0.3704,10,1,0.885029252759456,0.911383005458878,-0.0263537526994214
"2735","WM793_SKIN",-0.540548887788487,"PR500","ML210","ferrostatin-1",1.111,10,1,0.809796503316996,0.897316723311906,-0.0875202199949091
"2736","WM793_SKIN",-0.540548887788487,"PR500","ML210","ferrostatin-1",10,10,1,0.565602464751554,0.863176982361808,-0.297574517610254
"2737","WM793_SKIN",-0.540548887788487,"PR500","ML210","ferrostatin-1",3.333,10,1,0.701894754820512,0.881305668506906,-0.179410913686393
"2738","HEC50B_ENDOMETRIUM",-0.805761992507704,"PR300","ML210","ferrostatin-1",0.01372,10,0.932262191754116,0.98089878547275,0.951038797987273,-0.0187766062331572
"2739","HEC50B_ENDOMETRIUM",-0.805761992507704,"PR300","ML210","ferrostatin-1",0.04115,10,0.932262191754116,0.953777432891493,0.928316360623903,0
"2740","HEC50B_ENDOMETRIUM",-0.805761992507704,"PR300","ML210","ferrostatin-1",0.1235,10,0.932262191754116,0.892320793236335,0.896177357799919,-0.0038565645635843
"2741","HEC50B_ENDOMETRIUM",-0.805761992507704,"PR300","ML210","ferrostatin-1",0.3704,10,0.932262191754116,0.769046744828674,0.85195880291864,-0.0829120580899653
"2742","HEC50B_ENDOMETRIUM",-0.805761992507704,"PR300","ML210","ferrostatin-1",1.111,10,0.932262191754116,0.572272504368313,0.793246655198682,-0.220974150830369
"2743","HEC50B_ENDOMETRIUM",-0.805761992507704,"PR300","ML210","ferrostatin-1",10,10,0.932262191754116,0.177574487627993,0.630312612410422,-0.452738124782429
"2744","HEC50B_ENDOMETRIUM",-0.805761992507704,"PR300","ML210","ferrostatin-1",3.333,10,0.932262191754116,0.349593187751592,0.718918105753143,-0.369324918001551
"2745","CAL27_UPPER_AERODIGESTIVE_TRACT",-0.0641163068503392,"PR500","ML210","ferrostatin-1",0.01372,10,0.836539965567607,0.96831596883447,0.787367968614955,0.022667038612396
"2746","CAL27_UPPER_AERODIGESTIVE_TRACT",-0.0641163068503392,"PR500","ML210","ferrostatin-1",0.04115,10,0.836539965567607,0.959895535037188,0.791448471316864,0.0115425065116447
"2747","CAL27_UPPER_AERODIGESTIVE_TRACT",-0.0641163068503392,"PR500","ML210","ferrostatin-1",0.1235,10,0.836539965567607,0.949347376736203,0.795473364310586,0
"2748","CAL27_UPPER_AERODIGESTIVE_TRACT",-0.0641163068503392,"PR500","ML210","ferrostatin-1",0.3704,10,0.836539965567607,0.936218212686953,0.799437845728016,0
"2749","CAL27_UPPER_AERODIGESTIVE_TRACT",-0.0641163068503392,"PR500","ML210","ferrostatin-1",1.111,10,0.836539965567607,0.91997136435545,0.8033447961977,0
"2750","CAL27_UPPER_AERODIGESTIVE_TRACT",-0.0641163068503392,"PR500","ML210","ferrostatin-1",10,10,0.836539965567607,0.875774472832981,0.810987153929747,0
"2751","CAL27_UPPER_AERODIGESTIVE_TRACT",-0.0641163068503392,"PR500","ML210","ferrostatin-1",3.333,10,0.836539965567607,0.90002434468972,0.807194620676775,0
"2752","RH30_SOFT_TISSUE",-1.17696694106007,"PR500","ML210","ferrostatin-1",0.01372,10,0.697757668644169,0.849485085934429,0.878149567483135,-0.180391898838966
"2753","RH30_SOFT_TISSUE",-1.17696694106007,"PR500","ML210","ferrostatin-1",0.04115,10,0.697757668644169,0.689602757952375,0.868987829645648,-0.179385071693273
"2754","RH30_SOFT_TISSUE",-1.17696694106007,"PR500","ML210","ferrostatin-1",0.1235,10,0.697757668644169,0.466402567976443,0.859241726985219,-0.392839159008776
"2755","RH30_SOFT_TISSUE",-1.17696694106007,"PR500","ML210","ferrostatin-1",0.3704,10,0.697757668644169,0.255997817011042,0.848903213683993,-0.59290539667295
"2756","RH30_SOFT_TISSUE",-1.17696694106007,"PR500","ML210","ferrostatin-1",1.111,10,0.697757668644169,0.11928338059848,0.83794763934143,-0.71866425874295
"2757","RH30_SOFT_TISSUE",-1.17696694106007,"PR500","ML210","ferrostatin-1",10,10,0.697757668644169,0.0205457369715425,0.814122719754331,-0.793576982782789
"2758","RH30_SOFT_TISSUE",-1.17696694106007,"PR500","ML210","ferrostatin-1",3.333,10,0.697757668644169,0.0506063937595599,0.826358240165406,-0.775751846405846
"2759","UMUC1_URINARY_TRACT",-0.26930742995302,"PR500","ML210","ferrostatin-1",0.01372,10,1,1,1,0
"2760","UMUC1_URINARY_TRACT",-0.26930742995302,"PR500","ML210","ferrostatin-1",0.04115,10,1,1,1,0
"2761","UMUC1_URINARY_TRACT",-0.26930742995302,"PR500","ML210","ferrostatin-1",0.1235,10,1,1,1,0
"2762","UMUC1_URINARY_TRACT",-0.26930742995302,"PR500","ML210","ferrostatin-1",0.3704,10,1,1,1,0
"2763","UMUC1_URINARY_TRACT",-0.26930742995302,"PR500","ML210","ferrostatin-1",1.111,10,1,1,1,0
"2764","UMUC1_URINARY_TRACT",-0.26930742995302,"PR500","ML210","ferrostatin-1",10,10,1,1,1,0
"2765","UMUC1_URINARY_TRACT",-0.26930742995302,"PR500","ML210","ferrostatin-1",3.333,10,1,1,1,0
"2766","GCT_SOFT_TISSUE",-0.861537498002281,"PR500","ML210","ferrostatin-1",0.01372,10,1,0.875821049852917,0.83296674096511,0.0320355077509239
"2767","GCT_SOFT_TISSUE",-0.861537498002281,"PR500","ML210","ferrostatin-1",0.04115,10,1,0.788606000726684,0.893242373749695,-0.104636373023011
"2768","GCT_SOFT_TISSUE",-0.861537498002281,"PR500","ML210","ferrostatin-1",0.1235,10,1,0.663576300288056,0.933522296498722,-0.269945996210666
"2769","GCT_SOFT_TISSUE",-0.861537498002281,"PR500","ML210","ferrostatin-1",0.3704,10,1,0.510596694270891,0.959284609558762,-0.448687915287871
"2770","GCT_SOFT_TISSUE",-0.861537498002281,"PR500","ML210","ferrostatin-1",1.111,10,1,0.355594220447927,0.975328062414407,-0.61973384196648
"2771","GCT_SOFT_TISSUE",-0.861537498002281,"PR500","ML210","ferrostatin-1",10,10,1,0.133695910041554,0.991096572890304,-0.85740066284875
"2772","GCT_SOFT_TISSUE",-0.861537498002281,"PR500","ML210","ferrostatin-1",3.333,10,1,0.225906015844049,0.985148887496721,-0.759242871652672
"2773","YD15_SALIVARY_GLAND",-0.358787712448197,"PR500","ML210","ferrostatin-1",0.01372,10,0.994256092050747,1,0.924583515146712,0.0696725769040346
"2774","YD15_SALIVARY_GLAND",-0.358787712448197,"PR500","ML210","ferrostatin-1",0.04115,10,0.994256092050747,1,0.92889650790836,0.065359584142387
"2775","YD15_SALIVARY_GLAND",-0.358787712448197,"PR500","ML210","ferrostatin-1",0.1235,10,0.994256092050747,1,0.932983067774686,0.0612730242760612
"2776","YD15_SALIVARY_GLAND",-0.358787712448197,"PR500","ML210","ferrostatin-1",0.3704,10,0.994256092050747,1,0.936848416303412,0.0574076757473352
"2777","YD15_SALIVARY_GLAND",-0.358787712448197,"PR500","ML210","ferrostatin-1",1.111,10,0.994256092050747,0.999999999997781,0.94050533024177,0.0537507618067702
"2778","YD15_SALIVARY_GLAND",-0.358787712448197,"PR500","ML210","ferrostatin-1",10,10,0.994256092050747,0.966181251923548,0.94723260743249,0.013398988317715
"2779","YD15_SALIVARY_GLAND",-0.358787712448197,"PR500","ML210","ferrostatin-1",3.333,10,0.994256092050747,0.999999721453762,0.943963700679499,0.050292114424953
"2780","NCIH322_LUNG",-0.237948572399815,"PR500","ML210","ferrostatin-1",0.01372,10,0.948982373488281,0.94822655116736,0.860394314694766,0.0394559684366419
"2781","NCIH322_LUNG",-0.237948572399815,"PR500","ML210","ferrostatin-1",0.04115,10,0.948982373488281,0.926576754356086,0.84487839471722,0.0344266128506865
"2782","NCIH322_LUNG",-0.237948572399815,"PR500","ML210","ferrostatin-1",0.1235,10,0.948982373488281,0.896838204573817,0.82797240330999,0.0231112447014392
"2783","NCIH322_LUNG",-0.237948572399815,"PR500","ML210","ferrostatin-1",0.3704,10,0.948982373488281,0.856942763708936,0.809650746955573,0.00357283089254001
"2784","NCIH322_LUNG",-0.237948572399815,"PR500","ML210","ferrostatin-1",1.111,10,0.948982373488281,0.804969002904383,0.78987129727854,0
"2785","NCIH322_LUNG",-0.237948572399815,"PR500","ML210","ferrostatin-1",10,10,0.948982373488281,0.662068800429784,0.745909317806517,-0.0838405173767338
"2786","NCIH322_LUNG",-0.237948572399815,"PR500","ML210","ferrostatin-1",3.333,10,0.948982373488281,0.739833464638972,0.768620287625388,-0.0287868229864161
"2787","AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.17589570073897,"PR300","ML210","ferrostatin-1",0.01372,10,1,0.998216015435634,0.99008168239103,0
"2788","AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.17589570073897,"PR300","ML210","ferrostatin-1",0.04115,10,1,0.992230993324494,0.98374652688592,0
"2789","AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.17589570073897,"PR300","ML210","ferrostatin-1",0.1235,10,1,0.966806216519458,0.973465691352161,-0.00665947483270313
"2790","AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.17589570073897,"PR300","ML210","ferrostatin-1",0.3704,10,1,0.869252427352974,0.956979030396156,-0.0877266030431817
"2791","AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.17589570073897,"PR300","ML210","ferrostatin-1",1.111,10,1,0.602758836518347,0.930972363846452,-0.328213527328105
"2792","AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.17589570073897,"PR300","ML210","ferrostatin-1",10,10,1,0.073207765426965,0.83212608034846,-0.758918314921495
"2793","AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.17589570073897,"PR300","ML210","ferrostatin-1",3.333,10,1,0.257183368074907,0.891026503759371,-0.633843135684464
"2794","SCABER_URINARY_TRACT",-0.321285505097629,"PR500","ML210","ferrostatin-1",0.01372,10,1,0.981921326517066,1,-0.0180786734829337
"2795","SCABER_URINARY_TRACT",-0.321285505097629,"PR500","ML210","ferrostatin-1",0.04115,10,1,0.970786171915504,1,-0.0292138280844959
"2796","SCABER_URINARY_TRACT",-0.321285505097629,"PR500","ML210","ferrostatin-1",0.1235,10,1,0.953107059943373,1,-0.0468929400566275
"2797","SCABER_URINARY_TRACT",-0.321285505097629,"PR500","ML210","ferrostatin-1",0.3704,10,1,0.925570506170412,1,-0.0744294938295876
"2798","SCABER_URINARY_TRACT",-0.321285505097629,"PR500","ML210","ferrostatin-1",1.111,10,1,0.883830576304033,1,-0.116169423695967
"2799","SCABER_URINARY_TRACT",-0.321285505097629,"PR500","ML210","ferrostatin-1",10,10,1,0.74006863641742,1,-0.25993136358258
"2800","SCABER_URINARY_TRACT",-0.321285505097629,"PR500","ML210","ferrostatin-1",3.333,10,1,0.823143646643715,1,-0.176856353356285
"2801","NCIH2087_LUNG",-0.859363824582882,"PR500","ML210","ferrostatin-1",0.01372,10,0.924210807593219,0.941331697629212,0.987608467176969,-0.0633976595837498
"2802","NCIH2087_LUNG",-0.859363824582882,"PR500","ML210","ferrostatin-1",0.04115,10,0.924210807593219,0.908193396220132,0.982225321710077,-0.0740319254899454
