"","ccle_name","GE_MGMT","culture","pert1","pert2","dose1","dose2","library.fitted","combination.fitted","S"
"3443","OCIC5X_OVARY",5.4154882710497,"PR300","temozolomide","O6-benzylguanine",3.704,5,0.86388895920858,0.912476938311301,-0.0485879791027216
"3444","OCIC5X_OVARY",5.4154882710497,"PR300","temozolomide","O6-benzylguanine",33.33,5,0.874537022465787,0.98050537003852,-0.105968347572733
"3445","KYSE270_OESOPHAGUS",4.11935617703968,"PR500","temozolomide","O6-benzylguanine",0.1372,5,0.761240971947043,0.731985334588901,0.00217292765109678
"3446","KYSE270_OESOPHAGUS",4.11935617703968,"PR500","temozolomide","O6-benzylguanine",0.4115,5,0.850910971876548,0.720167686994489,0.100470380917195
"3447","KYSE270_OESOPHAGUS",4.11935617703968,"PR500","temozolomide","O6-benzylguanine",1.235,5,0.910875833329956,0.708029553933479,0.170440002432506
"3448","KYSE270_OESOPHAGUS",4.11935617703968,"PR500","temozolomide","O6-benzylguanine",100,5,0.990564358109675,0.656581870576691,0.298741127772469
"3449","KYSE270_OESOPHAGUS",4.11935617703968,"PR500","temozolomide","O6-benzylguanine",11.11,5,0.970371221821994,0.682867424758838,0.252980849564077
"3450","KYSE270_OESOPHAGUS",4.11935617703968,"PR500","temozolomide","O6-benzylguanine",3.704,5,0.948173233601381,0.695595196886032,0.218844828199343
"3451","KYSE270_OESOPHAGUS",4.11935617703968,"PR500","temozolomide","O6-benzylguanine",33.33,5,0.983231295988965,0.669857902970294,0.278392921991156
"3452","OV17R_OVARY",5.96231765494231,"PR300","temozolomide","O6-benzylguanine",0.1372,5,0.678446202759716,0.716591692450776,-0.0381454896910598
"3453","OV17R_OVARY",5.96231765494231,"PR300","temozolomide","O6-benzylguanine",0.4115,5,0.76094408107994,0.748034712838742,0
"3454","OV17R_OVARY",5.96231765494231,"PR300","temozolomide","O6-benzylguanine",1.235,5,0.827687647229883,0.777090895807602,0
"3455","OV17R_OVARY",5.96231765494231,"PR300","temozolomide","O6-benzylguanine",100,5,0.96137437913285,0.868874759524418,0.0124037026314446
"3456","OV17R_OVARY",5.96231765494231,"PR300","temozolomide","O6-benzylguanine",11.11,5,0.916198689491086,0.827766426135671,0.012100112467335
"3457","OV17R_OVARY",5.96231765494231,"PR300","temozolomide","O6-benzylguanine",3.704,5,0.878738605077846,0.803660211943875,0.00186719062587604
"3458","OV17R_OVARY",5.96231765494231,"PR300","temozolomide","O6-benzylguanine",33.33,5,0.942842984840595,0.849470671508293,0.0148203203987648
"3459","CBAGPN_BONE",4.799087306074,"PR300","temozolomide","O6-benzylguanine",0.1372,5,1,0.999998848644543,-0.0789285577687316
"3460","CBAGPN_BONE",4.799087306074,"PR300","temozolomide","O6-benzylguanine",0.4115,5,1,0.999967090073222,-0.0788967991974107
"3461","CBAGPN_BONE",4.799087306074,"PR300","temozolomide","O6-benzylguanine",1.235,5,1,0.999058278938366,-0.0779879880625555
"3462","CBAGPN_BONE",4.799087306074,"PR300","temozolomide","O6-benzylguanine",100,5,1,0.00158354545947231,0.919486745416339
"3463","CBAGPN_BONE",4.799087306074,"PR300","temozolomide","O6-benzylguanine",11.11,5,1,0.564886258953533,0.356184031922278
"3464","CBAGPN_BONE",4.799087306074,"PR300","temozolomide","O6-benzylguanine",3.704,5,1,0.973764994195278,-0.0526947033194669
"3465","CBAGPN_BONE",4.799087306074,"PR300","temozolomide","O6-benzylguanine",33.33,5,1,0.0434139059659473,0.877656384909864
"3466","G292CLONEA141B1_BONE",5.12350066435096,"PR500","temozolomide","O6-benzylguanine",0.1372,5,0.865363272798509,0.975029968966848,-0.0535261066407234
"3467","G292CLONEA141B1_BONE",5.12350066435096,"PR500","temozolomide","O6-benzylguanine",0.4115,5,0.941243546161055,0.960527140112763,-0.00678397093443017
"3468","G292CLONEA141B1_BONE",5.12350066435096,"PR500","temozolomide","O6-benzylguanine",1.235,5,0.975578611401896,0.938119193333974,0.0374594180679223
"3469","G292CLONEA141B1_BONE",5.12350066435096,"PR500","temozolomide","O6-benzylguanine",100,5,0.999352028509129,0.695658249758404,0.303693778750724
"3470","G292CLONEA141B1_BONE",5.12350066435096,"PR500","temozolomide","O6-benzylguanine",11.11,5,0.995986479590085,0.854806216310282,0.141180263279804
"3471","G292CLONEA141B1_BONE",5.12350066435096,"PR500","temozolomide","O6-benzylguanine",3.704,5,0.990055887987281,0.904283791805374,0.0857720961819072
"3472","G292CLONEA141B1_BONE",5.12350066435096,"PR500","temozolomide","O6-benzylguanine",33.33,5,0.99838611975168,0.785797604640014,0.212588515111666
"3473","TE11_OESOPHAGUS",1.72683121703249,"PR500","temozolomide","O6-benzylguanine",0.1372,5,0.856501812116986,0.782058726086105,0
"3474","TE11_OESOPHAGUS",1.72683121703249,"PR500","temozolomide","O6-benzylguanine",0.4115,5,0.862968048837836,0.73403596898149,0
"3475","TE11_OESOPHAGUS",1.72683121703249,"PR500","temozolomide","O6-benzylguanine",1.235,5,0.869191006366407,0.679730781611012,0.0479045610926154
"3476","TE11_OESOPHAGUS",1.72683121703249,"PR500","temozolomide","O6-benzylguanine",100,5,0.891714346181834,0.426133831622966,0.320356720080052
"3477","TE11_OESOPHAGUS",1.72683121703249,"PR500","temozolomide","O6-benzylguanine",11.11,5,0.880911002321031,0.556633864640901,0.180812766042544
"3478","TE11_OESOPHAGUS",1.72683121703249,"PR500","temozolomide","O6-benzylguanine",3.704,5,0.875168642052913,0.620114456699541,0.112525009331928
"3479","TE11_OESOPHAGUS",1.72683121703249,"PR500","temozolomide","O6-benzylguanine",33.33,5,0.88642437446645,0.491237511407533,0.250824588604403
"3480","SHP77_LUNG",0,"PR300","temozolomide","O6-benzylguanine",0.1372,5,0.956951736715731,0.965778350811554,-0.00882661409582297
"3481","SHP77_LUNG",0,"PR300","temozolomide","O6-benzylguanine",0.4115,5,0.932139170247922,0.937842546752087,-0.00570337650416419
"3482","SHP77_LUNG",0,"PR300","temozolomide","O6-benzylguanine",1.235,5,0.894573329357512,0.889670262936386,0
"3483","SHP77_LUNG",0,"PR300","temozolomide","O6-benzylguanine",100,5,0.552907917488303,0.397082715080636,0.155367779841637
"3484","SHP77_LUNG",0,"PR300","temozolomide","O6-benzylguanine",11.11,5,0.764137652432193,0.697416972935703,0.063755904683447
"3485","SHP77_LUNG",0,"PR300","temozolomide","O6-benzylguanine",3.704,5,0.839826149962128,0.81172045648921,0.0216264103284808
"3486","SHP77_LUNG",0,"PR300","temozolomide","O6-benzylguanine",33.33,5,0.666852857704049,0.551992548989251,0.113631084221124
"3487","TM87_SOFT_TISSUE",4.83289001416474,"PR500","temozolomide","O6-benzylguanine",0.1372,5,0.557175252484095,0.997736208437214,-0.440560955953119
"3488","TM87_SOFT_TISSUE",4.83289001416474,"PR500","temozolomide","O6-benzylguanine",0.4115,5,0.809433436388353,0.993502664293336,-0.184069227904983
"3489","TM87_SOFT_TISSUE",4.83289001416474,"PR500","temozolomide","O6-benzylguanine",1.235,5,0.934849034389177,0.981487385321915,-0.112411983913269
"3490","TM87_SOFT_TISSUE",4.83289001416474,"PR500","temozolomide","O6-benzylguanine",100,5,0.999464019102437,0.434283420591082,0.434326173003867
"3491","TM87_SOFT_TISSUE",4.83289001416474,"PR500","temozolomide","O6-benzylguanine",11.11,5,0.99392193537903,0.864522937228951,0
"3492","TM87_SOFT_TISSUE",4.83289001416474,"PR500","temozolomide","O6-benzylguanine",3.704,5,0.979772460107568,0.948438392518963,-0.0793629911103167
"3493","TM87_SOFT_TISSUE",4.83289001416474,"PR500","temozolomide","O6-benzylguanine",33.33,5,0.998192260512007,0.688804898669753,0.178699440817724
"3494","TE1_OESOPHAGUS",4.43095427138573,"PR500","temozolomide","O6-benzylguanine",0.1372,5,0.748703825708947,0.948894111305695,-0.200190285596748
"3495","TE1_OESOPHAGUS",4.43095427138573,"PR500","temozolomide","O6-benzylguanine",0.4115,5,0.862736257810053,0.927351121513215,-0.0646148637031619
"3496","TE1_OESOPHAGUS",4.43095427138573,"PR500","temozolomide","O6-benzylguanine",1.235,5,0.929898989735626,0.897685658406223,0
"3497","TE1_OESOPHAGUS",4.43095427138573,"PR500","temozolomide","O6-benzylguanine",100,5,0.99620978754928,0.662117589622676,0.264786957538482
"3498","TE1_OESOPHAGUS",4.43095427138573,"PR500","temozolomide","O6-benzylguanine",11.11,5,0.983343375925599,0.805706788814269,0.1092264491019
"3499","TE1_OESOPHAGUS",4.43095427138573,"PR500","temozolomide","O6-benzylguanine",3.704,5,0.965497576179727,0.857792641696075,0.0405363095137085
"3500","TE1_OESOPHAGUS",4.43095427138573,"PR500","temozolomide","O6-benzylguanine",33.33,5,0.992035850667714,0.740307117326308,0.182713869240044
"3501","EFE184_ENDOMETRIUM",4.58976348698498,"PR300","temozolomide","O6-benzylguanine",0.1372,5,0.815083137129628,0.918944162648935,-0.103861025519306
"3502","EFE184_ENDOMETRIUM",4.58976348698498,"PR300","temozolomide","O6-benzylguanine",0.4115,5,0.821019101964358,0.895469357810087,-0.074450255845729
"3503","EFE184_ENDOMETRIUM",4.58976348698498,"PR300","temozolomide","O6-benzylguanine",1.235,5,0.826808376298613,0.866166782554165,-0.0393584062555524
"3504","EFE184_ENDOMETRIUM",4.58976348698498,"PR300","temozolomide","O6-benzylguanine",100,5,0.84848026478367,0.678404032096616,0.0846413962417113
"3505","EFE184_ENDOMETRIUM",4.58976348698498,"PR300","temozolomide","O6-benzylguanine",11.11,5,0.83793494668445,0.787016617488174,0
"3506","EFE184_ENDOMETRIUM",4.58976348698498,"PR300","temozolomide","O6-benzylguanine",3.704,5,0.832445189258447,0.830231753488515,0
"3507","EFE184_ENDOMETRIUM",4.58976348698498,"PR300","temozolomide","O6-benzylguanine",33.33,5,0.843279564502304,0.736286083842988,0.0220823110526506
"3508","RL952_ENDOMETRIUM",4.67750824226472,"PR500","temozolomide","O6-benzylguanine",0.1372,5,1,0.944129206419757,-0.0711201827819701
"3509","RL952_ENDOMETRIUM",4.67750824226472,"PR500","temozolomide","O6-benzylguanine",0.4115,5,1,0.938556815168388,-0.0655477915306002
"3510","RL952_ENDOMETRIUM",4.67750824226472,"PR500","temozolomide","O6-benzylguanine",1.235,5,1,0.932464651568558,-0.0594556279307711
"3511","RL952_ENDOMETRIUM",4.67750824226472,"PR500","temozolomide","O6-benzylguanine",100,5,1,0.90213363556914,-0.0291246119313532
"3512","RL952_ENDOMETRIUM",4.67750824226472,"PR500","temozolomide","O6-benzylguanine",11.11,5,1,0.918579038909907,-0.0455700152721199
"3513","RL952_ENDOMETRIUM",4.67750824226472,"PR500","temozolomide","O6-benzylguanine",3.704,5,1,0.92582044844578,-0.0528114248079923
"3514","RL952_ENDOMETRIUM",4.67750824226472,"PR500","temozolomide","O6-benzylguanine",33.33,5,1,0.91069756230651,-0.0376885386687227
"3515","SW1783_CENTRAL_NERVOUS_SYSTEM",1.30451104180995,"PR300","temozolomide","O6-benzylguanine",0.1372,5,0.838004733662388,0.979495925707923,-0.141491192045535
"3516","SW1783_CENTRAL_NERVOUS_SYSTEM",1.30451104180995,"PR300","temozolomide","O6-benzylguanine",0.4115,5,0.821195651189869,0.954647552010313,-0.133451900820444
"3517","SW1783_CENTRAL_NERVOUS_SYSTEM",1.30451104180995,"PR300","temozolomide","O6-benzylguanine",1.235,5,0.803041221253509,0.902635593774914,-0.0995943725214055
"3518","SW1783_CENTRAL_NERVOUS_SYSTEM",1.30451104180995,"PR300","temozolomide","O6-benzylguanine",100,5,0.716952423332285,0.25888890778213,0.458063495412102
"3519","SW1783_CENTRAL_NERVOUS_SYSTEM",1.30451104180995,"PR300","temozolomide","O6-benzylguanine",11.11,5,0.762680672948826,0.642850683413299,0.119829827866065
"3520","SW1783_CENTRAL_NERVOUS_SYSTEM",1.30451104180995,"PR300","temozolomide","O6-benzylguanine",3.704,5,0.783541820678282,0.803346357287857,-0.0198045366095753
"3521","SW1783_CENTRAL_NERVOUS_SYSTEM",1.30451104180995,"PR300","temozolomide","O6-benzylguanine",33.33,5,0.740471201755672,0.442268827384636,0.29820231715395
"3522","RERFLCKJ_LUNG",4.71094415457587,"PR500","temozolomide","O6-benzylguanine",0.1372,5,0.888152945660802,0.851295695538273,0.0368572501225289
"3523","RERFLCKJ_LUNG",4.71094415457587,"PR500","temozolomide","O6-benzylguanine",0.4115,5,0.929103152975321,0.80866412096271,0.120439032012612
"3524","RERFLCKJ_LUNG",4.71094415457587,"PR500","temozolomide","O6-benzylguanine",1.235,5,0.955818907001555,0.757262205490603,0.198556701510952
"3525","RERFLCKJ_LUNG",4.71094415457587,"PR500","temozolomide","O6-benzylguanine",100,5,0.993809219034714,0.480951703032228,0.512857516002486
"3526","RERFLCKJ_LUNG",4.71094415457587,"PR500","temozolomide","O6-benzylguanine",11.11,5,0.983312258998353,0.629675462391297,0.353636796607056
"3527","RERFLCKJ_LUNG",4.71094415457587,"PR500","temozolomide","O6-benzylguanine",3.704,5,0.972754448605141,0.697260987194824,0.275493461410317
"3528","RERFLCKJ_LUNG",4.71094415457587,"PR500","temozolomide","O6-benzylguanine",33.33,5,0.989822491351108,0.556584358144699,0.433238133206408
"3529","MELHO_SKIN",2.80322703643493,"PR500","temozolomide","O6-benzylguanine",0.1372,5,0.850735397440757,0.754324140355731,0
"3530","MELHO_SKIN",2.80322703643493,"PR500","temozolomide","O6-benzylguanine",0.4115,5,0.946370254541836,0.777520258483768,0.0552259150945672
"3531","MELHO_SKIN",2.80322703643493,"PR500","temozolomide","O6-benzylguanine",1.235,5,0.982037551091469,0.799121785011562,0.0650093613943169
"3532","MELHO_SKIN",2.80322703643493,"PR500","temozolomide","O6-benzylguanine",100,5,0.999801114813581,0.869749516031133,0.0100124467996184
"3533","MELHO_SKIN",2.80322703643493,"PR500","temozolomide","O6-benzylguanine",11.11,5,0.998095600091732,0.837500615291366,0.0407606020840151
"3534","MELHO_SKIN",2.80322703643493,"PR500","temozolomide","O6-benzylguanine",3.704,5,0.994126815890287,0.819102084863669,0.0556668525698496
"3535","MELHO_SKIN",2.80322703643493,"PR500","temozolomide","O6-benzylguanine",33.33,5,0.999384267229992,0.854363247695911,0.0250319155354936
"3536","GCT_SOFT_TISSUE",0.37851162325373,"PR500","temozolomide","O6-benzylguanine",0.1372,5,0.929567921185169,0.943647154082371,-0.0140792328972018
"3537","GCT_SOFT_TISSUE",0.37851162325373,"PR500","temozolomide","O6-benzylguanine",0.4115,5,0.885311354086932,0.912366818009329,-0.027055463922397
"3538","GCT_SOFT_TISSUE",0.37851162325373,"PR500","temozolomide","O6-benzylguanine",1.235,5,0.818623499459741,0.866153079410917,-0.0475295799511758
"3539","GCT_SOFT_TISSUE",0.37851162325373,"PR500","temozolomide","O6-benzylguanine",100,5,0.345548336449063,0.49153758203323,-0.145989245584167
"3540","GCT_SOFT_TISSUE",0.37851162325373,"PR500","temozolomide","O6-benzylguanine",11.11,5,0.606906279332393,0.714404931671395,-0.107498652339001
"3541","GCT_SOFT_TISSUE",0.37851162325373,"PR500","temozolomide","O6-benzylguanine",3.704,5,0.725260946054027,0.800933565014754,-0.0756726189607275
"3542","GCT_SOFT_TISSUE",0.37851162325373,"PR500","temozolomide","O6-benzylguanine",33.33,5,0.474485924951366,0.608624174120475,-0.134138249169109
"3543","SNU1214_UPPER_AERODIGESTIVE_TRACT",4.32481060342048,"PR500","temozolomide","O6-benzylguanine",0.1372,5,0.667650731160542,0.867837758569438,0
"3544","SNU1214_UPPER_AERODIGESTIVE_TRACT",4.32481060342048,"PR500","temozolomide","O6-benzylguanine",0.4115,5,0.793091613575332,0.823202458023242,0
"3545","SNU1214_UPPER_AERODIGESTIVE_TRACT",4.32481060342048,"PR500","temozolomide","O6-benzylguanine",1.235,5,0.879756638893142,0.76749434065963,0.112262298233512
"3546","SNU1214_UPPER_AERODIGESTIVE_TRACT",4.32481060342048,"PR500","temozolomide","O6-benzylguanine",100,5,0.989797110323501,0.454851188295476,0.534945922028025
"3547","SNU1214_UPPER_AERODIGESTIVE_TRACT",4.32481060342048,"PR500","temozolomide","O6-benzylguanine",11.11,5,0.963817157619074,0.624020848234694,0.33979630938438
"3548","SNU1214_UPPER_AERODIGESTIVE_TRACT",4.32481060342048,"PR500","temozolomide","O6-benzylguanine",3.704,5,0.933155051888262,0.700660983688623,0.232494068199639
"3549","SNU1214_UPPER_AERODIGESTIVE_TRACT",4.32481060342048,"PR500","temozolomide","O6-benzylguanine",33.33,5,0.98070722642951,0.540609461896569,0.44009776453294
"3550","MDAMB453_BREAST",4.15946772926677,"PR300","temozolomide","O6-benzylguanine",0.1372,5,0.575417658455852,0.610365746475582,-0.0349480880197298
"3551","MDAMB453_BREAST",4.15946772926677,"PR300","temozolomide","O6-benzylguanine",0.4115,5,0.692751048719711,0.723949270576563,-0.0311982218568513
"3552","MDAMB453_BREAST",4.15946772926677,"PR300","temozolomide","O6-benzylguanine",1.235,5,0.789569896693429,0.814531407504164,-0.0249615108107348
"3553","MDAMB453_BREAST",4.15946772926677,"PR300","temozolomide","O6-benzylguanine",100,5,0.966388959417164,0.971836654730516,-0.00544769531335154
"3554","MDAMB453_BREAST",4.15946772926677,"PR300","temozolomide","O6-benzylguanine",11.11,5,0.912167806986332,0.924861986881371,-0.0126941798950387
"3555","MDAMB453_BREAST",4.15946772926677,"PR300","temozolomide","O6-benzylguanine",3.704,5,0.861921817717174,0.880271276443975,-0.018349458726801
"3556","MDAMB453_BREAST",4.15946772926677,"PR300","temozolomide","O6-benzylguanine",33.33,5,0.945294417208758,0.953722581568204,-0.00842816435944582
"3557","SMSCTR_SOFT_TISSUE",5.17112674665207,"PR300","temozolomide","O6-benzylguanine",0.1372,5,0.749016981051451,0.773025928552472,0
"3558","SMSCTR_SOFT_TISSUE",5.17112674665207,"PR300","temozolomide","O6-benzylguanine",0.4115,5,0.824762317873562,0.706443088669763,0.118319229203799
"3559","SMSCTR_SOFT_TISSUE",5.17112674665207,"PR300","temozolomide","O6-benzylguanine",1.235,5,0.881299749024299,0.629637164073472,0.251662584950827
"3560","SMSCTR_SOFT_TISSUE",5.17112674665207,"PR300","temozolomide","O6-benzylguanine",100,5,0.97869664016044,0.297598722593273,0.681097917567167
"3561","SMSCTR_SOFT_TISSUE",5.17112674665207,"PR300","temozolomide","O6-benzylguanine",11.11,5,0.948629908014972,0.459101035524906,0.489528872490067
"3562","SMSCTR_SOFT_TISSUE",5.17112674665207,"PR300","temozolomide","O6-benzylguanine",3.704,5,0.921315825565778,0.545712841708716,0.375602983857062
"3563","SMSCTR_SOFT_TISSUE",5.17112674665207,"PR300","temozolomide","O6-benzylguanine",33.33,5,0.966806330849696,0.374878346324016,0.591927984525679
"3564","KYSE180_OESOPHAGUS",0.594548549550354,"PR500","temozolomide","O6-benzylguanine",0.1372,5,0.937952848653871,0.774077318167672,0.128470163779982
"3565","KYSE180_OESOPHAGUS",0.594548549550354,"PR500","temozolomide","O6-benzylguanine",0.4115,5,0.922963896407351,0.73474673888129,0.164393030814975
"3566","KYSE180_OESOPHAGUS",0.594548549550354,"PR500","temozolomide","O6-benzylguanine",1.235,5,0.904710004932443,0.691272953776368,0.199878838935196
"3567","KYSE180_OESOPHAGUS",0.594548549550354,"PR500","temozolomide","O6-benzylguanine",100,5,0.789281742879952,0.488852905012536,0.299990651193583
"3568","KYSE180_OESOPHAGUS",0.594548549550354,"PR500","temozolomide","O6-benzylguanine",11.11,5,0.856399730620657,0.594064581558245,0.25953408523522
"3569","KYSE180_OESOPHAGUS",0.594548549550354,"PR500","temozolomide","O6-benzylguanine",3.704,5,0.882695397979699,0.644155035732838,0.23200855635876
"3570","KYSE180_OESOPHAGUS",0.594548549550354,"PR500","temozolomide","O6-benzylguanine",33.33,5,0.825370116378826,0.541928496478241,0.282314156168036
"3571","SKOV3_OVARY",5.46008724011683,"PR500","temozolomide","O6-benzylguanine",0.1372,5,0.688941092834436,0.627237120223523,0.0193530753823544
"3572","SKOV3_OVARY",5.46008724011683,"PR500","temozolomide","O6-benzylguanine",0.4115,5,0.760203062019319,0.653391585304763,0.0600799316125527
"3573","SKOV3_OVARY",5.46008724011683,"PR500","temozolomide","O6-benzylguanine",1.235,5,0.819449803263877,0.67866573230921,0.0904104834840597
"3574","SKOV3_OVARY",5.46008724011683,"PR500","temozolomide","O6-benzylguanine",100,5,0.950136006765949,0.76889929066234,0.122829527456831
"3575","SKOV3_OVARY",5.46008724011683,"PR500","temozolomide","O6-benzylguanine",11.11,5,0.902900432319183,0.726084784784803,0.121312145399748
"3576","SKOV3_OVARY",5.46008724011683,"PR500","temozolomide","O6-benzylguanine",3.704,5,0.866601130024727,0.702920252041561,0.110408782912114
"3577","SKOV3_OVARY",5.46008724011683,"PR500","temozolomide","O6-benzylguanine",33.33,5,0.930122613970814,0.748093902320415,0.124851795301612
"3578","SKMEL3_SKIN",1.97819562968165,"PR500","temozolomide","O6-benzylguanine",0.1372,5,1,0.823351946276291,0.148696139145808
"3579","SKMEL3_SKIN",1.97819562968165,"PR500","temozolomide","O6-benzylguanine",0.4115,5,1,0.827289050140321,0.144759035281778
"3580","SKMEL3_SKIN",1.97819562968165,"PR500","temozolomide","O6-benzylguanine",1.235,5,1,0.831158659962901,0.140889425459198
"3581","SKMEL3_SKIN",1.97819562968165,"PR500","temozolomide","O6-benzylguanine",100,5,1,0.8459415509503,0.126106534471799
"3582","SKMEL3_SKIN",1.97819562968165,"PR500","temozolomide","O6-benzylguanine",11.11,5,1,0.838685902577417,0.133362182844683
"3583","SKMEL3_SKIN",1.97819562968165,"PR500","temozolomide","O6-benzylguanine",3.704,5,1,0.834956554434231,0.137091530987869
"3584","SKMEL3_SKIN",1.97819562968165,"PR500","temozolomide","O6-benzylguanine",33.33,5,1,0.842347487452162,0.129700597969938
"3585","MOLT3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",3.75702324650746,"PR300","temozolomide","O6-benzylguanine",0.1372,5,0.566824839287651,0.728361064704267,0
"3586","MOLT3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",3.75702324650746,"PR300","temozolomide","O6-benzylguanine",0.4115,5,0.634899565000052,0.795517317484828,0
"3587","MOLT3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",3.75702324650746,"PR300","temozolomide","O6-benzylguanine",1.235,5,0.698011846320357,0.849529428117775,0
"3588","MOLT3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",3.75702324650746,"PR300","temozolomide","O6-benzylguanine",100,5,0.878206424743107,0.961575230584189,-0.0466792393590049
"3589","MOLT3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",3.75702324650746,"PR300","temozolomide","O6-benzylguanine",11.11,5,0.803233858935546,0.922391987641483,-0.0118435520586779
"3590","MOLT3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",3.75702324650746,"PR300","temozolomide","O6-benzylguanine",3.704,5,0.754401658967411,0.891203350755771,0
"3591","MOLT3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",3.75702324650746,"PR300","temozolomide","O6-benzylguanine",33.33,5,0.844366016429729,0.945192839541944,-0.0334493682548822
"3592","NCIH647_LUNG",2.14730669878029,"PR300","temozolomide","O6-benzylguanine",0.1372,5,0.860413020764486,0.883623259769676,-0.0232102390051893
"3593","NCIH647_LUNG",2.14730669878029,"PR300","temozolomide","O6-benzylguanine",0.4115,5,0.795834917289803,0.792450594728272,0
"3594","NCIH647_LUNG",2.14730669878029,"PR300","temozolomide","O6-benzylguanine",1.235,5,0.711346123675568,0.657442523374526,0.051064409425277
"3595","NCIH647_LUNG",2.14730669878029,"PR300","temozolomide","O6-benzylguanine",100,5,0.282645708499616,0.109269868999645,0.173340747517546
"3596","NCIH647_LUNG",2.14730669878029,"PR300","temozolomide","O6-benzylguanine",11.11,5,0.496348141673552,0.326737243935309,0.169222095522294
"3597","NCIH647_LUNG",2.14730669878029,"PR300","temozolomide","O6-benzylguanine",3.704,5,0.609135627682372,0.491125283355149,0.116903196369625
"3598","NCIH647_LUNG",2.14730669878029,"PR300","temozolomide","O6-benzylguanine",33.33,5,0.383913334422356,0.196144358012821,0.187646209434404
"3599","ESS1_ENDOMETRIUM",4.90785207184596,"PR500","temozolomide","O6-benzylguanine",0.1372,5,0.766134326647004,0.99589372849018,0
"3600","ESS1_ENDOMETRIUM",4.90785207184596,"PR500","temozolomide","O6-benzylguanine",0.4115,5,0.999999982951672,0.987452058863903,0.0125479240877683
"3601","ESS1_ENDOMETRIUM",4.90785207184596,"PR500","temozolomide","O6-benzylguanine",1.235,5,0.999999999999999,0.962288660056743,0.0377113399432559
"3602","ESS1_ENDOMETRIUM",4.90785207184596,"PR500","temozolomide","O6-benzylguanine",100,5,1,0.220372177731484,0.779627822268516
"3603","ESS1_ENDOMETRIUM",4.90785207184596,"PR500","temozolomide","O6-benzylguanine",11.11,5,1,0.728734057144969,0.271265942855031
"3604","ESS1_ENDOMETRIUM",4.90785207184596,"PR500","temozolomide","O6-benzylguanine",3.704,5,1,0.892239890748028,0.107760109251972
"3605","ESS1_ENDOMETRIUM",4.90785207184596,"PR500","temozolomide","O6-benzylguanine",33.33,5,1,0.465655771762107,0.534344228237893
"3606","SCC3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,"PR300","temozolomide","O6-benzylguanine",0.1372,5,0.999895712733227,0.999288198554331,-0.0257757638888163
"3607","SCC3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,"PR300","temozolomide","O6-benzylguanine",0.4115,5,0.99901775142331,0.996393625347711,-0.0228811906821954
"3608","SCC3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,"PR300","temozolomide","O6-benzylguanine",1.235,5,0.990804348389508,0.981923849253814,-0.00841141458829897
"3609","SCC3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,"PR300","temozolomide","O6-benzylguanine",100,5,0.0134427894546831,0.0752824896005284,-0.0618397001458453
"3610","SCC3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,"PR300","temozolomide","O6-benzylguanine",11.11,5,0.547993193736166,0.677814624228572,-0.129821430492407
"3611","SCC3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,"PR300","temozolomide","O6-benzylguanine",3.704,5,0.919551428364512,0.914463947914149,0
"3612","SCC3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,"PR300","temozolomide","O6-benzylguanine",33.33,5,0.113900470791497,0.292727685293096,-0.1788272145016
"3613","MCC26_SKIN",0.933572638261024,"PR300","temozolomide","O6-benzylguanine",0.1372,5,0.905366297482904,0.908260486173125,-0.00289418869022084
"3614","MCC26_SKIN",0.933572638261024,"PR300","temozolomide","O6-benzylguanine",0.4115,5,0.85393323264574,0.86047740405997,-0.0065441714142298
"3615","MCC26_SKIN",0.933572638261024,"PR300","temozolomide","O6-benzylguanine",1.235,5,0.781249351629897,0.793419897710625,-0.0121705460807283
"3616","MCC26_SKIN",0.933572638261024,"PR300","temozolomide","O6-benzylguanine",100,5,0.332374720023275,0.366358114066163,-0.0339833940428871
"3617","MCC26_SKIN",0.933572638261024,"PR300","temozolomide","O6-benzylguanine",11.11,5,0.571475137804336,0.598450823556917,-0.0269756857525808
"3618","MCC26_SKIN",0.933572638261024,"PR300","temozolomide","O6-benzylguanine",3.704,5,0.685774336610098,0.705236262520844,-0.0194619259107461
"3619","MCC26_SKIN",0.933572638261024,"PR300","temozolomide","O6-benzylguanine",33.33,5,0.448984767427558,0.481406678344292,-0.0324219109167337
"3620","MFE296_ENDOMETRIUM",5.10475598696226,"PR500","temozolomide","O6-benzylguanine",0.1372,5,0.699461885347968,0.458239810605081,0.0467022653407771
"3621","MFE296_ENDOMETRIUM",5.10475598696226,"PR500","temozolomide","O6-benzylguanine",0.4115,5,0.993881861681217,0.603270271607963,0.114213812935953
