ccle_name,DepMap_ID,pert1,pert2,dose1,dose2,capped_library,capped_anchor,capped_combination,library,anchor,combination,S,LS,BLISS.NULL,HSA.NULL,XPR_GPX4,antagonism_count_across_doses
NCCIT_TESTIS,ACH-001578,ML210,ferrostatin-1,1.111,10,0.167333843752806,0.376433054284506,1,0.167333843752806,0.376433054284506,1.40661145849614,-0.832666156247194,-2.57919883076403,0.0629899898890352,0.167333843752806,NA,0
NCCIT_TESTIS,ACH-001578,ML210,ferrostatin-1,10,10,0.136506556515922,0.376433054284506,0.660429596402324,0.136506556515922,0.376433054284506,0.660429596402324,-0.523923039886402,-2.27443452786717,0.051385579999149,0.136506556515922,NA,0
NCCIT_TESTIS,ACH-001578,ML210,ferrostatin-1,3.333,10,0.200046088244889,0.376433054284506,0.612725268499109,0.200046088244889,0.376433054284506,0.612725268499109,-0.41267918025422,-1.61490793048869,0.0753039599956912,0.200046088244889,NA,0
NCIH1048_LUNG,ACH-000866,ML210,ferrostatin-1,0.01372,10,0.92670667424029,0.791569210557302,1,0.92670667424029,0.791569210557302,1.1620680053423,-0.208430789442698,-0.337212597509734,0.73355247054657,0.791569210557302,-0.661856059357747,0
NCIH1048_LUNG,ACH-000866,ML210,ferrostatin-1,0.04115,10,1,0.791569210557302,0.972432835650386,1.19975493502902,0.791569210557302,0.972432835650386,-0.180863625093083,-0.296883111569203,0.791569210557302,0.791569210557302,-0.661856059357747,0
NCIH1048_LUNG,ACH-000866,ML210,ferrostatin-1,0.1235,10,1,0.791569210557302,1,1.01808660578505,0.791569210557302,1.35494763520953,-0.208430789442698,-0.337212597509734,0.791569210557302,0.791569210557302,-0.661856059357747,0
NCIH1048_LUNG,ACH-000866,ML210,ferrostatin-1,0.3704,10,1,0.791569210557302,0.705808324439127,1.00544645712534,0.791569210557302,0.705808324439127,0.0857608861181759,0.165439051736863,0.791569210557302,0.791569210557302,-0.661856059357747,0
NCIH1048_LUNG,ACH-000866,ML210,ferrostatin-1,1.111,10,0.418762609345214,0.791569210557302,1,0.418762609345214,0.791569210557302,1.04849498839053,-0.581237390654786,-1.25579546283932,0.331479588090307,0.418762609345214,-0.661856059357747,0
NCIH1048_LUNG,ACH-000866,ML210,ferrostatin-1,10,10,0.318850952069682,0.791569210557302,0.822221075539914,0.318850952069682,0.791569210557302,0.822221075539914,-0.503370123470232,-1.36664416317884,0.252392596415243,0.318850952069682,-0.661856059357747,0
NCIH1048_LUNG,ACH-000866,ML210,ferrostatin-1,3.333,10,0.417142215479518,0.791569210557302,1,0.417142215479518,0.791569210557302,1.17116780054794,-0.582857784520482,-1.26138877215663,0.330196934197246,0.417142215479518,-0.661856059357747,0
NCIH1092_LUNG,ACH-000514,ML210,ferrostatin-1,0.01372,10,1,1,1,1.25555692469612,1.02719138718584,1.03594390261147,0,0,1,1,-0.493401431455649,0
NCIH1092_LUNG,ACH-000514,ML210,ferrostatin-1,0.04115,10,0.990099544812687,1,1,0.990099544812687,1.02719138718584,1.10040479311481,-0.00990045518731264,-0.0143545135456831,0.990099544812687,0.990099544812687,-0.493401431455649,0
NCIH1092_LUNG,ACH-000514,ML210,ferrostatin-1,0.1235,10,1,1,0.988979081148583,1.11411335590323,1.02719138718584,0.988979081148583,0.0110209188514172,0.015988089415996,1,1,-0.493401431455649,0
NCIH1092_LUNG,ACH-000514,ML210,ferrostatin-1,0.3704,10,1,1,1,1.57094553570133,1.02719138718584,1.01663091055697,0,0,1,1,-0.493401431455649,0
NCIH1092_LUNG,ACH-000514,ML210,ferrostatin-1,1.111,10,1,1,1,2.76433397025721,1.02719138718584,1.02255426246869,0,0,1,1,-0.493401431455649,0
NCIH1092_LUNG,ACH-000514,ML210,ferrostatin-1,10,10,1,1,0.935505117264353,2.11116977794155,1.02719138718584,0.935505117264353,0.0644948827356473,0.0961825497786384,1,1,-0.493401431455649,0
NCIH1092_LUNG,ACH-000514,ML210,ferrostatin-1,3.333,10,1,1,0.878101264884996,2.48824086172482,1.02719138718584,0.878101264884996,0.121898735115004,0.187540770248496,1,1,-0.493401431455649,0
NCIH1299_LUNG,ACH-000510,ML210,ferrostatin-1,0.01372,10,1,1,1,1.3539460022691,1.06241632865802,1.11281912184725,0,0,1,1,-0.137173206004609,0
NCIH1299_LUNG,ACH-000510,ML210,ferrostatin-1,0.04115,10,0.988377001908706,1,0.896047209800603,0.988377001908706,1.06241632865802,0.896047209800603,0.0923297921081029,0.14148669647324,0.988377001908706,0.988377001908706,-0.137173206004609,0
NCIH1299_LUNG,ACH-000510,ML210,ferrostatin-1,0.1235,10,0.72189771715391,1,1,0.72189771715391,1.06241632865802,1.10365272234026,-0.27810228284609,-0.470133653077043,0.72189771715391,0.72189771715391,-0.137173206004609,0
NCIH1299_LUNG,ACH-000510,ML210,ferrostatin-1,0.3704,10,0.715082765764803,1,0.70421470983713,0.715082765764803,1.06241632865802,0.70421470983713,0.0108680559276735,0.0220948703467229,0.715082765764803,0.715082765764803,-0.137173206004609,0
NCIH1299_LUNG,ACH-000510,ML210,ferrostatin-1,1.111,10,0.756914745427525,1,0.767653316545481,0.756914745427525,1.06241632865802,0.767653316545481,-0.0107385711179565,-0.0203241034677,0.756914745427525,0.756914745427525,-0.137173206004609,0
NCIH1299_LUNG,ACH-000510,ML210,ferrostatin-1,10,10,0.585754360444148,1,1,0.585754360444148,1.06241632865802,1.18940253703069,-0.414245639555852,-0.771632306118655,0.585754360444148,0.585754360444148,-0.137173206004609,0
NCIH1299_LUNG,ACH-000510,ML210,ferrostatin-1,3.333,10,0.459246030314295,1,1,0.459246030314295,1.06241632865802,1.07317383284721,-0.540753969685705,-1.1226608440366,0.459246030314295,0.459246030314295,-0.137173206004609,0
NCIH1341_LUNG,ACH-000129,ML210,ferrostatin-1,0.01372,10,0.909087079426505,1,0.924850630294782,0.909087079426505,1.10391180577334,0.924850630294782,-0.0157635508682775,-0.024801885738933,0.909087079426505,0.909087079426505,NA,1
NCIH1341_LUNG,ACH-000129,ML210,ferrostatin-1,0.04115,10,1,1,1,1.09023133949137,1.10391180577334,1.18551178681477,0,0,1,1,NA,1
NCIH1341_LUNG,ACH-000129,ML210,ferrostatin-1,0.1235,10,0.95982518988372,1,0.834400685069089,0.95982518988372,1.10391180577334,0.834400685069089,0.125424504814631,0.202031333631506,0.95982518988372,0.95982518988372,NA,1
NCIH1341_LUNG,ACH-000129,ML210,ferrostatin-1,0.3704,10,1,1,0.702006097484091,1.13101122952361,1.10391180577334,0.702006097484091,0.297993902515909,0.510444533343486,1,1,NA,1
NCIH1341_LUNG,ACH-000129,ML210,ferrostatin-1,1.111,10,0.669010884485438,1,1,0.669010884485438,1.10391180577334,1.04298852251906,-0.330989115514562,-0.579898411875,0.669010884485438,0.669010884485438,NA,1
NCIH1341_LUNG,ACH-000129,ML210,ferrostatin-1,10,10,0.130176827351457,1,1,0.130176827351457,1.10391180577334,1.17481656066962,-0.869823172648543,-2.94145543624922,0.130176827351457,0.130176827351457,NA,1
NCIH1341_LUNG,ACH-000129,ML210,ferrostatin-1,3.333,10,0.225349988818561,1,0.924826705597234,0.225349988818561,1.10391180577334,0.924826705597234,-0.699476716778673,-2.0370156797026,0.225349988818561,0.225349988818561,NA,1
NCIH1355_LUNG,ACH-000666,ML210,ferrostatin-1,0.01372,10,1,1,0.861654630217436,1.32797345665535,1.35312058086328,0.861654630217436,0.138345369782564,0.214818373040018,1,1,-0.521824271338045,0
NCIH1355_LUNG,ACH-000666,ML210,ferrostatin-1,0.04115,10,0.846290755816949,1,1,0.846290755816949,1.35312058086328,1.06583911554923,-0.153709244183051,-0.240774686968804,0.846290755816949,0.846290755816949,-0.521824271338045,0
NCIH1355_LUNG,ACH-000666,ML210,ferrostatin-1,0.1235,10,1,1,0.835552563438993,1.11735387213116,1.35312058086328,0.835552563438993,0.164447436561007,0.259197505825983,1,1,-0.521824271338045,0
NCIH1355_LUNG,ACH-000666,ML210,ferrostatin-1,0.3704,10,0.698598900747937,1,1,0.698598900747937,1.35312058086328,1.21705348895229,-0.301401099252063,-0.517463722247266,0.698598900747937,0.698598900747937,-0.521824271338045,0
NCIH1355_LUNG,ACH-000666,ML210,ferrostatin-1,1.111,10,1,1,1,1.04031963580812,1.35312058086328,1.08976452738974,0,0,1,1,-0.521824271338045,0
NCIH1355_LUNG,ACH-000666,ML210,ferrostatin-1,10,10,0.492641849225726,1,0.59378324398669,0.492641849225726,1.35312058086328,0.59378324398669,-0.101141394760963,-0.269397194442598,0.492641849225726,0.492641849225726,-0.521824271338045,0
NCIH1355_LUNG,ACH-000666,ML210,ferrostatin-1,3.333,10,0.506541055596061,1,0.794710915058379,0.506541055596061,1.35312058086328,0.794710915058379,-0.288169859462318,-0.649750953982131,0.506541055596061,0.506541055596061,-0.521824271338045,0
NCIH1373_LUNG,ACH-000845,ML210,ferrostatin-1,0.01372,10,1,1,1,1.01558933235334,1.03482223547773,1.24515059134655,0,0,1,1,-1.03532373820828,0
NCIH1373_LUNG,ACH-000845,ML210,ferrostatin-1,0.04115,10,0.992502215240565,1,1,0.992502215240565,1.03482223547773,1.02976488578597,-0.00749778475943519,-0.0108577725682801,0.992502215240565,0.992502215240565,-1.03532373820828,0
NCIH1373_LUNG,ACH-000845,ML210,ferrostatin-1,0.1235,10,1,1,1,1.05945068116282,1.03482223547773,1.09358492337292,0,0,1,1,-1.03532373820828,0
NCIH1373_LUNG,ACH-000845,ML210,ferrostatin-1,0.3704,10,0.615767088697273,1,0.808664443580026,0.615767088697273,1.03482223547773,0.808664443580026,-0.192897354882753,-0.39315641775365,0.615767088697273,0.615767088697273,-1.03532373820828,0
NCIH1373_LUNG,ACH-000845,ML210,ferrostatin-1,1.111,10,0.391691752325805,1,0.87028789493716,0.391691752325805,1.03482223547773,0.87028789493716,-0.478596142611355,-1.15177397913406,0.391691752325805,0.391691752325805,-1.03532373820828,0
NCIH1373_LUNG,ACH-000845,ML210,ferrostatin-1,10,10,0.312825700252828,1,1,0.312825700252828,1.03482223547773,1.2317247649063,-0.687174299747171,-1.6765690524972,0.312825700252828,0.312825700252828,-1.03532373820828,0
NCIH1373_LUNG,ACH-000845,ML210,ferrostatin-1,3.333,10,0.313112579698815,1,0.895367398376718,0.313112579698815,1.03482223547773,0.895367398376718,-0.582254818677904,-1.5157983168211,0.313112579698815,0.313112579698815,-1.03532373820828,0
NCIH1435_LUNG,ACH-000852,ML210,ferrostatin-1,0.01372,10,1,1,0.959043845083602,1.39817305330966,1.7359520477821,0.959043845083602,0.040956154916398,0.0603313217307906,1,1,NA,2
NCIH1435_LUNG,ACH-000852,ML210,ferrostatin-1,0.04115,10,1,1,0.748647679161892,1.02162296907536,1.7359520477821,0.748647679161892,0.251352320838108,0.41764116273289,1,1,NA,2
NCIH1435_LUNG,ACH-000852,ML210,ferrostatin-1,0.1235,10,1,1,1,1.20139191520246,1.7359520477821,1.09276468646795,0,0,1,1,NA,2
NCIH1435_LUNG,ACH-000852,ML210,ferrostatin-1,0.3704,10,0.902308421567243,1,0.823849935794389,0.902308421567243,1.7359520477821,0.823849935794389,0.0784584857728535,0.131239076466259,0.902308421567243,0.902308421567243,NA,2
NCIH1435_LUNG,ACH-000852,ML210,ferrostatin-1,1.111,10,1,1,1,1.03367484867535,1.7359520477821,1.17130968181721,0,0,1,1,NA,2
NCIH1435_LUNG,ACH-000852,ML210,ferrostatin-1,10,10,1,1,1,1.71325430587131,1.7359520477821,1.16805325696183,0,0,1,1,NA,2
NCIH1435_LUNG,ACH-000852,ML210,ferrostatin-1,3.333,10,1,1,0.719133794856859,1.05983830406879,1.7359520477821,0.719133794856859,0.280866205143141,0.475667885809432,1,1,NA,2
NCIH1437_LUNG,ACH-000589,ML210,ferrostatin-1,0.01372,10,0.773063878278139,1,0.915889636161538,0.773063878278139,1.01755949661768,0.915889636161538,-0.142825757883399,-0.244586136416624,0.773063878278139,0.773063878278139,-0.0497930950849584,0
NCIH1437_LUNG,ACH-000589,ML210,ferrostatin-1,0.04115,10,0.857161650673107,1,1,0.857161650673107,1.01755949661768,1.02726179081321,-0.142838349326893,-0.222360789461515,0.857161650673107,0.857161650673107,-0.0497930950849584,0
NCIH1437_LUNG,ACH-000589,ML210,ferrostatin-1,0.1235,10,0.701560445048339,1,0.870048230915642,0.701560445048339,1.01755949661768,0.870048230915642,-0.168487785867303,-0.310527969706034,0.701560445048339,0.701560445048339,-0.0497930950849584,0
NCIH1437_LUNG,ACH-000589,ML210,ferrostatin-1,0.3704,10,0.983715906034379,1,0.818576841984073,0.983715906034379,1.01755949661768,0.818576841984073,0.165139064050306,0.265123877388779,0.983715906034379,0.983715906034379,-0.0497930950849584,0
NCIH1437_LUNG,ACH-000589,ML210,ferrostatin-1,1.111,10,0.963740973396265,1,0.90592256931424,0.963740973396265,1.01755949661768,0.90592256931424,0.0578184040820247,0.0892576964682671,0.963740973396265,0.963740973396265,-0.0497930950849584,0
NCIH1437_LUNG,ACH-000589,ML210,ferrostatin-1,10,10,0.489397039179177,1,0.78655988353748,0.489397039179177,1.01755949661768,0.78655988353748,-0.297162844358302,-0.68455123397874,0.489397039179177,0.489397039179177,-0.0497930950849584,0
NCIH1437_LUNG,ACH-000589,ML210,ferrostatin-1,3.333,10,0.367508680670524,1,0.819100443710589,0.367508680670524,1.01755949661768,0.819100443710589,-0.451591763040065,-1.1562620486069,0.367508680670524,0.367508680670524,-0.0497930950849584,0
NCIH1563_LUNG,ACH-000892,ML210,ferrostatin-1,0.01372,10,1,1,0.927098134972856,1.28233708977249,1.12926777232015,0.927098134972856,0.0729018650271436,0.109206036138791,1,1,NA,0
NCIH1563_LUNG,ACH-000892,ML210,ferrostatin-1,0.04115,10,0.918729271700047,1,0.955229123483709,0.918729271700047,1.12926777232015,0.955229123483709,-0.0364998517836623,-0.0562070276239118,0.918729271700047,0.918729271700047,NA,0
NCIH1563_LUNG,ACH-000892,ML210,ferrostatin-1,0.1235,10,0.895207577271115,1,0.908195869743726,0.895207577271115,1.12926777232015,0.908195869743726,-0.0129882924726117,-0.0207812280330669,0.895207577271115,0.895207577271115,NA,0
NCIH1563_LUNG,ACH-000892,ML210,ferrostatin-1,0.3704,10,1,1,1,1.53958689489335,1.12926777232015,1.00611338341666,0,0,1,1,NA,0
NCIH1563_LUNG,ACH-000892,ML210,ferrostatin-1,1.111,10,0.776628308712418,1,0.756919193337161,0.776628308712418,1.12926777232015,0.756919193337161,0.019709115375257,0.0370850053944859,0.776628308712418,0.776628308712418,NA,0
NCIH1563_LUNG,ACH-000892,ML210,ferrostatin-1,10,10,0.474959784935299,1,0.857699882311393,0.474959784935299,1.12926777232015,0.857699882311393,-0.382740097376094,-0.852667557773717,0.474959784935299,0.474959784935299,NA,0
NCIH1563_LUNG,ACH-000892,ML210,ferrostatin-1,3.333,10,0.452905911625642,1,0.759644936053826,0.452905911625642,1.12926777232015,0.759644936053826,-0.306739024428184,-0.746113878712069,0.452905911625642,0.452905911625642,NA,0
NCIH1568_LUNG,ACH-000869,ML210,ferrostatin-1,0.01372,10,0.947788496185626,0.930268515342159,0.902299066053304,0.947788496185626,0.930268515342159,0.902299066053304,0,0,0.88169779720498,0.930268515342159,-0.0924113442844833,0
NCIH1568_LUNG,ACH-000869,ML210,ferrostatin-1,0.04115,10,1,0.930268515342159,0.936831778856618,1.07377941023725,0.930268515342159,0.936831778856618,-0.00656326351445891,-0.0101428153112352,0.930268515342159,0.930268515342159,-0.0924113442844833,0
NCIH1568_LUNG,ACH-000869,ML210,ferrostatin-1,0.1235,10,0.9288989028315,0.930268515342159,0.926685083114922,0.9288989028315,0.930268515342159,0.926685083114922,0,0,0.86412540324002,0.9288989028315,-0.0924113442844833,0
NCIH1568_LUNG,ACH-000869,ML210,ferrostatin-1,0.3704,10,1,0.930268515342159,0.893279291266662,1.0549630531096,0.930268515342159,0.893279291266662,0.036989224075497,0.0585358833305139,0.930268515342159,0.930268515342159,-0.0924113442844833,0
NCIH1568_LUNG,ACH-000869,ML210,ferrostatin-1,1.111,10,0.514412042946805,0.930268515342159,0.69312374815126,0.514412042946805,0.930268515342159,0.69312374815126,-0.178711705204455,-0.430188531504333,0.478541327466251,0.514412042946805,-0.0924113442844833,0
NCIH1568_LUNG,ACH-000869,ML210,ferrostatin-1,10,10,0.595592198775407,0.930268515342159,0.510970974588208,0.595592198775407,0.930268515342159,0.510970974588208,0.0430896959159619,0.116802620242836,0.55406067050417,0.595592198775407,-0.0924113442844833,0
NCIH1568_LUNG,ACH-000869,ML210,ferrostatin-1,3.333,10,0.567236138238748,0.930268515342159,0.989401882560473,0.567236138238748,0.930268515342159,0.989401882560473,-0.422165744321725,-0.80260719590107,0.52768192016778,0.567236138238748,-0.0924113442844833,0
NCIH1573_LUNG,ACH-000916,ML210,ferrostatin-1,0.01372,10,1,1,0.862319677309074,1.29456257220889,1.53863733814152,0.862319677309074,0.137680322690926,0.213705293588115,1,1,-1.28467375117405,1
NCIH1573_LUNG,ACH-000916,ML210,ferrostatin-1,0.04115,10,1,1,0.739798815052989,1.11886427560368,1.53863733814152,0.739798815052989,0.260201184947011,0.434795105210188,1,1,-1.28467375117405,1
NCIH1573_LUNG,ACH-000916,ML210,ferrostatin-1,0.1235,10,0.823796582895786,1,1,0.823796582895786,1.53863733814152,1.21476190733433,-0.176203417104214,-0.279639952960785,0.823796582895786,0.823796582895786,-1.28467375117405,1
NCIH1573_LUNG,ACH-000916,ML210,ferrostatin-1,0.3704,10,1,1,0.862507902659365,1.13716073388704,1.53863733814152,0.862507902659365,0.137492097340635,0.213390419471228,1,1,-1.28467375117405,1
NCIH1573_LUNG,ACH-000916,ML210,ferrostatin-1,1.111,10,0.979067746524637,1,1,0.979067746524637,1.53863733814152,1.07231988521384,-0.0209322534753628,-0.0305194044214347,0.979067746524637,0.979067746524637,-1.28467375117405,1
NCIH1573_LUNG,ACH-000916,ML210,ferrostatin-1,10,10,1,1,1,1.06064643965836,1.53863733814152,1.49710287386581,0,0,1,1,-1.28467375117405,1
NCIH1573_LUNG,ACH-000916,ML210,ferrostatin-1,3.333,10,0.57565920358664,1,1,0.57565920358664,1.53863733814152,1.0762356247465,-0.42434079641336,-0.79671312141831,0.57565920358664,0.57565920358664,-1.28467375117405,1
NCIH157DM_LUNG,ACH-000921,ML210,ferrostatin-1,0.01372,10,1,0.975917998203916,1,1.2484130910995,0.975917998203916,1.25469627622584,-0.024082001796084,-0.0351681648806166,0.975917998203916,0.975917998203916,-0.844083180028127,0
NCIH157DM_LUNG,ACH-000921,ML210,ferrostatin-1,0.04115,10,0.967210707641334,0.975917998203916,0.91149516171871,0.967210707641334,0.975917998203916,0.91149516171871,0.0324231759240139,0.0504270529953149,0.943918337642723,0.967210707641334,-0.844083180028127,0
NCIH157DM_LUNG,ACH-000921,ML210,ferrostatin-1,0.1235,10,0.877657322517639,0.975917998203916,0.916217226553443,0.877657322517639,0.975917998203916,0.916217226553443,-0.0385599040358039,-0.062031932707473,0.856521577300423,0.877657322517639,-0.844083180028127,0
NCIH157DM_LUNG,ACH-000921,ML210,ferrostatin-1,0.3704,10,0.418377451155203,0.975917998203916,0.90780624555,0.418377451155203,0.975917998203916,0.90780624555,-0.489428794394796,-1.11757931552344,0.408302084625042,0.418377451155203,-0.844083180028127,0
NCIH157DM_LUNG,ACH-000921,ML210,ferrostatin-1,1.111,10,0.179503820009717,0.975917998203916,0.954029214053181,0.179503820009717,0.975917998203916,0.954029214053181,-0.774525394043465,-2.41001889848867,0.175181008693839,0.179503820009717,-0.844083180028127,0
NCIH157DM_LUNG,ACH-000921,ML210,ferrostatin-1,10,10,0.133384811240642,0.975917998203916,0.953984306057201,0.133384811240642,0.975917998203916,0.953984306057201,-0.820599494816559,-2.83837113903649,0.130172637976774,0.133384811240642,-0.844083180028127,0
NCIH157DM_LUNG,ACH-000921,ML210,ferrostatin-1,3.333,10,0.171964755863807,0.975917998203916,1,0.171964755863807,0.975917998203916,1.18745021193293,-0.828035244136193,-2.53981517967303,0.167823500304232,0.171964755863807,-0.844083180028127,0
NCIH1581_LUNG,ACH-000015,ML210,ferrostatin-1,0.01372,10,1,1,1,1.46093453651686,1.31841166332376,1.37929941940774,0,0,1,1,-0.323385518310959,1
NCIH1581_LUNG,ACH-000015,ML210,ferrostatin-1,0.04115,10,1,1,1,1.38525155705849,1.31841166332376,1.1881852601865,0,0,1,1,-0.323385518310959,1
NCIH1581_LUNG,ACH-000015,ML210,ferrostatin-1,0.1235,10,1,1,1,2.38626121892948,1.31841166332376,1.02651889403752,0,0,1,1,-0.323385518310959,1
NCIH1581_LUNG,ACH-000015,ML210,ferrostatin-1,0.3704,10,0.861537926078688,1,0.680498763510578,0.861537926078688,1.31841166332376,0.680498763510578,0.181039162568109,0.340321766952814,0.861537926078688,0.861537926078688,-0.323385518310959,1
NCIH1581_LUNG,ACH-000015,ML210,ferrostatin-1,1.111,10,0.956080642517488,1,0.98892504362947,0.956080642517488,1.31841166332376,0.98892504362947,-0.0328444011119821,-0.0487288645831703,0.956080642517488,0.956080642517488,-0.323385518310959,1
NCIH1581_LUNG,ACH-000015,ML210,ferrostatin-1,10,10,0.733184558222777,1,0.809769999098655,0.733184558222777,1.31841166332376,0.809769999098655,-0.0765854408758779,-0.143335792823468,0.733184558222777,0.733184558222777,-0.323385518310959,1
NCIH1581_LUNG,ACH-000015,ML210,ferrostatin-1,3.333,10,1,1,0.982816621195592,1.32098135586774,1.31841166332376,0.982816621195592,0.0171833788044076,0.0250058384147092,1,1,-0.323385518310959,1
NCIH1623_LUNG,ACH-000744,ML210,ferrostatin-1,0.01372,10,0.991541887560296,1,1,0.991541887560296,1.24027523776748,1.20828933797055,-0.00845811243970374,-0.012254374678275,0.991541887560296,0.991541887560296,NA,0
NCIH1623_LUNG,ACH-000744,ML210,ferrostatin-1,0.04115,10,1,1,1,1.18476966800781,1.24027523776748,1.1218453255571,0,0,1,1,NA,0
NCIH1623_LUNG,ACH-000744,ML210,ferrostatin-1,0.1235,10,0.843500018432008,1,0.847855421458637,0.843500018432008,1.24027523776748,0.847855421458637,-0.00435540302662929,-0.00743017356183284,0.843500018432008,0.843500018432008,NA,0
NCIH1623_LUNG,ACH-000744,ML210,ferrostatin-1,0.3704,10,0.538613451287318,1,0.868084135715961,0.538613451287318,1.24027523776748,0.868084135715961,-0.329470684428643,-0.688584617079281,0.538613451287318,0.538613451287318,NA,0
NCIH1623_LUNG,ACH-000744,ML210,ferrostatin-1,1.111,10,0.705075273805843,1,1,0.705075273805843,1.24027523776748,1.13134724836129,-0.294924726194157,-0.504150807093267,0.705075273805843,0.705075273805843,NA,0
NCIH1623_LUNG,ACH-000744,ML210,ferrostatin-1,10,10,1,1,1,1.08331017327979,1.24027523776748,1.25238683787012,0,0,1,1,NA,0
NCIH1623_LUNG,ACH-000744,ML210,ferrostatin-1,3.333,10,0.594694580733914,1,0.888471455460589,0.594694580733914,1.24027523776748,0.888471455460589,-0.293776874726675,-0.579176497588673,0.594694580733914,0.594694580733914,NA,0
NCIH1648_LUNG,ACH-000766,ML210,ferrostatin-1,0.01372,10,0.796573363674554,1,0.597641526501458,0.796573363674554,1.1774758176164,0.597641526501458,0.198931837173096,0.414526842978475,0.796573363674554,0.796573363674554,-0.43731734363384,1
NCIH1648_LUNG,ACH-000766,ML210,ferrostatin-1,0.04115,10,0.746704273549505,1,0.840465824012149,0.746704273549505,1.1774758176164,0.840465824012149,-0.0937615504626433,-0.170652168210919,0.746704273549505,0.746704273549505,-0.43731734363384,1
NCIH1648_LUNG,ACH-000766,ML210,ferrostatin-1,0.1235,10,0.60212998023853,1,1,0.60212998023853,1.1774758176164,1.43653445091896,-0.39787001976147,-0.731853143443652,0.60212998023853,0.60212998023853,-0.43731734363384,1
NCIH1648_LUNG,ACH-000766,ML210,ferrostatin-1,0.3704,10,0.237242969315383,1,1,0.237242969315383,1.1774758176164,1.16123148861217,-0.762757030684617,-2.07556276120947,0.237242969315383,0.237242969315383,-0.43731734363384,1
NCIH1648_LUNG,ACH-000766,ML210,ferrostatin-1,1.111,10,0.208334265040159,1,0.652276718142458,0.208334265040159,1.1774758176164,0.652276718142458,-0.4439424531023,-1.64658399395672,0.208334265040159,0.208334265040159,-0.43731734363384,1
NCIH1648_LUNG,ACH-000766,ML210,ferrostatin-1,10,10,0.0648654680956837,1,0.869549808499941,0.0648654680956837,1.1774758176164,0.869549808499941,-0.804684340404257,-3.74474611679301,0.0648654680956837,0.0648654680956837,-0.43731734363384,1
NCIH1648_LUNG,ACH-000766,ML210,ferrostatin-1,3.333,10,0.0680587160422674,1,1,0.0680587160422674,1.1774758176164,1.19063540438548,-0.931941283957733,-3.87707625529411,0.0680587160422674,0.0680587160422674,-0.43731734363384,1
NCIH1650_LUNG,ACH-000035,ML210,ferrostatin-1,0.01372,10,1,0.975193659785045,0.837350922137151,1.19976680567293,0.975193659785045,0.837350922137151,0.137842737647894,0.219856383366482,0.975193659785045,0.975193659785045,-0.856407091079814,0
NCIH1650_LUNG,ACH-000035,ML210,ferrostatin-1,0.04115,10,1,0.975193659785045,1,1.10207315182355,0.975193659785045,1.06460321307242,-0.0248063402149548,-0.0362393485707549,0.975193659785045,0.975193659785045,-0.856407091079814,0
NCIH1650_LUNG,ACH-000035,ML210,ferrostatin-1,0.1235,10,0.636247358546102,0.975193659785045,1,0.636247358546102,0.975193659785045,1.08512313792278,-0.363752641453898,-0.652340333200562,0.620464390109141,0.636247358546102,-0.856407091079814,0
NCIH1650_LUNG,ACH-000035,ML210,ferrostatin-1,0.3704,10,0.740864504694924,0.975193659785045,0.912134284954054,0.740864504694924,0.975193659785045,0.912134284954054,-0.17126978025913,-0.300036519557095,0.722486367738278,0.740864504694924,-0.856407091079814,0
NCIH1650_LUNG,ACH-000035,ML210,ferrostatin-1,1.111,10,0.442789950577864,0.975193659785045,1,0.442789950577864,0.975193659785045,1.25660856943767,-0.557210049422136,-1.17530561535146,0.431805952420067,0.442789950577864,-0.856407091079814,0
NCIH1650_LUNG,ACH-000035,ML210,ferrostatin-1,10,10,0.408379109736482,0.975193659785045,0.954566239542454,0.408379109736482,0.975193659785045,0.954566239542454,-0.546187129805972,-1.22493624467833,0.398248718603679,0.408379109736482,-0.856407091079814,0
NCIH1650_LUNG,ACH-000035,ML210,ferrostatin-1,3.333,10,0.442918181514907,0.975193659785045,0.8236159891224,0.442918181514907,0.975193659785045,0.8236159891224,-0.380697807607492,-0.894931617575652,0.43193100241686,0.442918181514907,-0.856407091079814,0
NCIH1651_LUNG,ACH-000893,ML210,ferrostatin-1,0.01372,10,1,0.765767362868863,1,1.14082819570129,0.765767362868863,1.21531557910482,-0.234232637131137,-0.385021921289287,0.765767362868863,0.765767362868863,NA,0
NCIH1651_LUNG,ACH-000893,ML210,ferrostatin-1,0.04115,10,0.963644384591116,0.765767362868863,0.886943049917376,0.963644384591116,0.765767362868863,0.886943049917376,-0.121175687048513,-0.211935299316655,0.737927419131727,0.765767362868863,NA,0
NCIH1651_LUNG,ACH-000893,ML210,ferrostatin-1,0.1235,10,0.834763673226095,0.765767362868863,1,0.834763673226095,0.765767362868863,1.05895124137578,-0.234232637131137,-0.385021921289287,0.639234776665072,0.765767362868863,NA,0
NCIH1651_LUNG,ACH-000893,ML210,ferrostatin-1,0.3704,10,0.766183683772583,0.765767362868863,0.427232950365158,0.766183683772583,0.765767362868863,0.427232950365158,0.159485508630524,0.457645462705409,0.586718458995681,0.765767362868863,NA,0
NCIH1651_LUNG,ACH-000893,ML210,ferrostatin-1,1.111,10,0.629824815008834,0.765767362868863,0.771529870738034,0.629824815008834,0.765767362868863,0.771529870738034,-0.141705055729199,-0.292771413035059,0.482299287658684,0.629824815008834,NA,0
