ccle_name,DepMap_ID,pert1,pert2,dose1,dose2,capped_library,capped_anchor,capped_combination,library,anchor,combination,S,LS,BLISS.NULL,HSA.NULL,XPR_GPX4,qval_S.emp.onlyAntagonism,qval_S.emp,is_antagonistic,antagonism_count_across_doses
OC316_OVARY,ACH-001145,ML210,ferrostatin-1,0.1235,10,1,1,0.982733200258499,1.05603255581454,1.01901666287152,0.982733200258499,0.017266799741501,0.0251282987777178,1,1,-0.567730743459338,0.7465,0.507,0,3
OC316_OVARY,ACH-001145,ML210,ferrostatin-1,0.3704,10,1,1,1,1.05971495191751,1.01901666287152,1.02511708235849,0,0,1,1,-0.567730743459338,0.7217,1.4434,0,3
OC316_OVARY,ACH-001145,ML210,ferrostatin-1,1.111,10,0.663903136826811,1,1,0.663903136826811,1.01901666287152,1.07401204878416,-0.336096863173189,-0.590955326528121,0.663903136826811,0.663903136826811,-0.567730743459338,0.0472,0.0944,1,3
OC316_OVARY,ACH-001145,ML210,ferrostatin-1,10,10,0.0488261231502604,1,1,0.0488261231502604,1.01901666287152,1.0309997527802,-0.95117387684974,-4.35620295887978,0.0488261231502604,0.0488261231502604,-0.567730743459338,0,0,1,3
OC316_OVARY,ACH-001145,ML210,ferrostatin-1,3.333,10,0.302169971764711,1,1,0.302169971764711,1.01901666287152,1.28814841819907,-0.697830028235289,-1.72656779553159,0.302169971764711,0.302169971764711,-0.567730743459338,0,0,1,3
OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000113,ML210,ferrostatin-1,0.01372,10,0.951734522189483,1,1,0.951734522189483,1.00574637224888,1.24542439826866,-0.0482654778105172,-0.0713688920825383,0.951734522189483,0.951734522189483,-2.47348024761278,0.4131,0.8262,0,3
OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000113,ML210,ferrostatin-1,0.04115,10,0.882308563436816,1,1,0.882308563436816,1.00574637224888,1.12147339094791,-0.117691436563184,-0.180644807484159,0.882308563436816,0.882308563436816,-2.47348024761278,0.26,0.52,0,3
OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000113,ML210,ferrostatin-1,0.1235,10,1,1,1,1.09403352548962,1.00574637224888,1.24708719605381,0,0,1,1,-2.47348024761278,0.7172,1.4344,0,3
OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000113,ML210,ferrostatin-1,0.3704,10,1,1,0.962498582190785,1.2746821278792,1.00574637224888,0.962498582190785,0.0375014178092148,0.0551436793538424,1,1,-2.47348024761278,0.7976,0.4048,0,3
OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000113,ML210,ferrostatin-1,1.111,10,0.678602621044899,1,1,0.678602621044899,1.00574637224888,1.05141768519716,-0.321397378955101,-0.559361092540837,0.678602621044899,0.678602621044899,-2.47348024761278,0.0169,0.0338,1,3
OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000113,ML210,ferrostatin-1,10,10,0.232218623564889,1,1,0.232218623564889,1.00574637224888,1.08332737142438,-0.767781376435111,-2.10644441619254,0.232218623564889,0.232218623564889,-2.47348024761278,0,0,1,3
OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000113,ML210,ferrostatin-1,3.333,10,0.379658128335902,1,1,0.379658128335902,1.00574637224888,1.07680954603424,-0.620341871664098,-1.39722719883571,0.379658128335902,0.379658128335902,-2.47348024761278,0,0,1,3
OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000336,ML210,ferrostatin-1,0.01372,10,1,0.552708066236109,0.672277438525383,1.2711406066141,0.552708066236109,0.672277438525383,-0.119569372289274,-0.282539066436318,0.552708066236109,0.552708066236109,-2.16452598959779,0.2774,0.5548,0,3
OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000336,ML210,ferrostatin-1,0.04115,10,1,0.552708066236109,0.637803996407813,1.04422657042617,0.552708066236109,0.637803996407813,-0.0850959301717041,-0.206595469947472,0.552708066236109,0.552708066236109,-2.16452598959779,0.387,0.774,0,3
OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000336,ML210,ferrostatin-1,0.1235,10,0.759683595706658,0.552708066236109,0.600585088393202,0.759683595706658,0.552708066236109,0.600585088393202,-0.0478770221570929,-0.119850987998895,0.419883251134321,0.552708066236109,-2.16452598959779,0.4698,0.9396,0,3
OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000336,ML210,ferrostatin-1,0.3704,10,0.634658346628608,0.552708066236109,0.697900279359266,0.634658346628608,0.552708066236109,0.697900279359266,-0.145192213123158,-0.336503241848314,0.350780787485704,0.552708066236109,-2.16452598959779,0.2369,0.4738,0,3
OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000336,ML210,ferrostatin-1,1.111,10,0.130083336082591,0.552708066236109,0.533183933390293,0.130083336082591,0.552708066236109,0.533183933390293,-0.403100597307702,-2.03519714589712,0.0718981091357506,0.130083336082591,-2.16452598959779,0.0082,0.0164,1,3
OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000336,ML210,ferrostatin-1,10,10,0.125442187862889,0.552708066236109,0.486708691945612,0.125442187862889,0.552708066236109,0.486708691945612,-0.361266504082723,-1.95603591226422,0.069332909078124,0.125442187862889,-2.16452598959779,0.0161,0.0322,1,3
OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000336,ML210,ferrostatin-1,3.333,10,0.0975912088397202,0.552708066236109,0.582385212732187,0.0975912088397202,0.552708066236109,0.582385212732187,-0.484794003892467,-2.57715062606483,0.053939448319446,0.0975912088397202,-2.16452598959779,0.0019,0.0038,1,3
OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000065,ML210,ferrostatin-1,0.01372,10,1,0.874450250276709,1,1.13345914031184,0.874450250276709,1.09665552202263,-0.125549749723291,-0.193551787036298,0.874450250276709,0.874450250276709,NA,0.2061,0.4122,0,3
OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000065,ML210,ferrostatin-1,0.04115,10,1,0.874450250276709,0.89880194922383,1.07690678011779,0.874450250276709,0.89880194922383,-0.0243516989471211,-0.0396269454301121,0.874450250276709,0.874450250276709,NA,0.5116,1.0232,0,3
OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000065,ML210,ferrostatin-1,0.1235,10,1,0.874450250276709,0.94307132675559,1.27241230030592,0.874450250276709,0.94307132675559,-0.0686210764788807,-0.108990581676119,0.874450250276709,0.874450250276709,NA,0.405,0.81,0,3
OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000065,ML210,ferrostatin-1,0.3704,10,1,0.874450250276709,0.775279041496971,1.13448477756009,0.874450250276709,0.775279041496971,0.0991712087797386,0.173660643493125,0.874450250276709,0.874450250276709,NA,0.8926,0.2148,0,3
OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000065,ML210,ferrostatin-1,1.111,10,0.183127714796625,0.874450250276709,0.818366172666554,0.183127714796625,0.874450250276709,0.818366172666554,-0.635238457869929,-2.15989636513838,0.160136076036511,0.183127714796625,NA,0,0,1,3
OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000065,ML210,ferrostatin-1,10,10,0.17204323024046,0.874450250276709,0.663462142282463,0.17204323024046,0.874450250276709,0.663462142282463,-0.491418912042004,-1.94724302220149,0.150443245742183,0.17204323024046,NA,0,0,1,3
OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000065,ML210,ferrostatin-1,3.333,10,0.12404867480815,0.874450250276709,0.82861610804349,0.12404867480815,0.874450250276709,0.82861610804349,-0.704567433235339,-2.73979754290388,0.108474394732481,0.12404867480815,NA,0,0,1,3
OCIC4P_OVARY,ACH-001719,ML210,ferrostatin-1,0.01372,10,0.740276922045061,1,1,0.740276922045061,1.32510983545525,1.56420168142498,-0.259723077954939,-0.433863041271594,0.740276922045061,0.740276922045061,-0.914563994725278,0.2357,0.4714,0,1
OCIC4P_OVARY,ACH-001719,ML210,ferrostatin-1,0.04115,10,0.783822466115323,1,0.856595391010691,0.783822466115323,1.32510983545525,0.856595391010691,-0.0727729248953671,-0.128086990279738,0.783822466115323,0.783822466115323,-0.914563994725278,0.4662,0.9324,0,1
OCIC4P_OVARY,ACH-001719,ML210,ferrostatin-1,0.1235,10,0.959222989135012,1,1,0.959222989135012,1.32510983545525,1.37277555132224,-0.0407770108649875,-0.0600618594946556,0.959222989135012,0.959222989135012,-0.914563994725278,0.5089,1.0178,0,1
OCIC4P_OVARY,ACH-001719,ML210,ferrostatin-1,0.3704,10,0.670124199869945,1,1,0.670124199869945,1.32510983545525,1.41800101600579,-0.329875800130055,-0.57749958748008,0.670124199869945,0.670124199869945,-0.914563994725278,0.1425,0.285,0,1
OCIC4P_OVARY,ACH-001719,ML210,ferrostatin-1,1.111,10,0.724205993789784,1,0.827456836788349,0.724205993789784,1.32510983545525,0.827456836788349,-0.103250842998565,-0.192283940441213,0.724205993789784,0.724205993789784,-0.914563994725278,0.4213,0.8426,0,1
OCIC4P_OVARY,ACH-001719,ML210,ferrostatin-1,10,10,0.55800373765714,1,1,0.55800373765714,1.32510983545525,1.01766657868903,-0.44199626234286,-0.84165330924623,0.55800373765714,0.55800373765714,-0.914563994725278,0.0451,0.0902,1,1
OCIC4P_OVARY,ACH-001719,ML210,ferrostatin-1,3.333,10,0.559926710092303,1,0.63985824503885,0.559926710092303,1.32510983545525,0.63985824503885,-0.0799315349465475,-0.192514321787989,0.559926710092303,0.559926710092303,-0.914563994725278,0.4528,0.9056,0,1
OCIC5X_OVARY,ACH-001369,ML210,ferrostatin-1,0.01372,10,0.984108511611776,1,0.981826059813504,0.984108511611776,1.35037293469222,0.981826059813504,0.0022824517982718,0.0033499419744838,0.984108511611776,0.984108511611776,NA,0.7307,0.5386,0,1
OCIC5X_OVARY,ACH-001369,ML210,ferrostatin-1,0.04115,10,1,1,1,1.18813885051818,1.35037293469222,1.63858470625682,0,0,1,1,NA,0.7282,1.4564,0,1
OCIC5X_OVARY,ACH-001369,ML210,ferrostatin-1,0.1235,10,1,1,1,1.24060663175254,1.35037293469222,1.02915868733033,0,0,1,1,NA,0.7282,1.4564,0,1
OCIC5X_OVARY,ACH-001369,ML210,ferrostatin-1,0.3704,10,1,1,1,1.04251629817538,1.35037293469222,1.02795242521587,0,0,1,1,NA,0.7282,1.4564,0,1
OCIC5X_OVARY,ACH-001369,ML210,ferrostatin-1,1.111,10,0.777962900436446,1,1,0.777962900436446,1.35037293469222,1.05053448065819,-0.222037099563554,-0.362226737404111,0.777962900436446,0.777962900436446,NA,0.1655,0.331,0,1
OCIC5X_OVARY,ACH-001369,ML210,ferrostatin-1,10,10,0.647080043180146,1,1,0.647080043180146,1.35037293469222,1.32431504899364,-0.352919956819854,-0.62798391163943,0.647080043180146,0.647080043180146,NA,0.072,0.144,1,1
OCIC5X_OVARY,ACH-001369,ML210,ferrostatin-1,3.333,10,0.757514879135398,1,1,0.757514879135398,1.35037293469222,1.04414681609623,-0.242485120864602,-0.400653868553877,0.757514879135398,0.757514879135398,NA,0.1592,0.3184,0,1
OCILY132_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001148,ML210,ferrostatin-1,0.01372,10,0.995213817134339,0.854168894829453,1,0.995213817134339,0.854168894829453,1.39944155684,-0.145831105170547,-0.227406732721364,0.85008068630064,0.854168894829453,NA,0.3924,0.7848,0,1
OCILY132_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001148,ML210,ferrostatin-1,0.04115,10,1,0.854168894829453,1,1.05801661795435,0.854168894829453,1.36856031696038,-0.145831105170547,-0.227406732721364,0.854168894829453,0.854168894829453,NA,0.3924,0.7848,0,1
OCILY132_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001148,ML210,ferrostatin-1,0.1235,10,1,0.854168894829453,1,1.14272943203043,0.854168894829453,1.06137128906918,-0.145831105170547,-0.227406732721364,0.854168894829453,0.854168894829453,NA,0.3924,0.7848,0,1
OCILY132_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001148,ML210,ferrostatin-1,0.3704,10,0.789299032517731,0.854168894829453,0.937894636780131,0.789299032517731,0.854168894829453,0.937894636780131,-0.148595604262399,-0.248853878428471,0.674194682295627,0.789299032517731,NA,0.3914,0.7828,0,1
OCILY132_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001148,ML210,ferrostatin-1,1.111,10,0.95167343348834,0.854168894829453,1,0.95167343348834,0.854168894829453,1.04927677235276,-0.145831105170547,-0.227406732721364,0.812889844921286,0.854168894829453,NA,0.3924,0.7848,0,1
OCILY132_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001148,ML210,ferrostatin-1,10,10,0.363780568756636,0.854168894829453,1,0.363780568756636,0.854168894829453,1.04360484908858,-0.636219431243364,-1.45885961101595,0.310730046375286,0.363780568756636,NA,0.0096,0.0192,1,1
OCILY132_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001148,ML210,ferrostatin-1,3.333,10,0.557168347585197,0.854168894829453,0.884354240492406,0.557168347585197,0.854168894829453,0.884354240492406,-0.32718589290721,-0.666511075530735,0.4759158716908,0.557168347585197,NA,0.1876,0.3752,0,1
OCILY3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000158,ML210,ferrostatin-1,0.01372,10,1,1,1,1.18032434707406,1.5031257544724,1.11086449489064,0,0,1,1,NA,0.7331,1.4662,0,4
OCILY3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000158,ML210,ferrostatin-1,0.04115,10,1,1,0.991043890294505,1.12013140943185,1.5031257544724,0.991043890294505,0.00895610970549487,0.0129791435219421,1,1,NA,0.7435,0.513,0,4
